@relation RCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-110.214068,4.759836,47.775741,10.997643,-67.848219,6.66586,-8.535263,-39.985757,183.323306,48.37276,11.079557,-64.016868,6.186408,25.438315,-53.140249,0,0,0,0,1,0,4
-103.516567,6.07888,44.063802,14.641147,-72.365364,11.782508,-4.524343,-48.021513,172.842522,43.190306,14.925123,-61.445007,5.635025,24.915912,-57.368133,0,0,0,0,1,0,4
-110.925234,2.667612,42.813044,16.220867,-78.749877,6.395322,-0.347087,-48.377808,175.982871,49.362284,15.492914,-64.492307,10.786603,21.762702,-58.160428,0,0,0,0,1,0,4
-107.096771,6.020142,45.521343,12.562228,-87.384806,-0.721445,8.340625,-50.224599,182.198492,45.629561,11.167008,-71.697638,12.419689,22.504603,-55.28664,0,0,0,0,1,0,4
-116.96471,4.115569,42.231299,18.525348,-90.555237,-3.432646,14.152559,-54.068064,194.981864,56.9079,11.04322,-74.67237,5.554388,18.178361,-54.311929,1,0,0,0,0,0,4
-128.488524,14.373318,51.936471,24.217732,-98.695997,9.025953,-2.265192,-65.286842,216.447,61.35784,22.277442,-82.233859,7.238972,28.967355,-71.20385,0,0,0,1,0,0,3
-133.782366,13.943225,55.298622,20.683206,-95.563987,20.092704,-14.264136,-61.018859,227.604307,62.053841,20.207542,-78.455245,12.437931,34.828597,-74.007628,0,0,0,1,0,0,3
-132.529497,19.247583,54.478345,26.490496,-93.785863,16.719583,-12.486192,-59.28114,215.128983,72.028016,20.369604,-76.720326,9.195845,32.509801,-70.613373,0,0,0,1,0,0,3
-127.587203,13.361296,60.748191,25.785689,-97.685821,13.026466,-6.742685,-60.194898,216.792069,67.340956,22.682617,-81.109649,15.310939,30.524835,-69.100286,0,0,0,1,0,0,3
-128.469656,6.599226,54.756362,21.723887,-103.008941,9.108662,-4.631148,-69.329798,227.410104,67.107802,25.786099,-83.102053,13.006554,30.322341,-66.833979,0,0,0,1,0,0,3
-141.182808,7.434315,50.243021,19.660439,-100.22732,18.558675,-12.963448,-67.821601,236.07065,68.190709,22.56985,-87.742369,4.785857,34.523552,-75.70529,0,0,0,1,0,0,3
-135.824844,15.635094,52.399729,23.86746,-95.917941,26.118649,-16.615585,-65.052588,226.482778,67.390237,23.503227,-83.693108,3.721424,36.437581,-78.240333,0,0,0,1,0,0,3
-131.479254,16.006192,48.94318,24.836512,-96.01828,24.242892,-12.985092,-71.49699,223.355101,68.600476,25.68067,-85.310195,8.642429,33.495682,-74.054131,0,0,0,1,0,0,3
-136.167013,19.703712,56.091779,21.871054,-99.868696,19.556747,-11.231931,-67.499857,224.21889,65.761449,21.230426,-80.388285,10.678697,37.045738,-73.129852,0,0,0,1,0,0,3
-135.900657,16.627006,56.430925,21.418884,-100.184073,18.787524,-10.297932,-66.552691,232.04622,67.503461,22.112817,-82.351888,10.966425,33.742927,-74.435147,0,0,0,1,0,0,3
-139.380898,13.557146,54.446101,20.084694,-96.216789,15.75412,-10.477448,-65.66838,231.866019,68.102139,18.886318,-81.405407,8.752893,32.851662,-70.173565,0,0,0,1,0,0,3
-133.592986,12.559837,55.914271,17.56477,-96.623976,18.268288,-17.549291,-58.620816,226.067589,65.843614,15.776114,-80.64343,10.791367,35.766865,-74.883178,0,0,0,1,0,0,3
-130.130049,11.104595,59.232475,22.983429,-92.856117,14.825377,-13.638825,-64.804706,224.008017,67.120091,26.226942,-80.335809,9.847801,37.884431,-76.089014,0,0,0,1,0,0,3
-129.464442,17.894308,55.214119,24.994455,-93.828464,19.110512,-16.276539,-61.725895,218.160593,72.040925,25.929492,-78.747749,12.807494,39.858148,-77.096839,0,0,0,1,0,0,3
-120.683381,18.847884,56.252902,20.006368,-93.066712,21.818133,-17.47727,-63.144585,220.968441,67.734566,23.1259,-74.699916,10.240585,37.195823,-73.240621,0,0,0,1,0,0,3
-127.841078,14.171197,53.473326,22.735098,-90.579741,18.522852,-14.394766,-57.253453,210.298707,65.038787,17.10033,-75.734234,7.544133,33.668258,-70.626694,0,0,0,1,0,0,3
-125.378481,8.523287,55.64461,20.218767,-95.096118,12.868579,-10.295612,-54.501035,212.245423,67.688503,20.710502,-76.00043,10.738398,32.879692,-65.23963,0,0,0,1,0,0,3
-127.745262,12.272071,55.012263,17.880314,-94.727834,15.253067,-1.639073,-56.572593,213.177156,64.195809,18.110569,-72.140498,8.339188,23.993255,-72.527863,0,0,0,1,0,0,3
-129.168861,7.282282,54.451518,16.122415,-91.426811,11.587059,-7.832842,-67.506708,222.318484,67.587566,22.549224,-82.194438,7.792142,26.690658,-64.360646,0,0,0,1,0,0,3
-130.601745,15.057531,53.515603,23.602922,-93.194439,15.019526,-13.490734,-63.982893,223.321513,63.248214,18.562941,-79.413827,10.1372,31.589897,-74.388954,0,0,0,1,0,0,3
-131.663721,13.357689,54.18343,18.947927,-93.094542,15.483376,-9.32791,-56.867694,222.24637,67.055219,14.957146,-74.563059,8.492937,32.609711,-69.164198,0,0,0,1,0,0,3
-129.874012,7.869184,60.055113,19.776534,-89.507737,17.833267,-14.400664,-58.747964,217.27129,65.603404,17.618301,-74.530271,9.39316,35.725927,-69.483057,0,0,0,1,0,0,3
-128.330306,10.415393,54.294018,14.958213,-87.945153,17.262054,-11.395101,-57.661954,219.093655,63.782,20.797445,-75.504708,8.751671,31.782713,-71.729829,0,0,0,1,0,0,3
-125.168226,10.873898,51.996482,16.573616,-86.749528,16.815475,-15.728112,-52.296804,208.676511,60.235624,16.016338,-68.502388,10.35198,37.143677,-67.333529,0,0,0,1,0,0,3
-122.611417,13.998279,53.680007,13.281304,-89.574468,13.499319,-12.673186,-59.155047,203.253797,62.182559,19.271256,-68.028189,10.31701,34.872057,-71.529247,0,0,0,1,0,0,3
-114.757002,6.652009,59.279947,12.680264,-77.319996,12.098975,-26.003233,-49.613582,203.843426,57.533791,13.099215,-47.912706,2.619625,28.917358,-84.381606,0,0,0,0,1,0,5
-115.408601,-9.218695,50.860097,15.6762,-70.195026,15.746615,-30.926525,-55.894879,191.15252,55.853156,15.67825,-48.039145,-2.231224,28.234923,-76.266885,0,0,0,0,1,0,5
-108.169244,14.017253,50.894182,31.336192,-100.709484,2.831719,-14.162499,-73.436545,184.011673,64.49114,26.510005,-82.42562,12.163607,10.22484,-60.43452,0,0,0,0,1,0,5
-111.636269,18.969196,54.067719,28.659244,-94.556791,18.150681,-11.441489,-66.176775,198.62216,63.229855,19.570257,-72.845613,12.193691,17.59289,-72.084865,0,0,0,0,1,0,7
-109.935125,2.391036,46.821083,6.509934,-64.700951,13.530891,-11.658634,-42.026601,181.938276,58.461962,8.199971,-53.085468,3.475349,27.637665,-58.389678,0,0,0,0,1,0,7
-99.902349,12.316783,37.890319,9.560995,-67.180097,12.181868,-12.979545,-46.110747,166.666924,53.14449,13.118662,-61.368555,0.690067,29.654478,-58.274911,0,0,0,0,0,1,7
-98.036287,14.369713,40.243903,18.535185,-69.461528,8.51234,-9.274261,-41.737609,160.035241,50.413092,13.743575,-60.589176,7.23567,26.644375,-60.575221,0,0,0,0,0,1,7
-100.422951,3.575905,38.612489,12.177766,-62.158727,6.053294,-12.773948,-38.966311,164.611557,41.525611,3.458289,-46.246465,1.331201,26.080556,-66.481229,0,0,0,0,0,1,5
-97.375657,-2.970487,36.547748,11.117459,-57.86254,3.403245,-21.762751,-34.964966,154.116533,50.411346,0.258515,-44.476753,-0.460665,20.702193,-67.963848,0,0,0,0,0,1,5
-94.290695,-4.337703,33.360639,16.60775,-57.585882,4.271236,-19.732279,-33.927645,137.167406,44.830547,0.419341,-50.070409,3.185745,11.475082,-63.449108,0,0,0,0,0,1,5
-87.84039,-4.570509,35.399959,18.199882,-61.765414,-2.648353,-9.214599,-37.757253,133.784179,46.464897,3.796115,-46.366582,1.68981,15.742668,-59.249602,0,0,0,0,0,1,5
-153.527887,18.824939,55.631303,3.981802,-92.198982,24.344696,-27.662733,-64.47146,248.744772,74.837359,23.090495,-81.475551,13.85341,50.275862,-81.599148,0,0,1,0,0,0,3
-140.907918,33.276969,63.100918,13.148663,-95.656518,22.74275,-35.355314,-71.752271,233.270628,70.511923,25.372712,-79.106292,18.241353,53.251215,-84.710876,0,0,0,1,0,0,3
-128.175524,26.592803,61.798024,23.282484,-89.307078,28.429052,-31.402798,-67.737652,221.310809,70.225159,14.395324,-75.419165,11.596298,44.520918,-88.276445,0,0,0,1,0,0,3
-121.465812,11.017483,47.131385,23.750257,-87.637363,30.409046,-26.411006,-57.386075,213.794346,64.18614,19.414582,-78.631838,5.162624,38.32555,-79.133451,0,0,0,1,0,0,3
-123.252915,9.288904,48.521564,23.078094,-84.327302,14.438601,-12.187653,-60.960086,214.172243,59.875286,22.120302,-78.90874,5.872585,37.060934,-66.735184,0,0,0,1,0,0,3
-134.865367,11.160695,49.755461,21.091746,-98.483245,15.923722,-5.255409,-61.928297,217.678204,57.386623,21.353328,-75.92921,11.990102,31.021706,-63.800953,0,0,0,1,0,0,3
-137.964668,14.553844,53.991172,15.789185,-98.385787,17.420553,-5.841797,-57.38455,221.422724,59.758573,15.796781,-78.144618,12.80717,32.851265,-65.859198,0,0,0,1,0,0,3
-135.49303,11.880756,56.123041,11.295717,-91.80648,15.689376,-7.872344,-58.709262,222.421787,60.890317,13.655456,-75.249737,12.757215,35.463714,-71.035254,0,0,0,1,0,0,3
-132.205491,11.595914,47.505763,12.768645,-81.455391,20.456013,-13.006638,-53.751705,218.808539,62.442118,7.139744,-66.396578,5.413254,34.611979,-69.098843,0,0,0,1,0,0,3
-114.654484,16.30652,54.058218,16.823619,-81.66093,13.360761,-10.13637,-45.784041,197.421862,58.246154,14.928695,-69.666917,10.217612,28.83639,-60.97097,0,0,0,0,1,0,4
-118.228475,9.968719,49.666225,18.029573,-81.038513,11.643968,-9.110427,-44.571422,189.411007,56.542052,13.030007,-64.089148,4.395582,25.124778,-55.462004,0,0,0,0,1,0,4
-110.954739,12.60714,49.230146,15.550485,-78.824081,12.760704,-7.324693,-46.852406,192.065883,55.180268,13.902262,-67.380347,4.864093,28.535524,-57.201951,0,0,0,0,1,0,4
-112.350525,9.593457,46.697491,14.69361,-77.215804,7.708152,-7.327894,-48.811048,196.898548,54.284518,16.524644,-68.591351,7.192545,26.878377,-55.214693,0,0,0,0,1,0,4
-108.669816,9.970841,47.606338,18.278648,-75.45733,12.228767,-9.100967,-48.298336,191.099911,57.868422,14.990639,-68.509369,3.457295,26.339166,-53.162294,0,0,0,0,1,0,4
-96.698095,12.646027,43.487296,15.703508,-69.586419,14.450828,-13.597054,-46.772121,175.36122,52.476061,14.259551,-61.437569,6.34925,23.556013,-57.234247,0,0,0,0,1,0,4
-97.979765,10.401031,43.660952,14.840069,-71.913152,9.497582,-12.507162,-45.355474,173.736872,51.191032,11.68171,-63.827146,7.756839,26.817028,-54.305786,0,0,0,0,1,0,4
-98.145587,12.065718,43.016901,12.527705,-73.053736,5.883405,-5.164948,-45.407958,169.339087,50.409593,1.133086,-62.879287,8.784739,26.050266,-67.596027,0,0,0,0,0,1,4
-101.88578,7.40205,35.917665,14.709719,-76.469787,-7.376353,6.717901,-46.967639,167.879703,47.164301,-7.669029,-64.410906,12.212633,25.679317,-72.570834,1,0,0,0,0,0,4
-117.324334,-1.042587,24.765316,15.390998,-83.539983,-33.070229,22.216353,-53.328844,178.143728,68.444718,-30.600589,-92.634798,13.83652,19.426164,-89.816018,1,0,0,0,0,0,4
-122.592262,-1.790472,18.717531,19.240561,-75.492985,-20.671547,13.548405,-43.830843,195.61432,67.857664,-9.254038,-93.921817,5.154362,13.742511,-76.003989,1,0,0,0,0,0,3
-128.644905,2.281171,29.768964,19.450813,-89.449839,-7.958551,-0.282228,-45.80716,214.774545,71.184704,17.889113,-90.01125,11.049678,19.168036,-63.962499,0,0,0,1,0,0,3
-134.422921,12.859602,55.418779,19.94632,-94.519503,13.385354,-9.021463,-57.892558,226.347642,71.425495,16.149158,-81.306502,9.373216,32.695592,-68.649332,0,0,0,1,0,0,3
-136.539223,15.985585,50.236343,18.512161,-92.978547,15.255782,-12.045775,-57.413762,226.392932,66.185421,19.295127,-75.513868,8.954333,35.826805,-69.858915,0,0,0,1,0,0,3
-129.053535,17.622215,57.397977,23.11055,-95.046708,12.765818,-13.480977,-62.391548,223.064413,63.240965,24.234187,-82.781594,10.500658,34.338313,-71.206069,0,0,0,1,0,0,3
-131.318731,12.10478,57.944538,25.954446,-98.667696,15.027952,-11.120175,-64.434557,224.178482,67.577859,29.86399,-84.866235,11.800583,30.900526,-70.611537,0,0,0,1,0,0,3
-131.685499,16.901921,58.874351,21.725189,-102.516071,15.421473,-10.395504,-64.107223,231.021457,66.735277,22.377679,-83.078542,10.447815,29.541617,-71.615753,0,0,0,1,0,0,3
-141.637173,17.393747,63.255688,20.082261,-101.57407,14.519781,-6.99749,-63.6282,236.935347,66.961959,18.40106,-81.171317,7.37544,35.440496,-68.893931,0,0,0,1,0,0,3
-142.605159,12.844547,55.551705,24.500429,-98.262921,20.144538,-5.00154,-65.667462,237.212131,69.495119,17.054795,-82.783355,6.492698,32.722094,-67.141105,0,0,0,1,0,0,3
-141.480458,13.33047,52.259963,19.975358,-96.412432,16.608041,-9.769975,-59.20225,239.341521,69.18076,15.67231,-82.352599,10.895801,37.209162,-72.264449,0,0,0,1,0,0,3
-137.890849,16.752069,55.822279,11.930341,-95.177916,19.296818,-15.856377,-60.627786,233.99892,67.784419,19.658864,-81.944343,7.089773,37.868521,-77.02435,0,0,0,1,0,0,3
-138.316899,18.960914,55.303479,22.255929,-97.952775,15.559626,-16.514369,-62.917083,229.205857,72.051123,19.378164,-81.102417,14.610752,37.761765,-72.560811,0,0,0,1,0,0,3
-131.294118,19.232049,62.448323,24.02443,-100.377643,18.234585,-11.579723,-59.805931,228.314573,67.601165,19.749291,-85.509831,11.129375,35.221626,-73.010737,0,0,0,1,0,0,3
-132.598937,10.608966,59.872739,22.744825,-97.456568,13.477661,-8.409339,-59.077442,231.14444,70.302509,22.101271,-78.699059,10.310196,37.777572,-76.384156,0,0,0,1,0,0,3
-136.006598,11.761061,57.23646,16.219001,-93.234814,17.143983,-8.319504,-61.502118,230.845626,69.199333,16.0562,-76.33644,9.657251,35.013312,-71.276541,0,0,0,1,0,0,3
-134.743182,13.477514,56.576872,16.737495,-98.303618,14.867452,-8.687809,-59.500443,226.801959,70.819381,22.572325,-82.477398,7.04523,36.7191,-70.159391,0,0,0,1,0,0,3
-134.69424,17.258051,57.551274,17.164342,-94.418893,14.28797,-11.50857,-59.062595,230.230593,69.311708,19.912369,-79.150168,8.629489,35.696429,-70.731685,0,0,0,1,0,0,3
-133.872436,14.329767,56.005188,18.509538,-91.573599,18.979367,-12.312582,-58.315425,227.477214,71.346404,16.696772,-74.173038,3.753078,32.909724,-69.479555,0,0,0,1,0,0,3
-133.760749,9.136648,55.831552,21.113186,-91.672002,18.504257,-13.892053,-56.172693,223.863353,63.034657,12.134788,-79.180058,7.735861,35.837549,-67.034023,0,0,0,1,0,0,3
-131.434771,8.717447,52.437805,24.964249,-93.432017,15.863201,-3.269324,-59.553461,223.15065,65.99504,23.668417,-81.729546,10.054595,33.35928,-68.751729,0,0,0,1,0,0,3
-128.408482,17.026087,49.906952,19.536748,-95.867821,22.135794,-19.713199,-66.697643,223.123466,68.139323,21.332308,-80.950282,11.409721,40.952025,-74.407179,0,0,0,1,0,0,3
-124.768063,20.548296,57.372623,14.766763,-93.887336,22.976571,-16.272193,-64.559283,217.901868,69.632326,20.697409,-72.705186,13.180353,41.619297,-77.854425,0,0,0,1,0,0,3
-130.243376,15.847489,56.905258,19.694625,-92.222158,20.038807,-17.67431,-57.441992,213.728248,65.557199,20.754143,-74.151133,10.449471,32.450246,-73.424973,0,0,0,1,0,0,3
-120.862904,13.283769,50.975664,18.40485,-94.188266,16.301874,-13.919061,-59.815678,213.596617,71.111837,17.594242,-69.615056,6.313492,36.222197,-70.629603,0,0,0,1,0,0,3
-128.204175,15.082682,51.120228,22.145325,-95.545234,17.06708,-3.804404,-57.177377,215.936166,62.98378,21.276113,-79.912631,8.314074,29.985249,-62.85456,0,0,0,1,0,0,3
-126.628766,13.729427,54.047219,15.116255,-91.065771,11.441452,-8.51501,-56.71485,220.706885,65.781578,15.7772,-75.964497,10.993157,35.319818,-65.078792,0,0,0,1,0,0,3
-127.919787,10.993379,57.923839,18.955601,-90.692293,13.030782,-10.776801,-52.915731,221.088327,62.362963,17.558591,-76.242722,12.102399,32.666322,-67.275417,0,0,0,1,0,0,3
-127.543253,11.364853,52.8361,18.038682,-90.781638,16.565834,-9.823383,-56.416189,216.434835,66.683439,15.141187,-73.942322,8.88806,33.858364,-67.424289,0,0,0,1,0,0,3
-126.99778,12.07329,53.925839,15.119114,-88.497016,16.057194,-13.894713,-52.416773,212.943135,63.220611,16.282177,-77.870459,10.570365,34.336706,-68.651436,0,0,0,1,0,0,3
-118.907444,14.087351,47.942797,16.558827,-82.816918,15.920613,-16.60688,-56.632471,208.297551,64.653021,19.166321,-70.887906,6.098673,33.832014,-67.950704,0,0,0,1,0,0,3
-114.100935,17.909818,40.687765,18.326945,-80.235762,20.459864,-38.745839,-62.466248,204.589725,52.409866,23.035112,-65.669311,-3.797511,40.452195,-77.402372,0,0,0,0,1,0,3
-116.446581,23.58365,48.179261,18.805383,-92.780025,20.019147,-15.677154,-62.446407,207.388523,60.795719,26.142259,-78.455648,11.3237,34.095459,-78.088596,0,0,0,1,0,0,3
-113.587593,18.621931,53.097851,17.079223,-79.650918,21.119021,-26.33002,-55.513873,200.017343,64.36773,20.112593,-65.47209,7.512464,36.731452,-76.914397,0,0,0,0,1,0,7
-110.276287,12.781604,50.178697,18.379103,-70.6437,24.013295,-32.598838,-48.155786,188.728223,62.270709,12.600456,-57.557517,1.180893,33.337662,-72.075742,0,0,0,0,1,0,7
-98.561556,11.472326,47.132411,14.322247,-67.203712,9.929875,-12.256007,-44.766705,173.331319,54.145517,18.959606,-59.677466,6.280628,24.797015,-61.367108,0,0,0,0,1,0,7
-97.323583,7.29067,45.776128,15.020808,-69.57083,15.568147,-13.877123,-44.380243,165.740804,49.863833,13.460025,-51.426451,4.744796,22.614164,-60.730138,0,0,0,0,0,1,7
-96.72508,2.133566,47.033554,15.287742,-68.595296,6.516388,-15.925588,-46.605934,166.561341,48.759857,9.849976,-47.940476,0.060518,25.456385,-62.534872,0,0,0,0,0,1,5
-95.600893,-5.074854,41.525418,13.945487,-58.844831,8.451064,-19.505616,-48.3784,161.73942,44.154959,7.97217,-44.149461,-3.917863,17.855203,-67.821227,0,0,0,0,0,1,5
-100.240034,-2.306121,33.80279,15.70743,-62.915223,6.156045,-24.502928,-43.70624,152.585427,47.020155,5.709103,-46.234607,1.979792,14.720996,-63.850363,0,0,0,0,0,1,5
-89.147421,-0.430243,42.091658,13.550759,-64.761751,2.942645,-19.022228,-43.227375,141.319246,47.529686,3.18887,-48.259436,6.347276,11.557326,-68.55182,0,0,0,0,0,1,5
-87.458816,-2.222495,38.004186,19.004402,-61.049736,1.71108,-14.548481,-44.703897,139.365606,46.167491,2.923905,-44.887459,3.642114,13.269344,-65.961046,0,0,0,0,0,1,5
-85.220093,-7.279772,36.569005,16.289551,-57.182523,1.698748,-15.56752,-41.095305,135.794117,46.616369,-2.399491,-44.593971,1.842816,10.602824,-65.726706,0,0,0,0,0,1,5
-147.090341,-1.640654,62.407012,15.379171,-102.305637,10.840888,3.550771,-58.918156,251.610867,66.842457,16.968857,-80.771903,14.762797,28.402782,-72.144804,0,0,1,0,0,0,3
-155.519987,-5.43066,61.55575,12.208032,-97.390395,5.832536,-3.888493,-57.322259,255.587216,67.480021,8.55265,-85.003717,6.015801,30.549818,-64.976823,0,0,1,0,0,0,3
-148.368342,-3.806799,46.245964,10.927588,-100.217569,12.905914,-4.074804,-69.598719,252.494117,73.261479,20.079001,-92.898984,4.636507,42.609996,-68.521775,0,0,1,0,0,0,3
-143.682003,40.735494,52.524066,20.491754,-93.216406,38.794199,-41.709656,-67.755637,236.361278,71.934484,17.270813,-78.157463,10.998729,51.906073,-94.708666,0,0,0,1,0,0,3
-135.720701,21.854259,58.465309,25.256935,-86.48908,40.000579,-31.762572,-60.149791,219.590059,66.802494,26.56627,-70.680047,19.018319,45.610068,-92.744466,0,0,0,1,0,0,3
-126.709902,15.212486,55.65424,19.843679,-91.906964,19.271398,-19.872308,-62.437248,211.413092,58.14704,21.36474,-77.331993,13.977124,35.255761,-72.180139,0,0,0,1,0,0,3
-125.916258,10.891369,54.461715,20.633601,-90.755038,10.776938,-10.720194,-63.006258,214.620714,60.327688,17.177139,-73.591098,12.786706,36.362307,-71.748262,0,0,0,1,0,0,3
-128.645131,6.294288,51.569836,16.18885,-94.483357,17.250414,-5.151014,-59.104811,219.742893,59.438675,18.773008,-81.192461,10.903877,33.455807,-68.651691,0,0,0,1,0,0,3
-126.626896,12.950128,48.321911,12.824201,-85.57988,23.230365,-16.409689,-55.299755,209.451168,61.022405,13.723651,-68.284394,7.35004,34.9817,-69.923755,0,0,0,1,0,0,3
-126.296586,15.87255,52.344283,13.583351,-78.759571,22.403696,-15.570307,-50.749298,202.025887,59.887404,16.486622,-69.916409,12.300987,33.125647,-69.884727,0,0,0,0,1,0,4
-118.249473,15.337943,52.630018,12.928369,-79.693274,12.424463,-11.897679,-48.275287,198.566534,55.803135,23.465227,-69.440203,9.619452,32.813813,-63.958098,0,0,0,0,1,0,4
-112.641053,12.835005,46.355308,16.537431,-79.259968,14.477671,-15.787348,-51.46038,195.810275,56.644263,18.063134,-63.675751,3.369465,29.638293,-59.362532,0,0,0,0,1,0,4
-115.346315,12.095874,50.659247,13.630355,-75.700595,17.636719,-13.286317,-47.409577,194.441876,56.404685,19.005467,-67.719386,9.506322,28.991569,-60.513511,0,0,0,0,1,0,4
-106.596205,15.575487,49.278361,16.934578,-76.669186,13.201551,-13.521485,-45.978574,189.222527,54.398814,24.340906,-67.370414,5.131867,27.757028,-54.833755,0,0,0,0,1,0,4
-105.539275,15.667463,45.035804,17.440398,-75.945711,12.14642,-10.297696,-48.081833,185.002561,53.340095,16.27326,-67.384808,6.042196,27.065793,-58.500935,0,0,0,0,1,0,4
-99.495064,15.538755,39.905588,15.979742,-71.343718,14.8988,-17.074671,-53.741447,186.868037,56.290885,21.712138,-65.035554,8.434034,31.932126,-58.760246,0,0,0,0,1,0,4
-99.780972,18.987231,47.653233,17.69727,-72.605321,13.560661,-18.95551,-52.534311,183.128746,54.28318,16.798307,-67.026523,8.143229,31.664546,-57.218885,0,0,0,0,1,0,4
-98.285484,-5.709592,27.79783,22.181386,-85.936262,-23.048696,-1.442328,-53.729268,171.943422,59.815314,-22.866169,-63.162417,8.009392,20.30703,-103.524842,1,0,0,0,0,0,2
-104.608683,-16.523986,34.037601,28.791389,-92.010047,-31.397247,-6.707637,-62.645767,184.731276,63.03881,-25.468857,-56.119544,7.297961,10.763628,-109.756613,1,0,0,0,0,0,2
-121.366019,-26.375963,42.289715,32.43045,-94.13079,-33.975337,-7.623086,-71.042484,193.126886,71.797475,-29.584207,-50.448863,17.248674,-6.297042,-112.332088,0,1,0,0,0,0,2
-138.876195,-23.638891,42.752518,17.561894,-71.292387,-28.532531,-12.437805,-55.651134,192.333248,76.710821,-17.657558,-94.108258,17.139855,-10.742336,-76.850371,1,0,0,0,0,0,2
-125.773567,-9.439179,34.290067,24.371452,-84.935717,-11.912258,-4.987026,-50.193403,209.438501,73.183331,11.210398,-91.96766,12.767849,7.653411,-58.259991,1,0,0,0,0,0,3
-123.828148,12.577936,53.82315,19.501466,-96.335475,1.369321,-0.604286,-61.89875,214.161609,66.188804,19.281878,-84.129041,8.572567,24.683081,-55.836298,0,0,0,1,0,0,3
-128.837645,13.821343,53.406829,21.533049,-93.733096,14.902608,-7.110213,-62.687871,218.236273,66.579547,13.416928,-79.058287,9.014244,31.583608,-69.943475,0,0,0,1,0,0,3
-128.990156,10.857261,54.229205,16.491774,-87.654592,14.906227,-8.750471,-55.111947,222.448487,64.54205,18.285751,-80.074288,12.91068,35.167493,-72.919441,0,0,0,1,0,0,3
