@relation RCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
130.506019,4.083217,89.789375,-65.983913,-176.822408,0,0,0,1,0,0,3
127.459038,-0.413133,100.982602,-59.256978,-181.343822,0,0,0,1,0,0,3
126.894883,-1.296842,95.514707,-64.894313,-183.008602,0,0,0,1,0,0,3
127.121267,-0.616422,93.051858,-66.602607,-185.939855,0,0,0,1,0,0,3
126.931968,5.590862,93.438129,-65.805628,-182.691372,0,0,0,1,0,0,3
126.977455,2.465393,96.976394,-66.476296,-178.719182,0,0,0,1,0,0,3
118.538285,3.056094,93.456968,-66.817911,-177.26118,0,0,0,1,0,0,3
117.346502,7.99562,91.877768,-62.634092,-169.017183,1,0,0,0,0,0,3
108.440209,6.715102,81.551251,-67.188566,-163.119633,1,0,0,0,0,0,5
96.081092,8.625089,80.655591,-61.78314,-162.165798,1,0,0,0,0,0,5
86.046036,-13.337699,85.583797,-53.82906,-168.426591,1,0,0,0,0,0,5
107.81403,-6.161349,84.892189,-53.720914,-166.300081,1,0,0,0,0,0,7
112.986278,8.280086,74.080264,-55.8638,-155.841814,1,0,0,0,0,0,7
89.090762,5.516872,79.32706,-48.214901,-142.430605,0,0,0,0,1,0,7
83.685162,7.223206,73.349667,-50.30442,-138.918088,0,0,0,0,1,0,7
81.993302,9.56137,71.386346,-54.378713,-127.935605,0,0,0,0,1,0,5
70.081627,9.713612,57.718102,-57.004878,-129.127076,0,0,0,0,0,1,5
62.205143,11.745208,50.153722,-56.075756,-124.930661,0,0,0,0,0,1,5
60.557165,12.674239,58.399862,-53.393918,-120.436343,0,0,0,0,0,1,5
138.40377,-1.187481,110.207728,-81.138044,-189.954667,0,0,0,1,0,0,3
125.890854,-4.094627,105.664417,-68.49284,-190.67046,0,0,0,1,0,0,3
119.116322,-0.305351,94.669377,-51.136955,-191.189792,0,0,0,1,0,0,3
118.278873,-3.001531,92.397004,-51.243504,-185.31321,0,0,0,1,0,0,3
119.193447,-6.787422,97.420064,-60.00798,-174.527872,0,0,0,1,0,0,3
123.397576,-8.606719,96.780017,-73.057756,-168.584463,0,0,1,0,0,0,3
128.434884,-9.866083,93.426098,-72.5382,-174.824524,0,0,1,0,0,0,3
134.092868,-8.2212,91.660683,-69.458275,-176.515749,0,0,1,0,0,0,3
130.077892,-5.198885,89.211789,-63.836242,-176.356829,0,0,0,1,0,0,3
109.111687,-0.426633,82.995175,-60.591859,-157.719007,1,0,0,0,0,0,4
110.270517,-1.002322,77.766248,-61.600366,-159.987441,1,0,0,0,0,0,4
113.399925,-2.37439,80.100225,-59.726994,-158.944621,1,0,0,0,0,0,4
110.107968,-3.718021,84.52687,-58.741921,-159.436673,1,0,0,0,0,0,4
105.317039,-2.601864,80.420196,-54.372041,-156.330339,1,0,0,0,0,0,4
99.410588,-0.842441,71.830228,-46.530145,-146.008345,0,0,0,0,1,0,4
95.50508,-4.49849,72.864735,-47.19613,-146.445384,0,0,0,0,1,0,4
99.472517,2.939238,70.512168,-47.453311,-144.471112,0,0,0,0,1,0,4
99.410588,4.187439,71.861115,-45.923674,-146.548438,0,0,0,0,1,0,4
112.516343,5.316512,57.034404,-33.334664,-155.061023,0,0,0,0,1,0,4
121.46963,-2.16546,56.50577,-42.354286,-160.56289,1,0,0,0,0,0,3
123.213724,-5.952098,71.809409,-59.556197,-168.429255,1,0,0,0,0,0,3
128.79737,-5.655434,96.046234,-64.947768,-190.255871,0,0,0,1,0,0,3
125.227038,-1.924756,100.707667,-66.871218,-183.216879,0,0,0,1,0,0,3
118.501234,-2.398142,99.962536,-66.720757,-183.069614,0,0,0,1,0,0,3
122.217443,-1.939614,99.988026,-62.924861,-187.966363,0,0,0,1,0,0,3
132.453993,-9.476947,101.814554,-68.398965,-189.4022,0,0,0,1,0,0,3
134.546163,-8.260421,103.026683,-75.613202,-193.103954,0,0,0,1,0,0,3
134.240813,-7.348341,105.522542,-68.609645,-192.909997,0,0,0,1,0,0,3
134.923088,-4.827081,106.941348,-72.026121,-193.806629,0,0,0,1,0,0,3
134.435304,0.787581,99.294902,-71.58065,-189.602623,0,0,0,1,0,0,3
125.30961,-0.320648,100.064339,-67.868768,-192.038095,0,0,0,1,0,0,3
126.561203,-0.201159,98.615673,-62.981283,-192.906405,0,0,0,1,0,0,3
132.947981,1.252816,103.473326,-67.115612,-193.289403,0,0,0,1,0,0,3
134.243409,2.377844,102.609112,-68.454738,-189.177384,0,0,0,1,0,0,3
128.154777,-1.458918,103.082815,-66.607819,-187.184703,0,0,0,1,0,0,3
128.688048,-5.037309,102.323306,-67.174709,-187.721007,0,0,0,1,0,0,3
128.605475,-3.59879,95.458318,-66.923461,-189.060424,0,0,0,1,0,0,3
124.699968,-0.45635,97.005977,-69.455171,-188.811233,0,0,0,1,0,0,3
123.182841,0.840364,103.749043,-67.313052,-182.174842,0,0,0,1,0,0,3
122.990946,-0.464545,104.194739,-59.076836,-184.046032,0,0,0,1,0,0,3
122.520197,3.287073,99.131392,-61.300004,-178.767,0,0,0,1,0,0,3
119.002867,1.808411,93.681693,-61.258221,-187.207453,0,0,0,1,0,0,3
122.602769,1.004829,97.571451,-58.531503,-185.443109,0,0,0,1,0,0,3
122.406742,-0.804821,97.614819,-64.857822,-175.989935,0,0,0,1,0,0,3
127.428188,-0.759613,95.819076,-62.935199,-179.890238,0,0,0,1,0,0,3
124.216208,-0.358683,94.101024,-69.198953,-178.999377,0,0,0,1,0,0,3
123.182841,2.050495,94.070635,-60.691324,-178.952211,0,0,0,1,0,0,3
119.617173,0.838621,92.988392,-64.895406,-180.424134,0,0,0,1,0,0,3
110.725235,-1.899552,97.28954,-59.437779,-170.665186,1,0,0,0,0,0,3
93.199349,-3.310061,99.353708,-63.334311,-162.713852,1,0,0,0,0,0,3
110.894746,-3.274346,92.569964,-61.799851,-169.404102,1,0,0,0,0,0,3
109.255608,1.803312,84.424916,-52.099961,-173.977572,1,0,0,0,0,0,7
101.685999,5.307709,79.579411,-52.151103,-167.435933,1,0,0,0,0,0,7
94.728409,1.972995,76.425457,-52.193612,-151.640938,0,0,0,0,1,0,7
94.312616,10.867269,73.060297,-51.404877,-142.542756,0,0,0,0,1,0,7
90.232337,10.149238,74.343622,-49.998207,-140.429188,0,0,0,0,1,0,5
83.60479,11.539332,69.849747,-56.172451,-128.055544,0,0,0,0,1,0,5
69.231019,10.609591,62.647356,-56.075019,-130.188088,0,0,0,0,0,1,5
66.531222,10.399479,53.033084,-57.080453,-124.654499,0,0,0,0,0,1,5
65.63454,11.846539,57.531857,-48.077915,-124.85947,0,0,0,0,0,1,5
62.767339,15.657991,55.21118,-45.457559,-122.687963,0,0,0,0,0,1,5
161.475437,0.143988,101.475479,-73.001723,-205.036005,0,0,0,1,0,0,3
153.685248,-6.085849,105.35094,-75.955931,-205.254725,0,0,0,1,0,0,3
147.713073,-13.165655,119.558688,-76.490983,-201.54113,0,0,0,1,0,0,3
120.709402,-0.84736,101.775096,-66.704908,-183.779386,0,0,0,1,0,0,3
118.326847,10.796921,90.830129,-65.139434,-182.066998,0,0,0,1,0,0,3
122.232354,-1.035871,92.490519,-58.522193,-178.864416,0,0,0,1,0,0,3
127.313047,-2.564122,93.713462,-59.484748,-176.047494,0,0,0,1,0,0,3
128.626988,-6.825846,95.270153,-64.774469,-179.529174,0,0,0,1,0,0,3
123.496219,2.006311,86.825545,-64.135205,-167.647594,1,0,0,0,0,0,3
115.493309,3.433357,84.358013,-63.293201,-164.075066,1,0,0,0,0,0,4
113.834384,-0.936825,85.15476,-60.430662,-166.736362,1,0,0,0,0,0,4
114.027815,-2.934611,84.910631,-56.292297,-162.171622,1,0,0,0,0,0,4
110.23163,-0.239901,81.502618,-58.980976,-161.471226,1,0,0,0,0,0,4
103.77675,-3.572426,84.041742,-51.48692,-158.783526,1,0,0,0,0,0,4
108.188915,-4.43373,78.671991,-52.816022,-156.122167,1,0,0,0,0,0,4
104.272936,-4.07437,84.172537,-47.745344,-151.514547,1,0,0,0,0,0,4
96.107477,-3.832421,82.33589,-46.736364,-153.240758,1,0,0,0,0,0,4
89.577646,13.611427,62.773533,-36.616299,-146.272077,0,0,0,0,1,0,2
89.723104,11.86927,64.904364,-47.13072,-147.526627,0,0,0,0,1,0,2
90.344166,16.677589,60.100911,-57.504782,-149.368312,0,0,0,0,1,0,2
118.415527,-3.731908,35.399818,-44.167053,-171.951738,1,0,0,0,0,0,2
119.322347,-18.57413,73.584674,-56.366732,-179.033009,1,0,0,0,0,0,3
122.955983,-7.194733,92.713086,-65.528146,-176.053974,0,0,0,1,0,0,3
126.977797,-0.317458,94.888384,-59.288741,-180.27854,0,0,0,1,0,0,3
128.217662,1.912684,96.066148,-65.79337,-184.017616,0,0,0,1,0,0,3
120.328208,-0.122229,97.443048,-67.183705,-180.172347,0,0,0,1,0,0,3
122.378762,-3.089101,101.372464,-64.172823,-184.484445,0,0,0,1,0,0,3
123.346756,-7.355044,101.634798,-65.32436,-187.272879,0,0,0,1,0,0,3
123.732083,-1.809928,98.533802,-66.580305,-189.18246,0,0,0,1,0,0,3
131.34707,-4.179613,103.766862,-64.839408,-192.945949,0,0,0,1,0,0,3
128.6694,2.065524,104.798814,-64.239124,-197.577462,0,0,0,1,0,0,3
131.712724,6.36592,103.56883,-65.819754,-193.300433,0,0,0,1,0,0,3
137.560007,0.193169,103.982162,-68.80704,-190.220495,0,0,0,1,0,0,3
134.366529,-0.403044,103.286879,-68.583452,-193.017063,0,0,0,1,0,0,3
129.009239,-0.770763,99.354123,-67.929319,-189.530255,0,0,0,1,0,0,3
127.83922,-2.256965,98.161537,-66.606152,-187.344893,0,0,0,1,0,0,3
128.049006,2.583466,104.215238,-64.310266,-190.538387,0,0,0,1,0,0,3
128.185659,4.364563,100.603518,-67.635815,-189.659318,0,0,0,1,0,0,3
127.945791,1.614309,102.59476,-65.184709,-187.420783,0,0,0,1,0,0,3
127.945791,-0.389167,102.872056,-68.749288,-181.045343,0,0,0,1,0,0,3
124.040283,2.221558,98.080658,-67.833317,-184.964439,0,0,0,1,0,0,3
127.355479,4.57501,97.24907,-64.072427,-190.218887,0,0,0,1,0,0,3
131.851298,-4.267482,105.753395,-62.124616,-188.263035,0,0,0,1,0,0,3
129.151058,-5.354155,106.954985,-66.501303,-187.66033,0,0,0,1,0,0,3
128.217662,-1.483926,105.32642,-65.30827,-184.533689,0,0,0,1,0,0,3
128.217662,-5.755221,107.13584,-64.62908,-187.404531,0,0,0,1,0,0,3
120.328208,-4.040913,103.093698,-63.272027,-182.396069,0,0,0,1,0,0,3
119.192295,5.949877,97.277255,-66.174747,-178.693635,0,0,0,1,0,0,3
113.660927,2.365915,100.512754,-59.812319,-175.723129,0,0,0,1,0,0,3
113.153187,5.6796,93.73124,-59.411262,-175.581387,0,0,0,1,0,0,3
121.156097,7.062477,90.965516,-58.854635,-180.500892,0,0,0,1,0,0,3
123.812059,-3.822819,92.665118,-65.812619,-179.631176,0,0,0,1,0,0,3
119.212269,0.660173,92.027393,-60.719402,-177.785287,0,0,0,1,0,0,3
122.764089,3.320811,95.018997,-61.818259,-175.756333,0,0,0,1,0,0,3
118.137548,1.407562,90.758726,-57.198351,-172.958444,1,0,0,0,0,0,3
117.739891,0.354189,97.619373,-59.993964,-171.998718,0,0,0,1,0,0,3
114.719806,-0.807627,95.294854,-61.849488,-169.675504,1,0,0,0,0,0,3
110.120771,-3.752369,92.878951,-58.844825,-167.915897,1,0,0,0,0,0,3
99.374636,-0.717623,93.244504,-64.220181,-170.478009,1,0,0,0,0,0,3
118.518742,-3.668786,98.403857,-58.684736,-174.60515,0,0,0,1,0,0,3
115.094892,-5.068306,97.867711,-60.008855,-172.802655,0,0,0,1,0,0,3
106.216801,-1.684186,96.290909,-58.983866,-167.253844,1,0,0,0,0,0,3
100.173997,6.107515,86.323605,-54.869814,-159.400616,1,0,0,0,0,0,7
91.511039,13.265927,76.981235,-53.911554,-155.021218,0,0,0,0,1,0,7
87.033842,5.107904,80.854159,-53.161319,-140.037098,0,0,0,0,1,0,7
78.620109,6.548087,73.949701,-51.634535,-141.860058,0,0,0,0,1,0,5
75.074577,9.227541,70.511208,-57.468568,-136.557151,0,0,0,0,1,0,5
67.859999,8.692975,67.826438,-58.981478,-126.27051,0,0,0,0,0,1,5
63.986472,2.256893,68.452293,-61.369552,-131.165324,0,0,0,0,0,1,5
59.78955,9.138692,66.036342,-56.453387,-125.549617,0,0,0,0,0,1,5
59.142991,13.807467,60.776432,-58.478061,-121.64327,0,0,0,0,0,1,5
130.393782,-0.517871,109.628671,-63.636987,-199.91378,0,0,0,1,0,0,3
135.476577,-11.099394,116.305492,-68.808356,-210.516066,0,0,0,1,0,0,3
150.172306,-18.183378,118.171556,-63.808182,-209.325102,0,0,0,1,0,0,3
126.454832,6.458823,98.123921,-75.671114,-197.062922,0,0,0,1,0,0,3
120.187696,1.254189,94.32265,-59.736341,-177.453187,0,0,0,1,0,0,3
119.995802,-6.407388,93.085677,-61.137933,-174.305575,0,0,0,1,0,0,3
119.965335,-4.221113,91.871942,-63.607103,-174.560707,0,0,0,1,0,0,3
109.858102,1.588326,86.601427,-53.271717,-165.774025,1,0,0,0,0,0,4
108.720858,0.925986,87.471427,-51.591631,-160.860458,1,0,0,0,0,0,4
108.252959,-1.359662,84.906064,-50.509562,-156.643991,1,0,0,0,0,0,4
105.279117,-2.821371,82.040152,-55.857724,-158.679514,1,0,0,0,0,0,4
104.039251,-1.690438,85.284102,-48.596614,-162.049794,1,0,0,0,0,0,4
103.578081,2.087622,82.989949,-51.195059,-155.153896,1,0,0,0,0,0,4
103.653925,0.218316,81.261564,-49.940579,-158.75826,1,0,0,0,0,0,4
103.272731,-2.768304,80.341657,-45.341782,-154.61533,1,0,0,0,0,0,4
100.024421,-5.374556,86.837319,-50.506066,-153.209964,1,0,0,0,0,0,4
99.551076,6.573755,77.12704,-49.305663,-144.837004,0,0,0,0,1,0,4
95.487152,2.492898,74.564083,-39.809947,-140.860958,0,0,0,0,1,0,2
87.254482,11.472153,67.039882,-59.120145,-144.794775,0,0,0,0,1,0,2
75.910926,12.904982,61.81946,-72.771604,-146.776845,0,0,0,0,0,1,2
64.479528,13.301589,60.017514,-88.339014,-152.73894,0,1,0,0,0,0,2
49.793742,14.34453,58.094342,-106.890144,-154.499637,0,1,0,0,0,0,2
55.468178,11.394667,34.017508,-95.901463,-157.118923,0,1,0,0,0,0,2
109.8965,-13.276067,42.125041,-46.778045,-170.990022,1,0,0,0,0,0,2
123.405123,-5.891577,92.879273,-65.041874,-175.845263,0,0,0,1,0,0,3
124.83842,0.724469,93.223768,-66.160293,-183.383108,0,0,0,1,0,0,3
124.483977,1.876823,92.127978,-61.260079,-183.066536,0,0,0,1,0,0,3
124.483977,-4.48006,98.571941,-65.881031,-183.071493,0,0,0,1,0,0,3
130.201887,-1.536782,103.859519,-63.360447,-190.187942,0,0,0,1,0,0,3
130.393782,2.088833,100.719746,-69.00096,-187.535407,0,0,0,1,0,0,3
125.511898,-2.056642,102.924566,-69.332412,-189.541447,0,0,0,1,0,0,3
130.010633,0.25537,101.958158,-70.918279,-190.429155,0,0,0,1,0,0,3
130.393782,-1.067435,101.552863,-61.371699,-191.473377,0,0,0,1,0,0,3
125.511898,-4.73326,101.06034,-63.03672,-194.65426,0,0,0,1,0,0,3
125.030315,2.993294,102.322336,-69.177639,-190.565506,0,0,0,1,0,0,3
124.290545,3.587624,101.017468,-65.075574,-188.597458,0,0,0,1,0,0,3
116.209196,0.212879,102.791075,-62.384013,-186.956376,0,0,0,1,0,0,3
122.633156,-1.394324,102.275097,-61.016608,-189.145727,0,0,0,1,0,0,3
128.980535,-3.387766,105.707011,-62.351188,-189.786076,0,0,0,1,0,0,3
130.31121,-2.442976,99.787989,-63.828684,-188.186712,0,0,0,1,0,0,3
126.041145,5.223942,97.006639,-65.325673,-186.996835,0,0,0,1,0,0,3
120.691924,0.130582,92.695863,-60.0881,-180.280128,0,0,0,1,0,0,3
119.26276,0.829671,94.769871,-54.950281,-177.682033,0,0,0,1,0,0,3
115.900995,-4.040489,100.035382,-61.760529,-181.513207,0,0,0,1,0,0,3
118.758532,-5.04234,97.771047,-56.781472,-178.987765,0,0,0,1,0,0,3
116.090294,-4.188068,95.834137,-57.302477,-180.476783,0,0,0,1,0,0,3
114.467698,-0.337157,97.432676,-56.180305,-174.801301,0,0,0,1,0,0,3
118.758532,-4.003154,95.500543,-60.648931,-174.56828,0,0,0,1,0,0,3
115.674502,-7.241279,96.700231,-60.888409,-180.551941,0,0,0,1,0,0,3
115.124896,-7.589439,95.320786,-58.245893,-183.218962,0,0,0,1,0,0,3
120.156814,-2.946078,97.007469,-59.149838,-177.244844,0,0,0,1,0,0,3
116.636633,-0.327071,92.384227,-60.914888,-170.971378,1,0,0,0,0,0,3
102.545452,10.87385,83.398799,-57.889321,-166.116495,1,0,0,0,0,0,7
91.168031,11.941136,75.07128,-47.277651,-151.807203,0,0,0,0,1,0,7
94.069215,1.773129,80.596238,-47.870006,-150.904051,0,0,0,0,1,0,7
90.774663,-2.293537,83.744488,-50.850932,-148.109537,0,0,0,0,1,0,7
77.430098,7.573045,75.045734,-48.001363,-140.757488,0,0,0,0,1,0,7
73.516363,4.554775,74.883365,-50.116738,-139.185464,0,0,0,0,1,0,7
68.598384,1.544934,75.733928,-47.685031,-139.611027,0,0,0,0,1,0,5
65.323551,7.042074,73.001089,-52.210182,-131.198271,0,0,0,0,0,1,7
61.378787,11.162998,68.26302,-59.392016,-127.792147,0,0,0,0,0,1,5
124.817083,-3.776823,116.72459,-68.013894,-201.438761,0,0,0,1,0,0,3
128.427539,-6.896853,118.484883,-67.140925,-191.112656,0,0,0,1,0,0,3
124.581219,-11.882741,119.396583,-76.712616,-202.430972,0,0,0,1,0,0,3
141.975707,-9.478427,115.070924,-65.072332,-200.11231,0,0,0,1,0,0,3
152.20856,-8.616884,111.207186,-74.038482,-202.533477,0,0,0,1,0,0,3
134.460473,4.456909,102.817625,-71.330459,-193.945077,0,0,0,1,0,0,3
119.998519,-4.887753,89.580982,-69.989264,-174.738061,0,0,1,0,0,0,3
115.059645,-1.205488,90.363124,-61.955112,-168.050166,1,0,0,0,0,0,3
113.517025,2.792199,85.189006,-61.280862,-167.959322,1,0,0,0,0,0,3
108.392876,0.307953,86.798804,-53.359759,-159.757223,1,0,0,0,0,0,4
108.778202,-1.586126,84.72254,-53.668595,-162.336582,1,0,0,0,0,0,4
108.423758,-3.127189,85.18623,-51.616276,-163.360335,1,0,0,0,0,0,4
105.09883,-0.451098,85.078151,-49.385704,-161.021518,1,0,0,0,0,0,4
108.809085,1.373416,83.005849,-54.252164,-157.602603,1,0,0,0,0,0,4
105.220161,-4.081011,87.393984,-50.897896,-156.400187,1,0,0,0,0,0,4
101.262407,2.582847,82.106527,-55.31947,-152.823139,1,0,0,0,0,0,4
100.282404,2.924062,78.099969,-48.179505,-152.920788,1,0,0,0,0,0,4
104.583709,6.064515,77.143268,-48.551973,-155.752213,1,0,0,0,0,0,4
107.810569,6.178643,78.14509,-42.355731,-147.304099,0,0,0,0,1,0,4
106.213174,9.738689,70.43139,-40.463321,-148.321684,0,0,0,0,1,0,2
99.213251,8.305631,66.797206,-44.615384,-148.962729,0,0,0,0,1,0,2
89.156872,9.878147,64.421986,-65.802691,-149.032332,0,0,0,0,1,0,2
63.015444,13.926016,62.719396,-104.413756,-156.738666,0,1,0,0,0,0,2
54.161504,14.463169,59.018134,-117.13425,-157.450663,0,1,0,0,0,0,2
48.358347,16.893898,50.503732,-116.651739,-164.635181,0,1,0,0,0,0,2
49.636086,15.949601,52.526366,-117.432381,-163.837923,0,1,0,0,0,0,2
90.250941,0.614641,11.725137,-61.513563,-162.912695,0,0,0,0,0,1,2
113.67275,-20.418049,60.807177,-45.823106,-170.878183,1,0,0,0,0,0,3
115.291585,-3.430162,98.681695,-61.306428,-181.541937,0,0,0,1,0,0,3
118.051443,-0.799739,96.532076,-62.997013,-184.244371,0,0,0,1,0,0,3
118.616911,-1.718992,99.973273,-58.892619,-188.810463,0,0,0,1,0,0,3
122.409073,-7.873514,102.526025,-61.429957,-189.887736,0,0,0,1,0,0,3
127.984484,-2.960064,104.36345,-65.441662,-183.60577,0,0,0,1,0,0,3
128.981446,-0.413732,104.744128,-68.084347,-187.41786,0,0,0,1,0,0,3
128.891229,5.954486,100.782578,-66.849767,-189.010787,0,0,0,1,0,0,3
129.486342,-1.711051,102.923313,-68.831527,-190.66893,0,0,0,1,0,0,3
128.901469,-0.342122,102.786605,-64.767304,-191.884436,0,0,0,1,0,0,3
123.634334,-1.900381,101.383378,-70.780992,-184.057669,0,0,0,1,0,0,3
128.114537,0.069572,100.843739,-63.338638,-187.240714,0,0,0,1,0,0,3
128.81279,0.107123,101.848487,-62.848714,-185.62657,0,0,0,1,0,0,3
123.205815,2.653805,101.456163,-65.427779,-188.661028,0,0,0,1,0,0,3
122.920075,-3.914625,109.522715,-59.83635,-187.19287,0,0,0,1,0,0,3
119.640147,-1.40929,105.461645,-59.793072,-189.293336,0,0,0,1,0,0,3
122.265152,0.703214,103.981522,-65.195673,-187.693069,0,0,0,1,0,0,3
129.004684,-0.29891,105.151559,-62.950727,-193.961164,0,0,0,1,0,0,3
129.486342,2.402102,100.677402,-65.975883,-191.294919,0,0,0,1,0,0,3
129.191232,-4.875826,101.019902,-63.366165,-185.755954,0,0,0,1,0,0,3
123.827765,-1.136498,99.795679,-67.913121,-184.242663,0,0,0,1,0,0,3
119.695765,-2.044426,98.59475,-64.438999,-184.21874,0,0,0,1,0,0,3
114.678451,-5.730072,103.218401,-60.475076,-174.805517,0,0,0,1,0,0,3
113.902352,-6.734734,100.278679,-63.209276,-178.338751,0,0,0,1,0,0,3
117.694404,-6.331288,100.164999,-58.367391,-182.418166,0,0,0,1,0,0,3
118.277072,-6.715436,104.231367,-55.497496,-185.273829,0,0,0,1,0,0,3
117.507701,-0.254002,98.797269,-56.972481,-183.924782,0,0,0,1,0,0,3
117.890431,-3.430711,101.156107,-61.225042,-180.532351,0,0,0,1,0,0,3
118.229515,-4.2559,102.307868,-58.16543,-175.40315,0,0,0,1,0,0,3
114.063364,-5.095858,96.723284,-62.706669,-179.461077,0,0,0,1,0,0,3
118.277072,6.962571,92.78782,-59.546355,-176.823053,0,0,0,1,0,0,3
122.650478,4.764851,96.999765,-64.170923,-171.456972,0,0,0,1,0,0,3
123.405354,-0.75034,95.583981,-62.410318,-174.30624,0,0,0,1,0,0,3
123.069538,-0.816645,95.392596,-63.604464,-173.415685,0,0,0,1,0,0,3
122.876106,2.836463,93.669872,-60.923075,-167.411349,1,0,0,0,0,0,3
95.706717,-0.342509,85.4852,-44.198976,-148.796827,0,0,0,0,1,0,7
88.744795,4.018506,81.996345,-47.940457,-141.903339,0,0,0,0,1,0,7
75.542877,4.223033,75.535152,-41.174804,-136.178652,0,0,0,0,1,0,7
78.367654,8.198524,74.215404,-48.09088,-130.173882,0,0,0,0,1,0,7
70.677629,7.870498,77.520401,-56.117187,-131.497919,0,0,0,0,0,1,7
138.680882,0.942943,110.220815,-72.138327,-204.819265,0,0,0,1,0,0,3
143.274616,-4.50005,112.892952,-72.119668,-201.904955,0,0,0,1,0,0,3
148.220335,-6.03657,108.595084,-76.99585,-198.514945,0,0,0,1,0,0,3
155.727605,-5.536765,107.30187,-82.143151,-200.7631,0,0,0,1,0,0,3
146.664343,-3.355934,101.547574,-73.964687,-186.479462,0,0,0,1,0,0,3
122.829956,-6.474014,89.660327,-65.369476,-173.122717,0,0,1,0,0,0,3
122.44463,-3.78081,88.597006,-60.773065,-174.488164,0,0,0,1,0,0,3
122.187363,-2.304603,88.926512,-62.08989,-170.868806,1,0,0,0,0,0,3
122.156897,-3.088252,88.965462,-60.059208,-170.285739,1,0,0,0,0,0,3
117.464311,-2.208107,89.363671,-59.583445,-170.408697,1,0,0,0,0,0,4
111.058321,0.290839,87.967849,-55.571729,-169.847468,1,0,0,0,0,0,4
110.082506,-2.13125,84.549588,-51.566328,-165.000771,1,0,0,0,0,0,4
109.358096,1.360381,81.453788,-52.549094,-161.469061,1,0,0,0,0,0,4
108.618326,10.023969,80.203484,-45.458771,-155.033412,1,0,0,0,0,0,4
