@relation RCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
107.328716,105.272752,0,0,0,1,0,0,3
108.08964,106.72381,0,0,0,1,0,0,3
107.906347,114.058122,0,0,0,1,0,0,3
116.729129,108.845491,0,0,0,1,0,0,3
112.269148,103.053004,0,0,0,1,0,0,3
107.367602,103.621253,0,0,0,1,0,0,3
112.230262,98.981508,0,0,0,1,0,0,3
98.908612,98.925931,0,0,0,0,1,0,3
102.790963,86.315086,0,0,0,0,1,0,5
98.686432,77.993534,0,0,0,0,1,0,5
77.33622,116.769633,1,0,0,0,0,0,5
90.14967,109.408921,1,0,0,0,0,0,7
102.790963,75.698251,0,0,0,0,1,0,7
82.384969,79.236778,0,0,0,0,0,1,7
77.847215,84.124224,0,0,0,0,0,1,7
86.267319,76.163024,0,0,0,0,0,1,5
85.21758,76.790366,0,0,0,0,0,1,5
76.729425,70.889538,0,0,0,0,0,1,5
71.941742,78.19716,0,0,0,0,0,1,5
134.973183,120.374201,0,0,1,0,0,0,3
119.459013,118.29304,0,0,1,0,0,0,3
105.512505,100.100983,0,0,0,1,0,0,3
104.934875,95.077188,0,0,0,0,1,0,3
104.934875,106.469528,0,0,0,1,0,0,3
109.933601,117.739529,0,0,0,1,0,0,3
120.314323,118.702349,0,0,1,0,0,0,3
120.353209,111.886871,0,0,0,1,0,0,3
121.075248,96.561022,0,0,0,1,0,0,3
100.397121,96.466308,0,0,0,0,1,0,4
104.895989,90.18893,0,0,0,0,1,0,4
104.857103,93.314503,0,0,0,0,1,0,4
101.513497,92.479421,0,0,0,0,1,0,4
100.935866,89.616043,0,0,0,0,1,0,4
88.114075,80.615964,0,0,0,0,0,1,4
88.114075,82.332487,0,0,0,0,1,0,4
87.710016,84.878048,0,0,0,0,1,0,4
88.114075,88.350013,0,0,0,0,1,0,4
92.113083,112.536609,1,0,0,0,0,0,4
105.434733,109.852287,0,0,0,1,0,0,3
105.512505,117.930145,1,0,0,0,0,0,3
119.27572,114.356142,0,0,0,1,0,0,3
115.096212,106.747945,0,0,0,1,0,0,3
108.856111,113.493636,0,0,0,1,0,0,3
104.39613,115.56725,1,0,0,0,0,0,3
113.796543,120.133521,0,0,1,0,0,0,3
119.997758,118.175087,0,0,1,0,0,0,3
123.918995,115.590217,0,0,1,0,0,0,3
129.262105,117.778846,0,0,1,0,0,0,3
119.459013,111.492319,0,0,0,1,0,0,3
114.557468,112.894768,0,0,0,1,0,0,3
113.796543,113.082418,0,0,0,1,0,0,3
113.161998,111.772597,0,0,0,1,0,0,3
119.459013,107.966688,0,0,0,1,0,0,3
113.835429,109.950443,0,0,0,1,0,0,3
118.736975,112.832521,0,0,0,1,0,0,3
119.27572,107.341193,0,0,0,1,0,0,3
119.27572,105.016458,0,0,0,1,0,0,3
108.894997,113.588108,0,0,0,1,0,0,3
108.894997,110.766078,0,0,0,1,0,0,3
104.934875,105.187887,0,0,0,1,0,0,3
109.433742,100.302613,0,0,0,1,0,0,3
104.39613,97.903052,0,0,0,1,0,0,3
108.856111,107.161216,0,0,0,1,0,0,3
113.796543,108.304928,0,0,0,1,0,0,3
114.374174,104.398392,0,0,0,1,0,0,3
108.894997,100.859353,0,0,0,1,0,0,3
113.796543,102.679492,0,0,0,1,0,0,3
101.013638,97.527858,0,0,0,0,1,0,3
95.898254,99.168471,0,0,0,0,1,0,3
99.876405,114.278249,1,0,0,0,0,0,3
100.397121,89.848194,0,0,0,0,1,0,7
100.397121,75.623708,0,0,0,0,1,0,7
87.132385,81.903773,0,0,0,0,0,1,7
83.211149,71.578199,0,0,0,0,0,1,7
79.289912,75.173475,0,0,0,0,0,1,5
79.11634,70.98427,0,0,0,0,0,1,5
79.182976,79.766996,0,0,0,0,0,1,5
74.182835,80.067951,0,0,0,0,0,1,5
70.261598,73.363533,0,0,0,0,0,1,5
69.857539,68.892386,0,0,0,0,0,1,5
130.610382,110.156643,0,0,0,1,0,0,3
142.308836,111.081338,0,0,1,0,0,0,3
135.818806,123.316541,0,0,1,0,0,0,3
114.912919,119.716591,0,0,1,0,0,0,3
104.934875,105.286901,0,0,0,1,0,0,3
104.934875,104.429697,0,0,0,1,0,0,3
105.512505,108.426483,0,0,0,1,0,0,3
111.665113,108.837341,0,0,0,1,0,0,3
106.185936,99.432381,0,0,0,1,0,0,3
106.185936,97.080467,0,0,0,1,0,0,4
101.109438,93.509041,0,0,0,0,1,0,4
101.109438,90.601992,0,0,0,0,1,0,4
101.648183,91.182819,0,0,0,0,1,0,4
93.092013,83.555572,0,0,0,0,1,0,4
96.571685,87.900489,0,0,0,0,1,0,4
93.630757,87.795791,0,0,0,0,1,0,4
90.248265,86.113994,0,0,0,0,1,0,4
80.6729,92.945101,0,0,0,0,1,0,2
80.6729,107.175336,0,0,0,0,1,0,2
85.132881,118.092541,1,0,0,0,0,0,2
105.608306,106.138896,0,0,0,1,0,0,2
113.757657,111.896604,0,0,0,1,0,0,3
109.83642,114.528722,0,0,0,1,0,0,3
110.414051,109.074371,0,0,0,1,0,0,3
114.374174,107.962549,0,0,0,1,0,0,3
110.452937,106.490344,0,0,0,1,0,0,3
109.83642,113.413153,0,0,0,1,0,0,3
109.875306,115.277163,0,0,0,1,0,0,3
109.875306,115.995931,0,0,0,1,0,0,3
114.335288,114.316072,0,0,0,1,0,0,3
114.951805,112.157478,0,0,0,1,0,0,3
109.779506,112.165605,0,0,0,1,0,0,3
114.278374,110.533218,0,0,0,1,0,0,3
119.901958,112.43765,0,0,0,1,0,0,3
119.85335,110.722467,0,0,0,1,0,0,3
113.700743,111.495521,0,0,0,1,0,0,3
109.779506,109.709727,0,0,0,1,0,0,3
110.452937,106.873209,0,0,0,1,0,0,3
110.452937,107.353307,0,0,0,1,0,0,3
110.452937,109.61156,0,0,0,1,0,0,3
110.452937,109.901957,0,0,0,1,0,0,3
109.201876,102.278109,0,0,0,1,0,0,3
110.452937,109.70846,0,0,0,1,0,0,3
114.951805,113.449635,0,0,0,1,0,0,3
114.374174,111.761902,0,0,0,1,0,0,3
114.374174,109.791112,0,0,0,1,0,0,3
110.452937,113.397948,0,0,0,1,0,0,3
104.934875,105.04097,0,0,0,1,0,0,3
101.687069,105.399795,0,0,0,1,0,0,3
99.897263,102.261813,0,0,0,0,1,0,3
99.897263,96.690816,0,0,0,0,1,0,3
113.796543,101.898482,0,0,0,1,0,0,3
105.512505,102.108847,0,0,0,1,0,0,3
109.83642,97.928103,0,0,0,1,0,0,3
100.474893,99.038095,0,0,0,0,1,0,3
101.109438,106.064857,0,0,0,1,0,0,3
101.687069,105.828943,0,0,0,1,0,0,3
101.109438,98.202247,0,0,0,0,1,0,3
95.416423,114.658061,1,0,0,0,0,0,3
104.934875,105.512111,0,0,0,1,0,0,3
104.934875,104.129224,0,0,0,1,0,0,3
101.109438,104.905693,0,0,0,1,0,0,3
93.630757,98.058668,0,0,0,0,1,0,7
85.210653,83.374952,0,0,0,0,0,1,7
80.6729,81.305751,0,0,0,0,0,1,7
80.778421,76.221889,0,0,0,0,0,1,5
79.62316,74.712011,0,0,0,0,0,1,5
76.34619,75.201265,0,0,0,0,0,1,5
83.716554,79.31956,0,0,0,0,0,1,5
72.49993,79.520113,0,0,0,0,0,1,5
68.14547,80.550456,0,0,0,0,0,1,5
113.413308,119.30205,0,0,0,1,0,0,3
118.892484,127.477348,0,0,1,0,0,0,3
123.79403,135.051027,0,0,1,0,0,0,3
129.466222,109.675083,0,0,0,1,0,0,3
109.269891,101.408906,0,0,0,1,0,0,3
109.269891,105.565949,0,0,0,1,0,0,3
105.348655,106.924233,0,0,0,1,0,0,3
97.467295,89.800449,0,0,0,0,1,0,4
92.82402,95.501728,0,0,0,0,1,0,4
93.362765,94.449897,0,0,0,0,1,0,4
96.745257,90.476955,0,0,0,0,1,0,4
92.785134,91.604821,0,0,0,0,1,0,4
84.403916,87.435665,0,0,0,0,1,0,4
92.785134,85.158339,0,0,0,0,1,0,4
88.325153,84.495512,0,0,0,0,1,0,4
92.24639,88.700672,0,0,0,0,1,0,4
92.746248,93.673933,0,0,0,0,1,0,4
84.903775,95.651584,0,0,0,0,1,0,2
88.247381,115.197304,1,0,0,0,0,0,2
87.630864,126.40412,1,0,0,0,0,0,2
94.827656,137.466157,1,0,0,0,0,0,2
108.971311,158.129241,0,1,0,0,0,0,2
118.312015,155.531075,0,1,0,0,0,0,2
103.142238,114.025612,1,0,0,0,0,0,2
108.731147,110.758126,0,0,0,1,0,0,3
112.691269,103.280822,0,0,0,1,0,0,3
109.308777,102.649592,0,0,0,1,0,0,3
109.308777,109.377952,0,0,0,1,0,0,3
113.413308,114.671606,0,0,0,1,0,0,3
113.413308,108.458487,0,0,0,1,0,0,3
113.413308,114.244854,0,0,0,1,0,0,3
117.592815,112.161022,0,0,0,1,0,0,3
113.413308,108.654258,0,0,0,1,0,0,3
113.413308,111.005756,0,0,0,1,0,0,3
112.691269,111.513672,0,0,0,1,0,0,3
109.308777,114.54442,0,0,0,1,0,0,3
105.387541,109.304412,0,0,0,1,0,0,3
104.232279,108.918364,0,0,0,1,0,0,3
109.308777,113.647652,0,0,0,1,0,0,3
113.952052,113.33506,0,0,0,1,0,0,3
113.413308,109.115451,0,0,0,1,0,0,3
105.387541,105.115471,0,0,0,1,0,0,3
96.967437,98.406839,0,0,0,0,1,0,3
104.80991,108.962139,0,0,0,1,0,0,3
100.849787,100.98802,0,0,0,0,1,0,3
109.269891,100.098061,0,0,0,1,0,0,3
100.849787,96.178896,0,0,0,0,1,0,3
100.849787,107.756648,0,0,0,1,0,0,3
105.348655,108.185716,0,0,0,1,0,0,3
104.771024,109.512618,0,0,0,1,0,0,3
112.652383,102.929548,0,0,0,1,0,0,3
112.652383,96.613073,0,0,0,1,0,0,3
100.849787,85.936027,0,0,0,0,1,0,7
83.826285,77.123115,0,0,0,0,0,1,7
87.131005,80.39646,0,0,0,0,0,1,7
88.247381,82.541081,0,0,0,0,1,0,7
79.788391,78.355901,0,0,0,0,0,1,7
74.711893,73.627071,0,0,0,0,0,1,7
72.280545,74.798417,0,0,0,0,0,1,5
74.643842,73.317936,0,0,0,0,0,1,7
74.210619,73.763308,0,0,0,0,0,1,5
119.322947,118.018805,0,0,1,0,0,0,3
110.316871,125.854197,0,0,1,0,0,0,3
115.633577,141.566182,0,0,1,0,0,0,3
114.911538,146.20951,0,1,0,0,0,0,3
137.568346,125.867827,0,0,1,0,0,0,3
132.850094,107.039958,0,0,0,1,0,0,3
112.067791,108.484532,0,0,0,1,0,0,3
106.588615,99.30906,0,0,0,1,0,0,3
102.089747,93.046283,0,0,0,0,1,0,3
97.052135,89.432409,0,0,0,0,1,0,4
97.052135,88.511992,0,0,0,0,1,0,4
93.669643,87.793421,0,0,0,0,1,0,4
90.728716,90.105593,0,0,0,0,1,0,4
93.669643,88.930125,0,0,0,0,1,0,4
94.208388,91.228476,0,0,0,0,1,0,4
93.23642,91.282002,0,0,0,0,1,0,4
90.256607,95.447861,0,0,0,0,1,0,4
93.197534,94.292416,0,0,0,0,1,0,4
90.834237,101.258083,0,0,0,0,1,0,4
98.129625,101.234567,0,0,0,0,1,0,2
93.775165,100.980896,0,0,0,0,1,0,2
86.94075,124.583736,1,0,0,0,0,0,2
108.551984,143.902934,0,1,0,0,0,0,2
116.555513,160.07071,0,1,0,0,0,0,2
115.80431,163.167726,0,1,0,0,0,0,2
115.082272,159.243656,0,1,0,0,0,0,2
107.761895,122.692693,1,0,0,0,0,0,2
96.646662,116.040345,1,0,0,0,0,0,3
106.088756,110.492884,0,0,0,1,0,0,3
104.933494,107.03281,0,0,0,1,0,0,3
110.951416,105.974378,0,0,0,1,0,0,3
105.511125,113.747559,0,0,0,1,0,0,3
106.088756,117.842003,1,0,0,0,0,0,3
115.633577,114.127369,0,0,0,1,0,0,3
114.960146,109.79367,0,0,0,1,0,0,3
111.038909,115.20583,0,0,0,1,0,0,3
111.71234,106.828934,0,0,0,1,0,0,3
110.990302,116.48317,0,0,0,1,0,0,3
114.911538,114.261619,0,0,0,1,0,0,3
111.038909,106.724053,0,0,0,1,0,0,3
105.415325,109.462574,0,0,0,1,0,0,3
110.316871,108.541719,0,0,0,1,0,0,3
110.316871,109.994498,0,0,0,1,0,0,3
105.511125,115.096595,0,0,0,1,0,0,3
111.038909,110.335083,0,0,0,1,0,0,3
111.038909,109.046593,0,0,0,1,0,0,3
111.71234,113.980643,0,0,0,1,0,0,3
110.990302,111.225538,0,0,0,1,0,0,3
111.529047,104.713873,0,0,0,1,0,0,3
102.128633,111.672867,0,0,0,1,0,0,3
102.089747,114.502313,1,0,0,0,0,0,3
106.010984,108.342948,0,0,0,1,0,0,3
106.04987,105.755342,0,0,0,1,0,0,3
97.091021,111.084791,1,0,0,0,0,0,3
101.551003,111.712579,0,0,0,1,0,0,3
98.746141,108.894386,0,0,0,1,0,0,3
105.472239,108.594109,0,0,0,1,0,0,3
106.04987,104.978806,0,0,0,1,0,0,3
105.511125,106.835698,0,0,0,1,0,0,3
106.627501,104.036271,0,0,0,1,0,0,3
106.627501,102.400637,0,0,0,1,0,0,3
106.627501,96.353435,0,0,0,1,0,0,3
81.942024,85.12248,0,0,0,0,0,1,7
85.863261,78.343452,0,0,0,0,0,1,7
67.706701,81.726896,0,0,0,0,0,1,7
71.194715,74.141434,0,0,0,0,0,1,7
71.627938,72.376338,0,0,0,0,0,1,7
120.921153,129.156249,0,0,1,0,0,0,3
120.199115,122.573755,0,0,1,0,0,0,3
125.639405,134.720838,0,0,1,0,0,0,3
137.866883,128.641097,0,0,1,0,0,0,3
132.707066,119.707528,0,0,1,0,0,0,3
112.05807,103.507968,0,0,0,1,0,0,3
112.05807,102.342172,0,0,0,1,0,0,3
106.617779,97.687101,0,0,0,1,0,0,3
102.696543,99.182704,0,0,0,0,1,0,3
107.156524,97.864988,0,0,0,1,0,0,4
102.513249,93.664679,0,0,0,0,1,0,4
93.948737,90.31964,0,0,0,0,1,0,4
96.753598,89.874984,0,0,0,0,1,0,4
93.371106,91.033173,0,0,0,0,1,0,4
93.409992,88.33072,0,0,0,0,1,0,4
89.410984,113.783228,1,0,0,0,0,0,2
93.909851,121.984242,1,0,0,0,0,0,2
107.771617,159.955642,0,1,0,0,0,0,2
116.102847,162.621417,0,1,0,0,0,0,2
116.343055,167.741572,0,1,0,0,0,0,2
120.542006,163.81443,0,1,0,0,0,0,2
115.64046,167.490924,0,1,0,0,0,0,2
116.073683,162.508379,0,1,0,0,0,0,2
120.542006,164.055718,0,1,0,0,0,0,2
103.880925,125.382281,1,0,0,0,0,0,2
102.329955,120.16412,1,0,0,0,0,0,3
111.519325,114.29352,0,0,0,1,0,0,3
111.115266,112.485291,0,0,0,1,0,0,3
105.491682,115.840512,1,0,0,0,0,0,3
114.536644,110.100299,0,0,0,1,0,0,3
115.836314,109.616596,0,0,0,1,0,0,3
115.836314,105.569676,0,0,0,1,0,0,3
120.160229,103.425262,0,0,0,1,0,0,3
115.797428,110.095588,0,0,0,1,0,0,3
115.075389,108.691986,0,0,0,1,0,0,3
110.576522,114.711604,0,0,0,1,0,0,3
114.536644,107.257338,0,0,0,1,0,0,3
111.337446,104.417858,0,0,0,1,0,0,3
111.876191,113.980728,0,0,0,1,0,0,3
111.692897,114.561578,0,0,0,1,0,0,3
115.075389,110.010427,0,0,0,1,0,0,3
111.876191,114.382076,0,0,0,1,0,0,3
111.154152,122.587752,0,0,1,0,0,0,3
115.075389,120.014784,0,0,1,0,0,0,3
114.497758,105.5381,0,0,0,1,0,0,3
115.075389,108.605386,0,0,0,1,0,0,3
115.075389,117.437997,0,0,0,1,0,0,3
115.614134,107.355006,0,0,0,1,0,0,3
104.952938,110.356328,0,0,0,1,0,0,3
106.213721,106.903249,0,0,0,1,0,0,3
101.570446,120.052967,1,0,0,0,0,0,3
111.115266,117.660548,0,0,0,1,0,0,3
115.075389,112.137484,0,0,0,1,0,0,3
106.252607,113.587441,0,0,0,1,0,0,3
111.115266,111.971302,0,0,0,1,0,0,3
102.292484,109.314669,0,0,0,1,0,0,3
106.617779,114.802817,0,0,0,1,0,0,3
115.440562,110.410129,0,0,0,1,0,0,3
115.075389,94.463853,0,0,0,1,0,0,3
115.075389,93.640092,0,0,0,1,0,0,3
106.617779,98.742542,0,0,0,1,0,0,3
107.19541,97.511899,0,0,0,1,0,0,3
89.44987,90.125406,0,0,0,0,1,0,7
82.365526,93.361519,0,0,0,0,1,0,7
90.527359,85.189339,0,0,0,0,1,0,7
84.767709,81.308266,0,0,0,0,0,1,7
82.769584,77.61152,0,0,0,0,0,1,7
82.365526,75.470643,0,0,0,0,0,1,7
139.174893,130.11884,0,0,1,0,0,0,3
127.476439,131.302268,0,0,1,0,0,0,3
134.619077,130.83442,0,0,1,0,0,0,3
139.520623,124.736311,0,0,1,0,0,0,3
113.529931,98.098711,0,0,0,1,0,0,3
104.484969,101.757761,0,0,0,1,0,0,3
99.447357,96.474002,0,0,0,0,1,0,3
94.948489,96.786369,0,0,0,0,1,0,4
94.226451,96.094585,0,0,0,0,1,0,4
94.948489,87.392461,0,0,0,0,1,0,4
94.948489,92.481364,0,0,0,0,1,0,4
90.305214,99.39602,0,0,0,0,1,0,2
89.727583,103.584161,0,0,0,0,1,0,2
94.72631,103.7708,0,0,0,0,1,0,2
94.148679,118.723244,1,0,0,0,0,0,2
101.335749,148.551437,0,1,0,0,0,0,2
108.213181,168.723916,0,1,0,0,0,0,2
121.580644,175.481818,0,1,0,0,0,0,2
121.118256,174.467511,0,1,0,0,0,0,2
116.620769,170.53407,0,1,0,0,0,0,2
116.187546,163.774866,0,1,0,0,0,0,2
127.40417,161.033433,0,1,0,0,0,0,2
121.089092,165.414837,0,1,0,0,0,0,2
126.566888,167.476326,0,1,0,0,0,0,2
127.375005,163.782913,0,1,0,0,0,0,2
117.487215,130.442601,0,0,1,0,0,0,2
105.834617,116.306401,1,0,0,0,0,0,2
107.328716,118.39364,1,0,0,0,0,0,3
112.991186,117.536596,0,0,0,1,0,0,3
111.730403,107.697389,0,0,0,1,0,0,3
112.452442,106.78476,0,0,0,1,0,0,3
107.367602,110.526408,0,0,0,1,0,0,3
107.328716,117.457568,0,0,0,1,0,0,3
107.367602,111.331144,0,0,0,1,0,0,3
116.912423,112.635299,0,0,0,1,0,0,3
116.373678,109.121989,0,0,0,1,0,0,3
112.991186,110.037415,0,0,0,1,0,0,3
111.730403,110.260219,0,0,0,1,0,0,3
112.269148,113.241198,0,0,0,1,0,0,3
116.729129,105.836877,0,0,0,1,0,0,3
116.912423,111.222821,0,0,0,1,0,0,3
112.991186,112.20192,0,0,0,1,0,0,3
116.373678,110.579043,0,0,0,1,0,0,3
116.373678,113.339579,0,0,0,1,0,0,3
117.490054,112.221488,0,0,0,1,0,0,3
112.807893,109.774342,0,0,0,1,0,0,3
116.190384,105.99789,0,0,0,1,0,0,3
111.730403,106.935738,0,0,0,1,0,0,3
111.730403,108.022701,0,0,0,1,0,0,3
106.789971,112.550821,0,0,0,1,0,0,3
107.367602,118.917319,1,0,0,0,0,0,3
116.190384,117.086718,0,0,0,1,0,0,3
116.151498,121.005457,0,0,1,0,0,0,3
121.813969,109.137064,0,0,0,1,0,0,3
112.269148,108.910076,0,0,0,1,0,0,3
112.269148,110.770392,0,0,0,1,0,0,3
112.991186,107.24566,0,0,0,1,0,0,3
111.691517,104.55586,0,0,0,1,0,0,3
115.612754,87.841934,0,0,0,1,0,0,3
103.407479,87.123734,0,0,0,0,1,0,7
99.447357,93.813466,0,0,0,0,1,0,7
106.751085,82.92017,0,0,0,0,1,0,7
103.368593,76.865058,0,0,0,0,1,0,7
99.447357,76.242847,0,0,0,0,1,0,7
95.487234,75.896582,0,0,0,0,1,0,7
86.345092,86.314167,0,0,0,0,1,0,7
86.306206,75.950084,0,0,0,0,0,1,7
142.067213,135.605898,0,0,1,0,0,0,3
142.605958,130.49954,0,0,1,0,0,0,3
136.002065,125.154949,0,0,1,0,0,0,3
130.561774,116.292684,0,0,1,0,0,0,3
123.957881,113.625994,0,0,0,1,0,0,3
124.496625,102.976428,0,0,0,1,0,0,3
114.912919,102.310717,0,0,0,1,0,0,3
104.934875,100.36033,0,0,0,1,0,0,3
105.473619,100.454396,0,0,0,1,0,0,3
100.974752,98.232391,0,0,0,0,1,0,3
100.436007,95.647347,0,0,0,0,1,0,4
101.552383,96.680327,0,0,0,0,1,0,4
100.436007,91.480768,0,0,0,0,1,0,2
97.68806,103.624343,0,0,0,0,1,0,2
97.014629,109.894812,1,0,0,0,0,0,2
95.955168,122.247652,1,0,0,0,0,0,2
98.691979,137.387588,1,0,0,0,0,0,2
106.128978,135.073184,1,0,0,0,0,0,2
110.134914,161.598784,0,1,0,0,0,0,2
129.095416,176.266928,0,1,0,0,0,0,2
134.948106,180.594984,0,1,0,0,0,0,2
134.948106,177.508686,0,1,0,0,0,0,2
124.164705,157.641239,0,1,0,0,0,0,2
124.164705,163.537296,0,1,0,0,0,0,2
124.164705,165.515179,0,1,0,0,0,0,2
114.390778,152.642528,0,1,0,0,0,0,2
111.405418,127.932661,0,0,1,0,0,0,2
108.894997,112.844821,0,0,0,1,0,0,3
108.894997,119.658968,1,0,0,0,0,0,3
109.472628,113.21665,0,0,0,1,0,0,3
114.374174,107.401213,0,0,0,1,0,0,3
113.835429,107.876252,0,0,0,1,0,0,3
113.796543,109.032609,0,0,0,1,0,0,3
108.894997,111.926156,0,0,0,1,0,0,3
113.835429,115.717368,0,0,0,1,0,0,3
119.27572,113.425612,0,0,0,1,0,0,3
114.374174,111.78993,0,0,0,1,0,0,3
109.472628,103.976245,0,0,0,1,0,0,3
119.27572,110.021518,0,0,0,1,0,0,3
114.374174,111.887997,0,0,0,1,0,0,3
114.374174,113.179282,0,0,0,1,0,0,3
109.472628,114.656008,0,0,0,1,0,0,3
115.096212,103.595435,0,0,0,1,0,0,3
114.335288,111.82394,0,0,0,1,0,0,3
114.374174,113.623052,0,0,0,1,0,0,3
108.894997,115.748091,0,0,0,1,0,0,3
114.374174,114.857073,0,0,0,1,0,0,3
114.912919,124.3441,0,0,1,0,0,0,3
115.096212,115.918525,0,0,0,1,0,0,3
119.459013,108.312011,0,0,0,1,0,0,3
108.894997,109.40805,0,0,0,1,0,0,3
114.374174,110.91537,0,0,0,1,0,0,3
119.27572,105.038171,0,0,0,1,0,0,3
108.317367,94.30392,0,0,0,1,0,0,3
109.433742,95.863503,0,0,0,1,0,0,3
92.151969,77.115105,0,0,0,0,0,1,7
83.615207,87.400714,0,0,0,0,1,0,7
83.615207,84.923823,0,0,0,0,0,1,7
86.554755,78.783244,0,0,0,0,0,1,7
91.631253,87.417502,0,0,0,0,1,0,7
91.535453,79.677667,0,0,0,0,1,0,7
87.036585,84.08232,0,0,0,0,1,0,7
83.211149,84.785143,0,0,0,0,0,1,7
137.704412,126.589279,0,0,1,0,0,0,3
131.100519,118.535554,0,0,1,0,0,0,3
119.85335,112.703713,0,0,0,1,0,0,3
114.951805,120.087033,0,0,1,0,0,0,3
109.875306,118.304694,0,0,0,1,0,0,3
101.013638,99.56121,0,0,0,0,1,0,3
104.357244,97.83159,0,0,0,1,0,0,3
101.013638,94.215554,0,0,0,0,1,0,4
95.483059,129.956245,1,0,0,0,0,0,2
102.381314,150.149309,0,1,0,0,0,0,2
110.404286,165.121604,0,1,0,0,0,0,2
124.463242,159.232619,0,1,0,0,0,0,2
110.404286,157.866356,0,1,0,0,0,0,2
124.896465,167.323982,0,1,0,0,0,0,2
135.361886,179.223008,0,1,0,0,0,0,2
134.957828,188.087548,0,1,0,0,0,0,2
134.524605,177.945075,0,1,0,0,0,0,2
129.334243,174.988613,0,1,0,0,0,0,2
129.623059,171.540164,0,1,0,0,0,0,2
123.924497,156.058276,0,1,0,0,0,0,2
119.456175,154.217602,0,1,0,0,0,0,2
119.022952,160.236005,0,1,0,0,0,0,2
102.381314,121.143838,1,0,0,0,0,0,2
100.531807,108.292336,0,0,0,1,0,0,2
110.452937,108.053272,0,0,0,1,0,0,3
110.452937,109.130133,0,0,0,1,0,0,3
110.452937,111.397717,0,0,0,1,0,0,3
113.700743,107.824978,0,0,0,1,0,0,3
109.779506,111.96686,0,0,0,1,0,0,3
113.700743,108.926779,0,0,0,1,0,0,3
113.796543,114.297986,0,0,0,1,0,0,3
105.512505,110.185724,0,0,0,1,0,0,3
105.512505,107.268437,0,0,0,1,0,0,3
114.374174,106.928438,0,0,0,1,0,0,3
110.357137,107.468196,0,0,0,1,0,0,3
110.452937,113.747599,0,0,0,1,0,0,3
110.452937,111.949349,0,0,0,1,0,0,3
110.991682,116.549261,0,0,0,1,0,0,3
110.414051,109.733802,0,0,0,1,0,0,3
110.452937,119.294887,0,0,0,1,0,0,3
111.030568,115.777764,0,0,0,1,0,0,3
119.814464,122.989119,0,0,1,0,0,0,3
124.754896,113.625669,0,0,0,1,0,0,3
114.951805,101.526902,0,0,0,1,0,0,3
110.452937,99.310143,0,0,0,1,0,0,3
113.796543,97.834811,0,0,0,1,0,0,3
110.452937,87.050784,0,0,0,0,1,0,7
113.796543,76.982829,0,0,0,0,1,0,7
104.934875,66.471567,0,0,0,0,0,1,7
93.669643,72.558347,0,0,0,0,0,1,7
77.329294,74.636054,0,0,0,0,0,1,7
88.554259,82.210227,0,0,0,0,1,0,7
84.633022,84.589586,0,0,0,0,1,0,7
80.711786,75.369414,0,0,0,0,0,1,7
85.171767,78.228929,0,0,0,0,0,1,7
89.13189,78.374196,0,0,0,0,0,1,7
89.13189,80.372588,0,0,0,0,0,1,7
88.554259,88.250475,0,0,0,0,1,0,7
136.021508,136.238523,0,0,1,0,0,0,3
