@relation PCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-14.405454,-41.420243,8.240688,16.429362,2.383952,0.585437,2.743452,-4.269213,1.753551,1,0,0,0,0,0,4
-12.324747,-43.171739,7.501136,11.589938,2.961448,1.594436,-0.943612,-4.375364,1.111952,1,0,0,0,0,0,4
26.741173,-60.479186,-0.863992,-0.008225,1.438916,-4.944918,0.037053,2.240161,-0.083034,0,0,0,0,0,1,4
30.691923,-61.178833,-2.59817,1.521468,0.844206,-0.507027,0.584891,-1.095958,-0.65922,0,0,0,0,0,1,4
34.156749,-49.432211,2.090999,0.653484,-13.553404,-5.399937,14.657586,-3.921342,-12.486183,0,0,0,0,0,1,4
42.856561,-30.896495,1.444103,-4.300907,-31.771537,-0.574405,25.146179,-8.691155,-16.0176,0,0,0,0,1,0,4
17.177221,43.717088,-0.428418,-0.989883,-95.46806,-0.000835,14.666822,8.483279,-5.498046,0,0,0,0,1,0,4
-8.790939,38.673034,1.517161,12.467168,-84.693835,-5.443668,-7.442136,17.289698,21.245778,0,0,0,0,1,0,3
-41.607995,20.717483,5.53551,23.263131,-54.382352,3.353792,-13.592624,12.162398,34.625355,0,0,0,1,0,0,3
-94.297196,6.882966,16.780095,13.38769,-3.785469,2.347931,-4.874818,-3.983989,-0.90315,0,0,0,1,0,0,3
-88.35165,-0.425138,17.713757,5.658243,-0.41978,-3.65436,3.343785,-4.341178,3.008783,0,0,0,1,0,0,3
-83.162511,5.226524,22.412575,-3.337939,-1.483336,8.508235,-2.091861,1.235039,0.592542,0,0,0,1,0,0,3
-94.976328,8.904557,19.957552,1.212651,-2.492738,14.523083,-4.208336,9.404569,-1.79211,0,0,0,1,0,0,3
-104.797765,13.229935,17.932499,6.683501,-2.550463,11.445912,-3.796726,-0.167596,-1.64815,0,0,0,1,0,0,3
-114.824466,16.825637,19.133529,10.804495,-1.567818,6.121782,-0.34177,2.024401,-1.632747,0,0,0,1,0,0,3
-118.394271,18.897119,21.079316,11.867919,-2.796292,6.742783,-1.642635,2.803603,0.263332,0,0,0,1,0,0,3
-118.152111,19.850484,21.402743,9.6656,-3.658526,-1.348767,1.715526,-8.053648,-3.60992,0,0,0,1,0,0,3
-111.886719,15.220478,22.768304,1.679814,-1.984778,-8.284113,-0.334224,-7.098194,0.971097,0,0,0,1,0,0,3
-107.016194,10.73013,25.45373,-1.558826,-5.277827,-1.963516,-3.571484,2.115771,3.502974,0,0,0,1,0,0,3
-105.296543,6.990611,27.187944,4.004498,-3.633476,4.354801,-2.062719,6.964578,-3.624345,0,0,0,1,0,0,3
-106.696123,9.96659,26.505667,9.827073,-4.947544,2.631391,4.125687,4.165019,-1.684668,0,0,0,1,0,0,3
-102.612237,10.734587,23.47758,12.152701,-4.258364,-1.88097,3.090946,-2.951208,-0.205753,0,0,0,1,0,0,3
-98.817468,8.610033,21.307162,7.905173,-3.751542,3.27015,-1.683436,-1.976319,2.653496,0,0,0,1,0,0,3
-97.945464,8.754656,20.708526,7.379591,-1.452884,-0.260366,0.611071,0.341849,1.690739,0,0,0,1,0,0,3
-93.291275,3.40617,21.265455,7.065915,1.351271,-5.17813,-2.114244,-0.468147,-0.885988,0,0,0,1,0,0,3
-86.875587,2.165336,22.227797,11.524178,0.344112,-2.188018,-0.434836,4.954091,0.641832,0,0,0,1,0,0,3
-88.660775,2.096107,20.450999,12.385327,-1.942756,10.077096,1.441819,1.453224,-3.470041,0,0,0,1,0,0,3
-92.923389,3.096561,18.54282,-10.381768,1.995554,-0.834468,-1.472036,0.075187,1.868267,0,0,0,1,0,0,3
-80.069945,-1.742153,17.59511,-13.109648,2.531859,-4.553949,-0.192944,0.867368,-3.169057,0,0,0,1,0,0,3
-74.560724,-5.344882,18.932405,-7.292578,0.337651,-4.160118,-3.117807,6.686227,0.358836,0,0,0,1,0,0,3
-66.206623,-10.276685,21.610307,-1.819141,-0.022338,-1.301991,-0.181677,1.820683,0.482295,0,0,0,1,0,0,3
-77.232105,-8.100125,17.26503,14.848203,-2.571751,8.982708,-0.187947,1.893752,-5.231115,0,0,0,1,0,0,3
-78.975079,-6.881924,17.107598,14.644471,-2.958715,-0.514513,0.801368,-4.451247,-1.588475,0,0,0,1,0,0,3
-78.123986,-4.933278,16.521329,12.205539,-2.832957,-1.851351,2.028738,-0.23713,2.662036,0,0,0,1,0,0,3
-71.743049,-7.810035,17.710223,10.466305,-1.909356,-1.835029,1.047592,-0.610921,-0.5209,0,0,0,1,0,0,3
-68.871713,-9.088667,18.915259,7.536673,-0.975511,-3.718357,-1.657768,-4.659821,1.471303,0,0,0,1,0,0,3
-45.265081,-18.40689,15.931575,-8.21098,1.450211,-1.402321,1.472042,-5.845301,3.782787,1,0,0,0,0,0,3
-14.691881,-16.703717,19.147687,-30.300823,27.298024,-7.79969,6.304444,-10.604637,16.727024,1,0,0,0,0,0,3
-51.416521,-6.45788,16.085785,-15.212965,7.184342,6.072678,-9.201579,-1.814306,-5.693954,0,0,0,1,0,0,3
-34.63571,-21.607813,17.357491,-20.433348,8.128,-14.183524,-2.743728,-2.316798,2.637733,1,0,0,0,0,0,7
-9.947513,-35.578279,17.71766,-15.691386,11.266427,-23.445358,-1.228503,6.609863,1.707794,1,0,0,0,0,0,7
28.740112,-58.26268,11.342997,-3.279503,0.567073,-2.010878,-1.091675,-0.760736,-2.335263,0,0,0,0,0,1,7
45.050771,-61.266801,8.649032,0.080821,-0.769435,-7.961926,6.776112,2.234807,-1.073293,0,0,0,0,0,1,7
62.387238,-59.084917,7.526436,1.834256,1.510191,-8.207801,13.911759,1.009623,1.723568,0,0,0,0,0,1,5
84.381501,-51.716885,4.929981,1.426726,8.933601,-12.018802,13.715767,1.411029,6.097248,0,0,0,0,0,1,5
105.104365,-50.428964,1.991331,-1.837608,9.393819,-10.493411,5.766374,-4.690049,0.444516,0,0,0,0,0,1,5
119.525091,-51.859141,2.17422,-5.77207,4.610752,-6.114677,-2.157253,-5.532804,-5.777484,0,0,0,0,0,1,5
128.351199,-54.379624,3.979025,-9.287202,-1.693511,-4.293156,3.416004,-0.601277,-2.668358,0,0,0,0,0,1,5
138.002931,-53.61803,3.316967,-4.768492,-4.621025,-6.733048,7.469388,5.455982,-3.570977,0,0,0,0,0,1,5
-138.438956,28.060407,20.857782,43.794479,-12.649905,0.820426,3.688807,5.310154,-0.360271,0,0,0,1,0,0,3
-135.107846,31.385191,16.949516,42.755876,-9.599518,-4.342298,11.069463,-11.864156,6.809265,0,0,0,1,0,0,3
-137.66109,38.550498,12.634214,10.292288,-7.634176,8.39306,6.150014,-32.141734,6.536907,0,0,0,1,0,0,3
-122.67421,24.950862,19.542511,-41.746908,10.279675,-29.77142,-6.687239,8.751353,0.676069,0,0,0,1,0,0,3
-96.54856,4.753933,18.713969,-27.441228,9.159785,-27.363319,-3.266043,22.88699,-10.673767,0,0,0,1,0,0,3
-75.233397,-6.575631,9.857306,-6.350734,-0.243097,-0.785717,-0.796816,9.410043,-4.44358,0,0,0,1,0,0,3
-71.057788,-6.43524,3.000204,3.240408,-2.154933,0.872084,3.858795,5.448116,-0.97005,0,0,0,1,0,0,3
-74.568581,-0.369178,-0.017647,5.095815,-3.065488,6.005922,2.324089,-1.082066,0.095348,0,0,0,1,0,0,3
-56.672228,-14.978363,7.287785,4.389308,0.521393,-13.785434,-2.748265,2.862616,2.432801,0,0,0,1,0,0,3
-43.725379,-27.62777,10.816273,4.939326,1.771193,-15.451707,-4.361779,-0.532544,2.757126,1,0,0,0,0,0,4
-33.574456,-37.019788,11.516509,4.80369,1.789731,-3.89463,-1.901813,-0.761975,-1.269452,1,0,0,0,0,0,4
-24.994762,-38.580304,7.958916,8.209432,4.428002,-3.469361,-0.187874,0.608951,2.23939,1,0,0,0,0,0,4
-19.128543,-41.622105,7.224437,7.992455,4.983995,-6.966577,-2.923796,-2.494953,-0.226836,1,0,0,0,0,0,4
-11.135418,-50.039201,10.387769,-0.617323,1.887806,2.755156,0.763664,2.227229,1.164798,1,0,0,0,0,0,4
-8.151554,-48.318271,8.733955,4.089461,-2.0984,-1.258297,-1.008172,-2.438703,-3.626045,1,0,0,0,0,0,4
0.186383,-51.217782,5.371333,-11.510511,-0.257391,-3.159377,1.418213,-10.150772,4.335677,1,0,0,0,0,0,4
5.578794,-52.267736,3.661755,-18.21296,2.239492,-0.606266,0.927337,-6.592616,1.116688,1,0,0,0,0,0,4
73.167106,45.589047,4.54105,-46.296845,-79.302922,-10.470199,44.996766,0.165341,-6.536665,0,0,0,0,1,0,2
81.517646,76.241742,4.969215,-41.304594,-83.717352,-4.501546,45.320935,9.692837,1.602694,0,0,0,0,1,0,2
82.305123,104.428038,5.387366,-30.214032,-86.389717,-4.264139,36.261147,10.010242,-3.393133,0,1,0,0,0,0,2
12.471698,50.904183,2.41047,20.247248,-78.861988,-10.628398,-44.019509,20.855242,36.150531,0,0,0,0,1,0,2
-30.037477,12.749257,6.401145,23.770773,-43.096343,12.830953,-27.42688,-2.22416,33.212771,1,0,0,0,0,0,3
-66.719514,-2.956659,13.905263,17.011628,-14.819614,19.868916,-5.911668,-9.157637,7.496522,0,0,0,1,0,0,3
-80.772945,-1.801912,18.942235,8.359564,-7.086163,2.486906,-1.3689,0.282891,-2.214159,0,0,0,1,0,0,3
-84.015641,-1.821676,19.082332,7.916467,-7.676263,-3.518642,1.37562,-1.411507,-3.367023,0,0,0,1,0,0,3
-79.185295,-1.227042,18.771314,3.155819,-4.000016,1.338681,1.861365,0.622871,3.672038,0,0,0,1,0,0,3
-82.93212,2.292771,20.310735,0.68347,-2.77095,11.0652,-1.865559,-1.947123,1.194435,0,0,0,1,0,0,3
-90.047547,6.001102,21.411397,-2.325115,-0.539849,10.475725,-2.137644,-5.317105,2.845581,0,0,0,1,0,0,3
-100.143019,8.950706,22.235063,-3.685326,-0.378162,8.898818,-5.299635,1.928447,-1.497572,0,0,0,1,0,0,3
-106.622454,10.360527,24.674097,-3.376406,-0.269047,10.463206,-4.938811,0.402724,0.540275,0,0,0,1,0,0,3
-111.308744,10.403078,26.271156,0.30809,-0.113764,3.479606,-0.890233,1.380752,-1.76899,0,0,0,1,0,0,3
-112.33123,11.470211,24.181084,5.136686,-3.046515,2.239932,-0.576223,6.993372,-6.922714,0,0,0,1,0,0,3
-110.300703,13.078597,21.854773,10.477811,-3.109412,2.597644,3.160933,2.366576,2.19362,0,0,0,1,0,0,3
-106.996171,12.812767,21.676362,9.694041,-3.620652,-3.448553,2.478252,-4.243751,-0.674997,0,0,0,1,0,0,3
-102.724566,11.372036,23.23951,6.715508,-5.069656,-2.516288,-2.009842,-3.172423,-3.539925,0,0,0,1,0,0,3
-100.801724,6.414928,24.76103,2.216504,-7.386457,0.135396,-2.08523,-2.807362,3.414405,0,0,0,1,0,0,3
-98.282176,3.957655,25.01563,-0.543291,1.458721,1.556046,0.173938,0.523249,0.607224,0,0,0,1,0,0,3
-94.901951,4.024094,24.802337,1.913408,1.381064,-0.053952,-1.44971,0.982572,-2.747074,0,0,0,1,0,0,3
-92.944441,0.623989,22.795741,4.285375,-1.378246,1.268669,-2.083326,3.726877,-3.426249,0,0,0,1,0,0,3
-90.77482,0.217667,23.600663,5.403219,-1.036862,1.427683,-0.773609,-0.878691,1.845428,0,0,0,1,0,0,3
-89.536501,-2.249818,24.079768,3.681596,-0.542987,0.077205,-0.8209,-3.670473,0.108526,0,0,0,1,0,0,3
-84.501545,-2.839427,22.168994,9.171395,-4.798543,5.017778,2.36735,6.012686,-2.38429,0,0,0,1,0,0,3
-90.244726,2.430359,19.249094,9.233135,-7.013193,15.853117,-0.072532,-4.801105,3.132977,0,0,0,1,0,0,3
-99.122665,6.749681,19.013232,4.316859,-2.595891,6.013382,-1.297278,-7.451137,2.367142,0,0,0,1,0,0,3
-101.209156,5.952156,18.748517,-1.762497,-0.856793,-1.617787,-2.494679,-0.72319,-1.892407,0,0,0,1,0,0,3
-97.753766,7.089075,17.324699,-7.621499,0.65126,2.575283,2.684967,-6.421288,2.338783,0,0,0,1,0,0,3
-89.034003,3.950515,16.611234,-13.748353,2.763173,-5.572247,1.839906,-5.659913,0.898059,0,0,0,1,0,0,3
-79.48559,-0.42341,18.96879,-16.033559,2.243307,-10.222632,-5.168321,3.534573,-3.84017,0,0,0,1,0,0,3
-69.864141,-7.865644,18.255556,-12.779134,0.414524,-1.429385,-1.350634,2.992345,0.296081,0,0,0,1,0,0,3
-66.897672,-13.668325,18.306538,-5.381779,-1.780801,-1.313739,-3.032763,6.204691,-3.300193,0,0,0,1,0,0,3
-64.629244,-15.636429,16.874972,4.125784,-4.242712,-1.163419,-2.621168,9.846534,-4.987312,0,0,0,1,0,0,3
-67.934382,-8.645246,14.611605,6.624168,-5.001701,1.705838,-0.246675,-4.910112,5.194952,0,0,0,1,0,0,3
-65.051088,-11.411006,17.766559,4.188366,-2.599256,-2.399132,0.186492,2.200583,-0.272704,0,0,0,1,0,0,3
-63.742865,-14.133429,19.093625,4.413171,-3.356067,-2.060978,-2.037453,-0.624646,-2.587156,0,0,0,1,0,0,3
-56.961495,-17.964333,15.842665,-0.715681,-0.081439,-3.678614,2.579345,-0.441577,1.77409,0,0,0,1,0,0,3
-50.804416,-15.400421,12.130842,-0.335409,1.058059,5.479774,0.72246,-1.631048,0.42052,1,0,0,0,0,0,3
-52.235791,-12.911795,12.176762,-2.458441,2.095933,2.961923,0.753734,-4.84791,-0.217951,0,0,0,1,0,0,3
-45.04021,-11.897052,15.424282,-8.972972,7.669143,-2.31199,-0.545172,-2.60277,6.47425,1,0,0,0,0,0,3
-46.439565,-9.389119,17.304972,-11.185758,4.769832,17.158497,-8.782338,3.919849,-8.625476,1,0,0,0,0,0,3
-67.40923,-7.623695,15.965598,-5.839008,0.652973,1.305155,-3.105859,-4.108929,1.520795,0,0,0,1,0,0,3
-63.289558,-10.089931,15.087279,-15.08952,4.894605,-4.128486,-2.274643,-8.126478,3.279414,0,0,0,1,0,0,3
-52.759896,-17.874945,16.115009,-26.498836,9.420052,-6.408991,-3.473233,-9.564765,2.706717,1,0,0,0,0,0,3
-28.690938,-30.105441,19.376326,-30.636398,14.941529,-23.077799,-4.177365,2.463552,0.038793,1,0,0,0,0,0,7
-1.183769,-45.180975,18.48018,-23.809604,12.887202,-24.895414,-0.30194,12.27315,-7.775694,1,0,0,0,0,0,7
42.825254,-59.206176,9.912333,-6.728567,9.80119,-1.726009,3.718872,-4.393461,4.689091,0,0,0,0,0,1,7
57.745071,-59.675097,10.587717,-7.184101,17.364381,-6.499564,3.559948,2.973999,4.437403,0,0,0,0,0,1,5
77.351916,-60.2531,8.74408,-0.561378,23.458562,-11.67365,0.880451,10.483365,2.974765,0,0,0,0,0,1,5
95.968887,-62.047497,6.33578,3.671208,24.394608,-3.380952,1.856034,-0.96773,-1.243049,0,0,0,0,0,1,5
107.568482,-60.804259,5.798847,-1.55623,20.8092,3.228476,-0.442671,-11.40511,-0.71303,0,0,0,0,0,1,5
116.818691,-55.957199,7.418527,-8.827266,18.218996,1.257237,2.081517,-3.370555,-1.945837,0,0,0,0,0,1,5
129.978407,-51.506312,6.860429,-10.337046,14.733471,-5.315921,7.594938,1.990836,-7.690399,0,0,0,0,0,1,5
-121.156031,19.294972,24.025993,-16.381232,0.423721,2.339594,-1.309021,3.495243,-1.990403,0,0,0,1,0,0,3
-140.2127,42.404529,12.317971,-7.139308,-8.504019,29.869939,4.509921,3.420266,-4.02903,0,0,0,1,0,0,3
-158.612138,52.378844,12.550657,-4.523922,-9.349581,25.206394,-7.685886,-2.238425,1.328915,0,0,0,1,0,0,3
-121.085028,22.622788,14.590727,-19.542338,14.682673,-43.284207,0.754476,0.319667,-1.833298,0,0,0,1,0,0,3
-84.709508,3.656754,8.517924,-18.136762,4.693826,-15.890846,-1.121596,11.812159,-8.357157,0,0,0,1,0,0,3
-69.010589,-3.846323,2.173382,-8.29215,-0.930419,-3.351251,1.444002,0.288423,-0.199588,0,0,0,1,0,0,3
-69.617961,-3.221481,2.749441,-4.843502,-3.089451,4.842708,0.046542,5.297707,-0.02728,0,0,0,1,0,0,3
-31.67702,-38.349757,13.142896,-6.026037,-0.197213,-6.58836,-1.620798,0.994481,0.145266,1,0,0,0,0,0,4
-25.214019,-42.846608,11.84968,-1.73564,0.110793,-0.022517,-0.360699,5.744921,-0.218857,1,0,0,0,0,0,4
-20.781121,-43.93491,9.268247,-1.614245,1.270312,-1.850948,-0.095377,-1.380876,-0.702175,1,0,0,0,0,0,4
-17.075182,-44.92248,10.715243,-4.537045,0.934697,-1.739865,-0.503934,-7.271461,0.777586,1,0,0,0,0,0,4
-15.573513,-46.276136,12.443435,-11.256225,-1.653231,3.517005,-2.134404,-2.821429,0.16217,1,0,0,0,0,0,4
-15.388532,-48.289881,10.962358,-11.034218,0.024564,1.821186,-1.431149,3.609309,1.222796,1,0,0,0,0,0,4
-9.08163,-48.461076,13.844809,-6.513591,-1.381691,-1.90521,1.829681,2.03427,-4.792571,1,0,0,0,0,0,4
-3.123643,-50.130068,11.44763,-3.776301,-3.864804,-1.06864,0.535941,3.322264,-0.060424,1,0,0,0,0,0,4
-3.88037,-45.032487,7.3296,-4.27184,-2.786915,4.73297,2.305587,-2.364156,2.061686,1,0,0,0,0,0,4
12.934146,-32.581628,0.655419,-11.19392,-12.159218,-16.544767,13.709105,-2.819067,-17.33419,1,0,0,0,0,0,4
48.596501,4.943662,-6.529548,-29.924445,-56.149596,-2.58466,41.081903,-11.937129,-16.141441,0,0,0,0,1,0,2
82.321657,106.525598,2.412422,-47.001391,-76.66829,-12.357223,48.850877,1.453168,8.215044,0,1,0,0,0,0,2
98.166455,137.002114,7.011065,-41.777889,-62.268198,-9.896562,38.126182,14.080008,14.531673,0,1,0,0,0,0,2
108.620715,159.254968,9.97858,-28.678746,-41.577165,-4.192647,25.254248,15.905718,16.153968,0,1,0,0,0,0,2
113.98367,185.684187,10.567513,-11.34643,-15.530521,0.641745,4.469974,-1.603501,-1.071709,0,1,0,0,0,0,2
103.53599,163.976408,6.617588,-13.733107,-38.322449,-15.239741,-28.554803,-14.013699,-27.048382,0,1,0,0,0,0,2
13.563334,38.34039,0.020456,7.109712,-67.241039,9.208517,-58.261059,22.596259,28.934968,0,0,0,0,1,0,2
-71.223341,-3.907564,15.278156,9.599218,-7.369784,7.536799,-1.222588,-8.261501,4.247522,0,0,0,1,0,0,3
-76.358441,-1.847192,18.618021,4.959902,-3.916355,-2.829373,2.299588,0.67366,-0.49026,0,0,0,1,0,0,3
-72.260255,-2.538391,18.570013,6.154451,-5.722953,0.300375,1.17527,2.508242,-2.501442,0,0,0,1,0,0,3
