@relation RCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
39.120394,147.972996,-15.236057,-10.721803,145.441907,12.174256,103.730398,-105.849153,78.918126,-146.542286,50.375466,87.299394,79.218731,60.602659,-123.032778,28.211865,25.649162,-72.323489,173.15699,-59.903956,39.397201,96.685248,-0.705266,-117.362943,-175.250668,-49.18895,52.527611,38.003383,122.632353,-14.801195,6.969281,-59.993156,1,0,0,0,0,0,4
30.537881,139.941631,-9.457749,-1.618657,136.700663,11.699031,101.641719,-103.236678,75.211026,-139.56415,45.089458,86.357376,77.835039,59.432494,-118.366835,20.899487,27.038472,-66.952211,165.226124,-57.221368,39.561153,97.336842,1.296461,-107.041763,-176.548039,-55.341159,55.473156,29.61097,119.579663,-15.759254,7.477232,-56.117453,1,0,0,0,0,0,4
31.533932,145.286266,-9.943969,4.013663,133.856998,8.730235,102.589809,-103.370683,78.870673,-137.256291,42.744646,83.652027,72.567466,55.369049,-114.687306,25.743199,32.730321,-63.857277,157.552541,-55.891595,37.469436,102.16103,0.564776,-106.525642,-170.139831,-49.842247,56.083524,27.709546,117.326543,-15.949654,5.654982,-57.996831,1,0,0,0,0,0,4
35.659186,137.542364,-15.5508,-2.07227,127.474185,9.012923,98.430701,-99.776962,75.182021,-137.689325,42.203195,78.865088,71.098583,53.378626,-112.058542,31.838742,28.094966,-67.048729,152.757681,-51.274792,35.787864,92.035775,1.757262,-104.200347,-161.188756,-49.031882,51.299393,30.525891,109.17025,-20.259551,12.445672,-61.57474,0,0,0,0,1,0,4
33.413973,135.140717,-11.102159,-4.055488,131.340807,8.591157,95.12343,-99.841548,76.205433,-128.624343,39.021052,76.751032,71.807527,55.373365,-110.302417,28.398052,25.806813,-61.391293,149.45292,-57.044471,35.092904,92.76144,5.136828,-104.526991,-159.356822,-49.956171,47.251806,27.711821,112.113295,-14.064899,4.71353,-55.421937,0,0,0,0,1,0,4
32.031056,135.669217,-9.296288,2.609431,130.872744,7.01312,95.970429,-101.6214,71.491476,-127.295467,35.566862,80.176603,75.340985,56.289082,-116.999943,33.707757,23.295646,-63.817227,150.657032,-49.546452,34.116595,92.642479,3.481071,-112.597427,-163.251067,-49.37036,47.439434,26.418047,113.297457,-17.735823,9.240616,-58.200226,0,0,0,0,1,0,4
39.941741,147.511123,-0.162449,-0.492437,129.456742,11.157002,98.611808,-99.992911,73.407957,-131.532253,33.859562,85.840065,75.772673,57.877448,-121.369836,34.880276,25.830419,-63.250413,153.418021,-51.707318,38.477882,96.652062,7.351325,-119.055215,-167.999001,-58.161701,41.002657,23.954169,118.14017,-24.838646,14.117347,-70.168887,0,0,0,0,1,0,4
47.368004,158.621022,0.997358,4.661968,136.873801,14.249566,104.622322,-106.674246,74.792716,-132.375307,33.494688,89.098867,77.682417,52.714256,-134.644018,39.450167,27.644448,-69.970745,158.063567,-55.584503,44.53525,91.226725,9.275036,-119.531638,-175.867607,-62.558348,52.810805,28.583722,132.274188,-20.943902,10.69049,-67.707317,1,0,0,0,0,0,4
44.266324,175.07867,-2.270473,-2.382347,167.262463,14.440248,112.828562,-119.745039,87.614429,-157.09063,46.58269,103.252408,85.294824,72.294583,-146.552187,28.597094,33.050378,-79.913347,186.718369,-68.346261,52.660195,101.595866,4.238487,-131.322658,-200.516925,-66.046138,52.390797,30.499092,146.621129,-17.488054,11.408411,-64.020002,0,0,0,1,0,0,3
49.235792,171.153722,-12.934971,-3.746407,167.086315,14.628306,122.133501,-123.508729,96.749139,-168.696598,56.369187,102.52862,86.867855,75.119808,-143.120553,29.019943,34.867695,-79.608449,206.556784,-71.952903,50.043845,115.913047,1.442588,-137.050261,-208.011163,-64.872866,61.987913,38.598808,148.239041,-17.620241,7.159038,-63.558015,0,0,0,1,0,0,3
42.082831,172.268091,-6.646599,2.113957,158.732651,10.862085,114.668198,-116.342077,84.300845,-162.649575,45.271876,103.456389,85.891658,71.988491,-137.519296,28.904335,30.593886,-76.825795,192.103152,-74.068179,51.627339,100.408978,-5.499681,-130.366174,-205.963543,-54.628168,57.77764,38.685484,143.059587,-19.055664,9.155418,-58.642039,0,0,0,1,0,0,3
44.6353,177.063738,-5.864694,6.046078,168.003805,9.648368,116.584834,-112.936823,82.828789,-156.709808,58.360434,103.457807,81.445102,74.145314,-141.381919,32.226629,35.012381,-81.294662,192.158078,-74.171175,49.154946,110.431412,-5.343593,-136.352297,-209.238167,-65.222374,51.456366,34.949194,144.066122,-17.017148,9.074456,-66.721785,0,0,0,1,0,0,3
44.218026,180.188382,-7.787504,1.606338,174.927636,15.65777,117.245332,-117.939261,88.290344,-161.97785,52.371249,102.194333,87.498683,73.496648,-146.735927,31.739554,29.109049,-79.914371,195.316023,-69.610393,57.459028,113.64061,5.136108,-139.749622,-213.056263,-75.97253,61.225092,34.660811,150.509261,-13.416265,10.952514,-74.21264,0,0,0,1,0,0,3
52.505474,177.057907,-12.235815,-5.037189,178.289899,9.631781,125.744713,-128.144172,98.329621,-175.395331,55.356741,104.519091,93.366007,71.889306,-152.128563,34.205601,35.513744,-84.647853,213.153069,-74.502855,60.749764,108.775385,4.988651,-140.181465,-211.1275,-66.5102,67.613173,40.802702,156.015647,-15.792905,16.389348,-62.45324,0,0,0,1,0,0,3
43.050683,172.083995,-8.693528,-2.960941,173.440392,8.366357,118.872654,-123.903383,90.642586,-168.427691,53.559383,112.727065,95.25047,75.44047,-142.065509,23.920359,32.283699,-80.525889,204.682481,-79.326326,52.241397,104.158135,-2.894127,-129.345854,-208.761081,-58.285266,60.234563,41.142401,148.84073,-12.540876,14.757353,-59.897493,0,0,0,1,0,0,3
38.48399,175.709105,-5.107136,-7.820011,176.565772,9.199648,121.957287,-121.625059,93.277284,-164.685641,50.758871,103.269965,85.1366,78.367639,-143.679198,27.485001,36.301495,-81.265166,205.824178,-76.322892,49.085366,104.664391,5.534965,-140.30085,-211.46886,-62.550962,60.86478,33.911732,151.984369,-13.217849,16.24141,-61.919567,0,0,0,1,0,0,3
44.351718,174.75723,-6.607975,-7.000911,174.027935,13.772779,124.084225,-122.695614,96.467378,-165.776964,49.128377,104.174912,88.969288,78.861295,-144.332792,28.880615,36.162199,-83.157063,205.634723,-76.737874,49.342927,112.608706,0.699678,-138.074094,-214.018244,-61.222118,58.462137,34.489235,151.862952,-18.11982,6.966141,-64.668255,0,0,0,1,0,0,3
46.091307,177.006443,-7.289187,-3.834339,170.178606,13.923549,124.001655,-120.931579,98.09021,-167.881238,55.2824,106.633203,91.405586,74.326912,-152.671319,27.05719,34.38147,-81.076989,203.901532,-71.89131,50.180529,117.416178,4.380563,-138.150704,-212.030477,-62.810721,60.154601,35.392092,151.744635,-17.132726,11.108477,-63.576906,0,0,0,1,0,0,3
46.920844,176.088189,-9.813316,-4.429724,170.853847,12.621662,128.637675,-120.936507,94.821942,-170.980225,52.425385,100.256855,89.804733,68.785069,-149.232731,30.151906,34.693881,-83.170154,203.702946,-70.066574,53.6925,114.132702,1.664316,-136.716406,-211.126836,-65.548318,64.441688,36.46921,152.178205,-17.62485,11.324584,-66.666615,0,0,0,1,0,0,3
49.76637,170.454989,-15.296612,-6.501215,170.940927,11.890496,123.116548,-120.317638,91.103028,-168.557098,52.676531,101.893499,90.634022,75.116634,-139.955182,33.405994,32.170569,-80.296305,201.039759,-71.86563,50.181907,112.455488,0.221418,-130.352645,-212.299929,-59.542065,64.535826,45.783294,144.090398,-15.029431,9.578316,-63.375348,0,0,0,1,0,0,3
43.453008,167.562387,-9.739271,-4.236425,168.176404,12.786447,114.703845,-118.427059,99.178647,-165.444514,56.925856,102.587535,88.150249,73.639647,-141.429216,30.411861,28.985181,-83.981104,197.827446,-72.374095,51.990707,108.953993,0.960864,-136.855167,-211.501771,-62.738242,62.759792,41.101539,145.839192,-18.657477,14.856694,-61.238011,0,0,0,1,0,0,3
42.005431,168.229372,-5.535535,-1.295079,170.526347,10.787712,111.116647,-117.030036,87.573552,-164.34395,55.291126,103.184315,87.451988,73.635034,-137.618756,22.791534,32.727772,-80.929438,200.049807,-74.715839,51.78431,105.566986,-8.83075,-128.886453,-214.47898,-62.817692,60.015315,41.573947,146.576738,-13.144086,12.682359,-56.763179,0,0,0,1,0,0,3
39.967958,168.497785,-11.501623,-4.494302,166.743559,13.643262,116.153328,-115.165544,89.119247,-158.070688,56.385813,103.351919,82.19422,73.399756,-134.193751,21.78934,33.253268,-76.501539,194.0355,-75.217775,54.07466,107.664656,-3.073574,-127.604007,-211.500176,-64.492635,61.351743,44.579322,141.034152,-9.621993,9.142852,-62.003019,0,0,0,1,0,0,3
40.329621,164.361407,-12.713366,2.126864,160.415601,14.962278,114.133604,-114.966337,90.457479,-159.395242,49.468637,96.241948,87.275708,69.232977,-128.968776,26.031548,37.625546,-79.844959,193.665322,-68.27996,49.054915,103.933761,0.261866,-124.914971,-204.364455,-61.203969,62.896799,32.09192,139.166106,-14.078155,10.495197,-61.095125,0,0,0,1,0,0,3
45.178723,171.689222,-7.392222,2.693312,163.502276,12.126055,112.24874,-116.306919,91.66379,-153.938625,48.628819,94.506052,84.869988,68.111713,-136.347824,29.998676,29.199341,-78.468725,188.087912,-67.346094,43.220668,116.84806,0.023491,-127.392612,-200.794497,-60.883127,57.925857,33.755582,137.641444,-14.848595,12.780145,-62.157139,0,0,0,1,0,0,3
44.410072,166.351811,-13.450124,0.237479,158.518633,12.391583,122.19535,-117.707111,91.928279,-161.608593,46.668662,93.920372,82.948367,66.856512,-141.150817,34.25507,29.65093,-72.912551,181.546978,-63.068683,44.714878,112.150688,-0.846388,-131.714224,-201.171913,-60.278795,60.004094,34.89788,139.681009,-8.342585,6.686235,-65.126314,0,0,0,1,0,0,3
39.457466,168.081115,-15.546097,-0.162658,161.574288,14.519215,118.49388,-116.292263,90.749269,-160.369564,51.746548,97.041519,88.368591,66.04806,-137.556103,38.960597,28.211895,-74.462198,189.626268,-67.796656,53.533465,108.526374,2.514969,-134.33306,-200.859898,-64.380562,59.46453,38.168575,146.429581,-14.26922,16.655407,-67.372929,0,0,0,1,0,0,3
39.688032,169.265514,-9.597542,-5.07086,166.898413,15.180146,121.351474,-121.37472,91.784885,-163.740695,50.832364,104.499053,87.055549,73.836141,-141.025597,27.424198,34.644599,-77.550375,193.89999,-66.824227,49.144113,110.412132,4.18435,-132.554028,-207.580906,-61.916753,65.4204,35.782014,144.666254,-20.785113,9.520773,-64.748977,0,0,0,1,0,0,3
46.614203,168.982313,-13.616422,-2.392171,163.081798,11.714652,122.885778,-116.227818,88.65466,-163.657826,49.171165,102.033484,84.844782,69.285743,-140.480965,29.617609,33.240522,-77.795685,192.24175,-67.640973,48.371407,108.975622,-3.103845,-128.749383,-206.233296,-60.444368,64.785448,37.462747,141.060851,-16.552007,6.246651,-68.773624,0,0,0,1,0,0,3
43.258762,167.72,-14.578836,0.170354,161.381358,9.099909,118.647238,-115.781229,96.349852,-159.924167,52.896333,99.796326,85.907411,70.366089,-135.153592,30.456067,28.861164,-79.744627,190.118224,-68.25178,45.868699,114.641098,-0.649244,-126.548237,-201.843592,-62.213941,63.389794,41.506389,140.221916,-18.180713,7.890729,-61.929938,0,0,0,1,0,0,3
41.623237,162.855787,-14.397024,-1.735495,155.075836,10.721549,116.660047,-117.317376,92.259075,-162.132395,53.534451,96.544503,85.856064,67.880156,-135.396935,27.561924,30.938717,-75.026011,188.459886,-64.723671,47.948413,111.509917,3.156495,-128.720633,-202.653477,-62.136811,58.02812,34.781521,137.487301,-14.06621,13.924701,-65.178484,0,0,0,1,0,0,3
41.27913,157.359691,-14.907826,0.901827,150.232494,7.531469,112.921667,-110.661342,85.864865,-154.066428,50.079954,93.999653,80.76599,71.04163,-130.041804,25.728633,29.964041,-75.466586,188.793964,-64.766881,44.000327,104.069512,-1.300431,-120.506669,-197.027275,-56.921573,59.574521,42.594158,132.103343,-17.744045,7.612149,-67.504496,1,0,0,0,0,0,3
37.058089,157.008078,-12.128804,3.036067,146.349665,7.430349,110.803949,-109.305314,89.496595,-152.544306,48.238377,93.19116,85.666157,65.798133,-129.055964,22.915906,25.814173,-68.401019,179.06164,-62.7801,49.712462,98.154055,-1.785533,-118.109858,-194.540551,-58.89473,54.17496,39.121898,133.474958,-18.083182,9.707027,-61.906734,1,0,0,0,0,0,3
34.62392,141.443095,-13.419947,10.1661,136.339094,2.727486,106.985278,-104.611277,88.669615,-137.40667,57.733257,88.927039,81.671187,51.26795,-120.603565,18.607007,31.92155,-65.336965,167.369963,-49.954347,53.892965,82.74457,-1.826071,-106.590206,-190.087905,-45.340217,44.486779,54.845318,107.831646,-24.671849,0.08969,-56.416852,1,0,0,0,0,0,5
36.983416,134.307698,-10.026315,11.531823,132.087376,-7.27049,93.425269,-93.986756,74.413772,-133.087773,55.104347,87.244742,83.212192,46.423849,-104.657484,16.799406,23.963509,-65.170086,163.489596,-52.925799,62.790063,69.48458,4.591183,-105.536709,-175.767837,-45.398562,38.128729,52.340641,102.513907,-25.708516,-3.306328,-47.358494,0,0,0,0,1,0,5
38.928264,155.943801,11.252846,9.201495,153.61132,21.541447,102.29086,-95.917595,58.200682,-123.836388,48.277245,99.318822,70.497043,77.832461,-108.717076,29.046422,19.890348,-64.83257,159.305844,-63.681603,60.63041,77.454075,7.112172,-130.084411,-190.061432,-61.575759,30.703119,19.498165,128.976975,-14.140405,10.996915,-42.29675,1,0,0,0,0,0,5
36.040064,160.931259,-0.14788,7.70894,155.995903,19.288099,113.477009,-107.531226,73.971686,-139.568223,53.923076,100.403991,71.271322,65.633044,-122.85688,24.211713,36.399739,-64.837369,175.667985,-67.89304,49.322096,95.826249,4.885124,-127.061982,-196.737228,-62.551288,45.589251,27.345023,132.314065,-12.075688,-0.216797,-46.163399,1,0,0,0,0,0,7
41.691921,137.036206,-16.164371,2.582912,127.965858,2.241129,102.980769,-94.100919,82.932869,-142.388898,43.739773,78.404944,73.693767,49.704163,-108.559507,24.16992,27.835,-61.920742,155.006451,-54.644488,32.106928,91.623167,0.013094,-106.448689,-170.049777,-49.06438,57.805125,39.200312,109.70366,-15.092072,4.032324,-58.155804,0,0,0,0,1,0,7
30.940227,131.032723,-11.901106,-4.115971,122.174414,6.750221,90.854903,-91.13683,72.806072,-126.13472,39.108606,74.770553,70.966454,55.985551,-99.605208,22.620486,24.635028,-57.813077,149.327161,-55.89737,30.860432,71.663434,1.192228,-95.609163,-162.154349,-44.986984,43.546802,31.268578,104.814167,-10.158355,15.722658,-49.119471,0,0,0,0,0,1,7
30.896798,132.703752,-1.651066,-1.589648,121.708539,9.288074,85.379532,-91.202192,71.698869,-118.650907,38.318098,71.949347,72.06092,55.680916,-100.747393,23.698103,26.632278,-60.296071,145.460413,-53.244208,25.7066,76.471147,-0.953442,-98.186559,-161.740851,-42.378891,40.798022,28.46568,104.260469,-15.149973,12.671572,-46.052824,0,0,0,0,0,1,7
36.083478,124.740474,-13.485682,4.092237,109.394314,5.648519,82.37198,-91.488731,70.991584,-111.3345,33.793383,70.527136,75.682413,38.572284,-100.279515,21.997767,28.515935,-58.617525,143.778437,-45.970268,32.627052,58.481806,4.091712,-95.385904,-148.264207,-38.804516,32.018966,40.077014,89.138691,-30.250051,-0.898429,-47.569139,0,0,0,0,0,1,5
42.424343,125.368942,-9.799315,8.087156,107.064727,-4.779499,75.486113,-82.247683,63.566578,-107.433262,36.097865,75.996169,70.549708,43.546426,-92.551931,15.377521,26.800002,-54.345267,127.911739,-38.462189,31.933205,49.343598,9.054854,-89.163952,-143.899951,-30.464985,29.922816,39.660512,81.233743,-33.175467,-1.60483,-37.351949,0,0,0,0,0,1,5
47.205949,120.990985,-4.829784,13.148134,103.239248,-2.688894,76.165817,-78.953935,57.028915,-95.110076,39.195536,70.642095,67.782266,45.26779,-78.236988,15.971854,23.35909,-55.037707,122.19312,-39.73736,25.619995,46.914902,10.24055,-91.990521,-135.125241,-32.571331,26.347487,28.248936,84.418122,-30.7984,0.87767,-32.01274,0,0,0,0,0,1,5
38.870058,120.089223,-1.745607,14.88751,98.67529,-0.6573,71.660727,-73.659133,59.957286,-89.459104,29.793318,66.993147,61.717092,43.365958,-85.192959,22.253529,19.107847,-49.165995,117.673855,-38.598081,24.713109,44.339955,8.350266,-92.032385,-134.468656,-33.671141,21.486014,25.339127,79.781034,-34.952663,-0.94258,-36.951126,0,0,0,0,0,1,5
58.704401,170.154592,-19.20737,-14.953988,175.867078,3.681065,132.154507,-129.185635,97.436958,-195.534878,55.48927,106.40829,89.736396,82.316296,-155.833063,21.986879,32.763375,-92.882899,224.807031,-79.420983,64.541996,108.127644,-0.337558,-140.718172,-227.788715,-62.14948,73.655102,65.545322,163.376312,-24.368741,11.761461,-68.877886,0,0,0,1,0,0,3
46.382363,165.364679,-10.918308,-9.555568,169.609192,10.083256,121.516114,-117.205215,92.2352,-182.067196,61.594204,110.8305,96.864619,88.813094,-142.920796,13.784587,31.089985,-84.600529,213.994687,-83.468391,69.729904,102.735268,-11.858354,-131.444371,-227.052937,-64.532723,60.172362,68.696072,156.657141,-19.929234,10.102841,-53.922893,0,0,0,1,0,0,3
33.924249,165.532142,-7.880885,2.187868,173.531008,8.915406,116.258993,-113.438614,91.150683,-164.289058,62.963012,110.820858,99.532204,73.248778,-130.47877,9.902376,50.965678,-81.395687,203.419956,-76.520712,60.139386,102.978661,-7.313038,-117.159233,-224.636305,-66.708228,58.592986,51.602988,143.396723,-10.173182,10.473713,-48.739891,0,0,0,1,0,0,3
37.514151,160.372026,-7.329856,7.408025,168.827188,9.108867,108.202432,-116.03873,81.342769,-155.327326,56.147811,100.048938,91.374157,68.973972,-130.530915,10.214272,47.30776,-76.509389,203.828084,-72.971859,51.816403,111.306531,1.600615,-118.739327,-207.674432,-63.822239,59.092641,44.530193,136.534612,-10.110829,15.393301,-55.995561,0,0,0,1,0,0,3
40.428196,161.642021,-6.748743,-4.54601,164.1474,12.958986,107.012228,-117.336931,87.111441,-152.509898,48.120123,98.333934,81.943443,70.443355,-135.863732,23.730596,34.453533,-79.60649,189.084806,-69.195348,48.701367,103.70399,2.535828,-123.378494,-195.371203,-67.095839,58.54221,36.434948,139.085049,-18.197473,13.978658,-61.072403,0,0,0,1,0,0,3
44.915649,167.135424,-0.091512,-2.550629,160.064643,10.756131,116.457644,-122.582125,85.514115,-160.901604,42.525996,100.901722,80.475367,70.765658,-146.345608,28.92354,33.955047,-80.666965,194.628414,-67.010563,54.995451,110.305901,9.203902,-133.403606,-193.446105,-63.937528,57.289633,30.290247,143.776036,-22.151158,4.262192,-63.936474,0,0,0,1,0,0,3
49.717588,164.257066,-8.153011,-1.059644,157.690223,9.770723,125.697762,-120.718064,83.836203,-163.484375,42.121598,102.001127,82.193345,74.288563,-149.133315,30.300427,37.381261,-79.787912,193.044973,-67.353087,57.163274,114.739604,1.582116,-134.268074,-197.998024,-65.710096,57.743208,35.421676,141.145162,-23.38487,4.18104,-65.359171,0,0,0,1,0,0,3
48.26943,163.060821,-7.520116,-0.023261,156.984771,6.001136,122.257268,-120.085333,88.018545,-167.769117,48.345389,104.009767,85.52993,67.758845,-146.09048,27.8783,39.155906,-77.054209,191.849573,-66.399659,54.171952,115.02802,1.161879,-129.445759,-200.221718,-68.014403,58.03013,44.070381,141.827847,-24.140604,5.856764,-64.880919,0,0,0,1,0,0,3
48.025942,158.947604,-14.145162,-2.56722,151.042569,4.072774,121.008738,-117.523577,89.572005,-160.559965,50.131033,101.694789,86.171775,62.476456,-133.654421,23.453221,44.037445,-75.947779,189.65824,-63.851371,51.733123,103.926687,-2.006564,-121.141054,-195.28001,-62.891328,68.112508,45.262145,135.846778,-17.438772,3.43142,-63.260343,0,0,0,1,0,0,3
41.063906,153.862482,-11.77842,-4.028295,144.163813,14.974949,106.769371,-105.310439,83.408789,-150.323956,43.748763,87.262028,73.040023,61.549261,-125.091651,27.886981,32.638838,-73.557504,170.051205,-62.334648,42.791795,99.289938,1.969055,-116.037247,-183.039694,-52.091218,56.125279,29.626232,122.953856,-16.522708,10.995989,-58.063089,1,0,0,0,0,0,4
42.253558,149.605992,-10.6448,4.924598,139.985745,12.545253,108.952303,-104.343267,83.172919,-147.841925,39.4822,82.944983,76.052696,59.34047,-122.554561,29.335433,27.402179,-68.534112,168.500154,-60.24061,38.610888,100.749237,-1.782043,-113.363097,-173.564288,-49.096147,58.127385,31.486429,122.852837,-15.788537,7.301859,-59.373705,1,0,0,0,0,0,4
40.217156,148.956681,-14.03297,-0.214131,135.494564,10.86467,108.929936,-101.016004,83.083687,-145.032128,45.88164,85.546981,72.955447,57.559885,-123.718128,28.27735,28.120607,-61.843354,167.21745,-63.280026,37.687905,102.52475,-2.62403,-113.708941,-172.426886,-50.116693,53.406334,29.20364,120.084635,-17.612337,10.786717,-59.254333,1,0,0,0,0,0,4
36.495748,146.187932,-8.375559,-1.947329,137.450863,12.475425,106.574543,-100.978077,79.337437,-144.563215,48.236281,83.225774,75.241457,53.245132,-122.755467,30.906081,26.0122,-63.361355,168.763852,-58.990567,38.187369,95.292835,-0.344247,-110.720986,-174.116308,-51.92826,54.405287,29.777132,121.040033,-18.449927,14.518395,-64.44204,1,0,0,0,0,0,4
37.131911,150.845787,-11.24798,-3.5806,141.582562,11.537201,102.751039,-100.365384,77.761772,-144.610498,42.772153,84.887424,70.34284,55.399725,-118.776785,31.140698,28.116418,-64.111389,164.012021,-63.721198,41.91989,93.910198,-0.407909,-106.826774,-171.295914,-49.819341,57.407496,31.319848,121.875305,-14.460156,10.775564,-57.988649,1,0,0,0,0,0,4
32.025797,131.704345,-10.22047,0.610733,127.808272,10.736229,93.716741,-88.148941,72.108248,-128.161694,45.875108,79.758263,72.004415,50.952227,-107.576175,18.679026,29.558368,-56.060748,152.105327,-54.945184,41.044373,86.885053,-3.21784,-101.195774,-160.466377,-45.529796,49.2359,32.068577,110.402625,-12.697971,12.869113,-50.888935,0,0,0,0,1,0,4
