@relation IPCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
0.498936,1.099672,0.666682,1.650312,-3.522328,1,0,0,0,0,0,4
-1.969984,-0.667899,0.125774,-1.618241,2.406029,0,1,0,0,0,0,4
-3.030833,0.832412,-0.274253,-0.409936,-2.926042,0,0,0,1,0,0,4
3.061229,-0.980487,1.28562,-0.459256,0.820805,0,0,0,0,1,0,3
-0.732235,-0.021641,0.000997,0.845996,-1.548375,1,0,0,0,0,0,3
0.64776,1.664945,-1.449416,1.785856,-0.705729,1,0,0,0,0,0,3
0.215677,-0.302558,-1.251458,-1.846444,1.540891,0,1,0,0,0,0,3
0.153763,-0.605473,-2.885823,-2.043192,2.077063,0,1,0,0,0,0,3
1.740158,-0.209556,-0.102543,1.478847,0.863204,0,0,0,0,1,0,3
0.613255,0.291775,3.605865,4.818476,-1.171637,0,0,0,1,0,0,3
-2.884823,0.957079,-1.145532,1.413903,-1.451279,1,0,0,0,0,0,3
1.029561,-1.56873,-1.128237,-2.401071,1.056409,0,1,0,0,0,0,3
-0.735346,-0.675525,0.505111,-2.445734,3.562322,0,1,0,0,0,0,3
3.127705,1.418237,1.910712,1.69067,-0.92836,0,0,1,0,0,0,3
-3.934975,1.471232,0.226062,0.8689,-1.362307,0,0,0,1,0,0,3
3.129167,-3.673364,-2.85498,1.297589,1.136406,0,0,0,0,1,0,3
-2.406522,1.955701,0.565152,-1.442226,0.00079,0,0,0,1,0,0,3
1.419174,0.871031,1.361112,-2.299217,-0.470629,0,0,1,0,0,0,3
1.468997,0.839827,-1.860971,0.30191,-0.226494,0,0,0,0,0,1,3
-0.32243,0.618235,2.043721,2.979452,-1.167872,0,0,0,1,0,0,3
0.493149,0.290762,2.009681,2.328779,-3.085244,0,0,0,1,0,0,3
-2.757657,-1.502324,-2.833457,-1.269681,1.32459,0,1,0,0,0,0,3
2.318801,1.406123,-0.380007,-3.563556,3.495506,0,0,0,0,0,1,3
-0.015947,-1.387011,0.418058,1.590303,-0.652916,1,0,0,0,0,0,3
-1.604819,1.795976,-0.111935,-4.087094,-1.516726,0,0,1,0,0,0,3
6.105432,-2.385629,1.578754,2.584479,0.377299,0,0,0,0,1,0,3
-5.227615,4.243313,0.97327,4.766668,-1.94774,0,0,0,1,0,0,3
2.533997,1.490086,-2.056576,1.473385,2.929306,0,0,0,0,0,1,3
-2.639215,-0.517818,0.475849,-0.374662,0.205487,0,1,0,0,0,0,3
1.090687,-1.75957,1.469291,-3.772902,-0.164398,0,0,1,0,0,0,3
-0.599604,1.903113,-1.211493,0.428008,1.26155,0,0,0,0,0,1,3
3.013454,-0.549252,0.908055,1.979367,-1.981458,1,0,0,0,0,0,3
0.541725,2.982892,0.393952,-2.370161,-0.327353,0,0,0,0,0,1,3
-1.122051,0.347938,1.693124,3.81421,2.018934,0,0,0,0,1,0,3
0.350012,0.680021,-0.870818,-1.992245,0.928946,0,0,0,0,0,1,3
0.613194,0.19473,0.454787,2.392115,-0.321884,1,0,0,0,0,0,7
-0.877623,-1.971644,-0.369199,0.071819,-2.227498,1,0,0,0,0,0,7
1.221244,2.373392,0.360657,-1.408536,-3.659993,0,0,1,0,0,0,7
2.960697,0.733065,0.877113,1.032338,0.775936,0,0,0,0,1,0,7
-2.833359,-2.390208,-2.415927,0.953685,0.907634,0,1,0,0,0,0,5
2.160976,2.869366,1.314989,-4.315308,-2.616913,0,0,1,0,0,0,5
-1.048145,-1.901546,1.383867,2.624743,3.621622,0,0,0,0,1,0,5
-0.427901,0.486197,0.636989,-2.277688,-3.124049,0,0,1,0,0,0,5
-1.32567,0.068162,-2.28023,-1.114752,2.890608,0,1,0,0,0,0,5
2.025929,-0.982806,-0.254466,-0.653682,-0.839863,0,0,1,0,0,0,5
-1.617167,2.222044,-0.283359,1.238196,0.811189,0,0,0,0,0,1,3
2.115466,-5.625994,-2.237388,1.895647,-1.909772,1,0,0,0,0,0,3
-2.50733,4.898507,2.123317,2.343446,1.616314,0,0,0,1,0,0,3
-0.742597,-2.197612,-1.20683,-2.035124,1.501867,0,1,0,0,0,0,3
3.287918,2.853802,-1.133466,0.380593,-0.813621,0,0,0,0,0,1,3
0.888007,-1.286204,-0.869536,4.727399,-2.276896,1,0,0,0,0,0,3
-3.116735,-0.414316,1.777254,0.229672,-0.584233,0,0,0,1,0,0,3
2.007163,-1.11376,1.240937,-0.499451,2.538244,0,0,0,0,1,0,3
-1.96362,-0.731928,0.026344,-2.470286,0.37776,0,1,0,0,0,0,3
2.398949,-0.778625,0.141035,-2.05967,1.329162,0,0,0,0,1,0,4
-1.944067,0.665262,-2.103825,-0.793543,0.693921,0,1,0,0,0,0,4
-3.763651,0.059634,0.489045,1.642,-1.212039,0,0,0,1,0,0,4
0.661078,-1.44903,0.059174,-0.335765,2.437912,0,0,0,0,1,0,4
0.364855,-3.883287,0.828229,-0.123866,1.119587,0,0,0,0,1,0,4
-2.079614,0.539116,0.340805,2.12753,-1.005338,0,0,0,1,0,0,4
-1.74541,1.09971,1.483606,-1.535956,0.782535,0,0,0,1,0,0,4
0.538376,-2.046825,-0.071838,-1.778693,3.676123,0,1,0,0,0,0,4
2.124801,-1.498705,0.143123,1.413273,0.183216,0,0,0,0,1,0,2
-1.384885,1.966514,-0.472738,-0.454389,-0.973065,0,0,0,0,0,1,2
-0.045047,1.895087,1.170915,-2.404466,-0.498947,0,0,1,0,0,0,2
-0.180971,-1.894861,0.163726,-0.484795,0.318455,0,1,0,0,0,0,2
0.168325,3.027751,-1.079225,-1.286829,-2.002283,0,0,0,0,0,1,3
0.260853,0.695874,1.422386,1.175491,-1.574601,0,0,0,1,0,0,3
-1.196375,-1.61267,-1.584195,-1.409918,2.213578,0,1,0,0,0,0,3
2.147792,2.910042,-0.161669,-1.659188,1.419394,0,0,0,0,0,1,3
0.58828,2.256225,0.157571,-1.647528,0.438312,0,0,0,0,0,1,3
0.792495,0.067312,-0.20668,4.166457,0.350634,1,0,0,0,0,0,3
-0.248618,-2.38575,-0.209263,-0.104636,-3.342294,0,0,1,0,0,0,3
-0.726374,0.334426,0.18456,-2.16805,1.386953,0,1,0,0,0,0,3
-0.392083,2.313822,1.289773,-4.013095,1.403233,0,0,0,0,0,1,3
1.182947,-1.647635,-2.324504,-0.008798,0.591157,1,0,0,0,0,0,3
0.02584,0.984863,-0.459808,1.714215,-1.965661,1,0,0,0,0,0,3
-0.796543,-3.127329,1.917085,2.068946,-1.848904,0,0,0,1,0,0,3
-1.746169,3.921055,0.3938,-1.239354,1.286421,0,0,0,0,0,1,3
0.467967,-2.366003,-1.222361,-2.207665,1.670959,0,1,0,0,0,0,3
0.193649,-0.210764,1.138911,-1.466747,-3.256277,0,0,1,0,0,0,3
-2.23482,0.686154,0.396147,-0.435006,1.573549,0,1,0,0,0,0,3
1.671787,-1.568004,2.307994,-0.401357,0.268075,0,0,0,0,1,0,3
-0.689981,2.187764,-2.340566,1.364628,-0.577812,0,0,0,0,0,1,3
-2.131348,-2.891788,1.652485,-3.36614,-0.447431,0,1,0,0,0,0,3
0.144659,1.665335,0.213362,-2.70768,3.149645,0,0,0,0,0,1,3
-2.845403,0.945141,-0.496716,3.495147,-2.467645,1,0,0,0,0,0,3
-0.45443,-1.376221,2.670986,-0.477972,2.911639,0,0,0,0,1,0,3
-1.171061,-0.074006,-2.391094,-3.240163,-0.518398,0,1,0,0,0,0,3
1.135432,1.091439,0.409113,-0.341702,1.057943,0,0,0,0,0,1,3
0.29929,-1.236108,1.746382,3.878698,-1.833528,1,0,0,0,0,0,3
-0.918041,-0.755065,-1.428401,1.297504,-0.77234,1,0,0,0,0,0,3
-1.785444,4.408595,3.262741,-1.703927,1.689934,0,0,0,0,0,1,3
0.139705,-3.388285,-3.040253,-1.228663,2.616807,0,1,0,0,0,0,3
1.297158,-0.848339,0.305133,-1.890914,-3.386196,0,0,1,0,0,0,3
0.773306,2.293494,1.569637,5.700093,4.753104,0,0,0,0,1,0,3
-0.143951,0.561818,2.970734,1.720625,1.9267,0,0,0,0,1,0,3
-0.697823,-0.172804,-2.588537,-1.918225,-1.067088,0,1,0,0,0,0,3
-0.809811,3.157761,0.740539,-1.453681,1.642434,0,0,0,0,0,1,3
-0.936022,-0.265113,0.384371,2.828056,-0.973481,1,0,0,0,0,0,3
-3.071976,-0.698203,-0.00606,3.057103,1.187899,0,0,0,1,0,0,3
-0.018576,-2.665972,1.120778,-4.581488,1.79476,0,1,0,0,0,0,3
1.358049,1.126296,-0.144928,-2.322936,1.923903,0,0,0,0,0,1,3
-1.946026,-1.56105,0.892532,-1.255879,-0.166988,0,1,0,0,0,0,3
-1.45227,-1.616679,-0.699869,5.21382,0.078647,1,0,0,0,0,0,3
0.013467,0.965108,0.949131,-0.039699,-1.449667,0,0,0,1,0,0,3
-1.438938,-1.204632,0.509502,-2.53874,1.684404,0,1,0,0,0,0,3
2.777956,0.396234,0.897721,0.251969,2.13639,0,0,0,0,1,0,7
0.66548,1.663917,-0.986863,0.013029,-5.685954,0,0,1,0,0,0,7
-3.090881,-0.154073,1.216798,-0.434541,-1.00167,0,0,0,1,0,0,7
4.403596,-0.675245,-1.213906,1.23035,-1.16391,1,0,0,0,0,0,5
-3.461033,0.87136,-0.286472,2.351698,0.828676,0,0,0,1,0,0,5
1.158159,-1.343061,2.185865,-2.819857,-0.068099,0,0,1,0,0,0,5
0.115242,1.4039,-0.280585,0.57118,1.106506,0,0,0,0,0,1,5
0.735455,-1.715353,-1.473725,1.80001,-0.897033,1,0,0,0,0,0,5
-1.07325,0.377089,1.02149,-2.438087,-0.852502,0,0,1,0,0,0,5
1.017671,3.435593,-3.516749,-2.717194,-1.236407,0,0,0,0,0,1,3
0.312925,2.999206,-3.961517,0.077721,0.94804,0,0,0,0,0,1,3
-0.053535,-0.09396,2.87127,-0.380174,-1.374548,0,0,0,1,0,0,3
-2.683568,3.206998,-2.572141,1.270433,1.915998,0,0,0,0,0,1,3
-0.094026,-3.058491,0.917653,-4.025994,1.277901,0,1,0,0,0,0,3
2.998308,-0.121893,0.300857,-0.355181,0.466806,0,0,0,0,1,0,3
-1.344506,0.325454,2.257053,0.245664,-2.505959,0,0,0,1,0,0,3
3.316174,2.016653,-3.200263,1.247312,1.06804,0,0,0,0,0,1,4
-2.42573,1.492769,0.993419,-0.078591,-0.228228,0,0,0,1,0,0,4
1.645155,-4.933712,0.99297,-1.856878,0.083166,0,1,0,0,0,0,4
0.633535,0.909411,0.754973,-2.175881,-0.135243,0,0,1,0,0,0,4
0.015961,3.812023,-0.934233,0.480846,1.639677,0,0,0,0,0,1,4
1.713697,0.212161,2.971186,-0.175514,-0.043702,0,0,0,1,0,0,4
0.290837,-2.585353,-0.349134,-0.869404,1.501858,0,1,0,0,0,0,4
0.659023,1.231298,-1.787248,-0.312559,-1.416928,0,0,0,0,0,1,4
-0.403454,-0.650357,-0.252882,1.126126,0.742785,0,0,0,0,1,0,4
-0.83855,1.448576,-1.499768,-1.083356,-0.649276,0,0,0,0,0,1,4
1.277882,1.564747,0.973131,-0.453239,-1.529557,0,0,1,0,0,0,2
1.985287,0.33136,0.185038,-0.241437,1.649478,0,0,0,0,1,0,2
-0.385439,1.070539,1.642183,0.638996,-2.072172,0,0,0,1,0,0,2
0.019462,-0.623266,-1.435795,0.144086,-0.786365,1,0,0,0,0,0,2
1.305344,-1.089074,2.709613,0.893606,3.343073,0,0,0,0,1,0,2
-0.704619,1.207949,-0.810068,-1.189576,-2.946392,0,0,1,0,0,0,2
-1.417839,-0.908084,-1.227315,1.229486,-0.105777,1,0,0,0,0,0,2
2.556768,-0.422808,-0.305802,1.21387,-2.328697,1,0,0,0,0,0,3
-2.382389,1.225453,-1.177814,-0.061962,1.20321,0,0,0,0,0,1,3
3.272857,1.064254,1.638249,-0.054362,3.462576,0,0,0,0,1,0,3
-3.390204,-2.629346,0.097564,-1.073867,-1.8476,0,1,0,0,0,0,3
-0.589171,-2.358958,1.057195,-0.976721,1.033074,0,1,0,0,0,0,3
2.220069,-0.957955,3.322204,-0.094856,1.344917,0,0,0,0,1,0,3
-1.817801,-0.318234,-3.062615,-0.779438,0.418546,0,1,0,0,0,0,3
1.498088,1.550226,0.836991,-1.684976,-2.320304,0,0,1,0,0,0,3
-0.887864,-1.607031,1.663803,3.610338,4.338631,0,0,0,0,1,0,3
0.307348,2.995242,-2.390854,-1.892497,-4.219426,0,0,1,0,0,0,3
-1.30772,0.015188,3.54845,-0.457333,-0.859745,0,0,0,1,0,0,3
0.665005,0.052588,-3.465858,-2.110022,0.230065,0,1,0,0,0,0,3
2.026182,-1.674571,-1.602687,-1.725751,1.848776,0,1,0,0,0,0,3
0.359436,-0.276907,2.999184,0.543894,-0.232425,0,0,0,1,0,0,3
1.292394,-0.078902,-1.750479,1.054435,-0.640937,1,0,0,0,0,0,3
1.547359,-1.499939,-0.358524,1.412371,-0.364226,1,0,0,0,0,0,3
-2.189073,1.023752,-1.27695,0.797319,0.741672,0,0,0,0,0,1,3
-1.604538,-2.691552,2.404232,1.010332,2.869424,0,0,0,0,1,0,3
-0.749935,-0.229084,1.675322,1.150639,-0.683467,0,0,0,1,0,0,3
-2.6252,-3.179843,-0.131061,-0.322461,-0.138097,0,1,0,0,0,0,3
1.766898,1.64956,1.276913,-4.728062,2.826928,0,0,0,0,0,1,3
1.086181,-0.063114,-0.331964,1.505006,1.113435,0,0,0,0,1,0,3
2.38755,-2.266203,-0.856007,-3.383696,0.325066,0,1,0,0,0,0,3
-2.346748,0.414094,0.027834,3.319674,-3.573795,1,0,0,0,0,0,3
-0.960036,-1.908071,-0.39005,-2.581369,0.727647,0,1,0,0,0,0,3
3.272338,0.975114,0.771824,0.464415,0.604585,0,0,0,0,1,0,3
1.847644,-1.448384,1.468411,1.564824,-0.732063,0,0,0,0,1,0,3
-1.749335,2.844461,-0.148147,-2.204365,-1.987241,0,0,1,0,0,0,3
-0.698657,-0.520357,-1.448967,-1.367836,3.402351,0,1,0,0,0,0,7
3.376441,-0.630104,-0.285651,0.5325,-0.929986,0,0,1,0,0,0,7
-2.639764,2.127266,0.973482,2.291739,-2.554188,0,0,0,1,0,0,7
0.576133,-3.468124,1.653466,-0.901963,-0.589656,0,0,1,0,0,0,7
3.238861,1.18807,-2.810627,0.089513,0.470202,0,0,0,0,0,1,7
-2.329449,-1.613081,3.595635,2.116613,-2.219159,0,0,0,1,0,0,7
0.143358,0.871189,-1.326197,-0.775966,0.506991,0,0,0,0,0,1,5
0.710476,-0.645851,-0.039018,-0.615736,-0.236842,0,0,1,0,0,0,7
0.488763,-0.249651,0.341416,2.16499,-0.510408,1,0,0,0,0,0,5
-1.354662,1.055562,-5.061277,-0.057364,1.45114,0,0,0,0,0,1,3
2.302959,1.140901,6.754745,0.982989,1.128635,0,0,0,1,0,0,3
-1.024669,-0.578837,-3.932945,1.004124,-3.610392,1,0,0,0,0,0,3
-0.288528,0.1858,2.120515,-0.532273,4.146235,0,0,0,0,1,0,3
-0.768267,0.93099,1.826537,-3.676672,0.447054,0,1,0,0,0,0,3
0.271107,-3.077808,-3.924621,-1.421611,1.545836,0,1,0,0,0,0,3
1.550329,1.851489,0.120363,-0.954466,1.934473,0,0,0,0,0,1,3
-0.304489,-1.92545,2.505511,-4.081702,1.157613,0,1,0,0,0,0,3
2.435737,2.884588,-0.583187,2.688727,1.204696,0,0,0,0,0,1,3
0.866589,-0.5345,-1.49206,-2.976454,1.231586,0,1,0,0,0,0,4
1.409459,2.114559,3.231223,1.485942,-0.070087,0,0,0,1,0,0,4
-0.98893,0.318668,0.30142,5.163361,-1.572465,1,0,0,0,0,0,4
-2.500825,-1.299664,-2.994209,-1.601063,-0.213264,0,1,0,0,0,0,4
-2.11812,0.584484,2.603535,2.19196,0.534474,0,0,0,1,0,0,4
1.54771,2.241888,-3.896533,-0.420189,-1.227527,0,0,0,0,0,1,4
-0.336217,-2.288813,2.982118,1.915594,-1.695722,0,0,0,1,0,0,4
0.336816,1.303321,-1.893858,1.647478,2.123511,0,0,0,0,0,1,4
0.631281,-1.81198,1.361215,-0.91737,-0.048679,0,0,1,0,0,0,4
0.139864,1.848181,0.405293,-1.70557,1.628857,0,0,0,0,0,1,4
0.000904,-2.085595,-1.661667,1.37587,1.298293,0,0,0,0,1,0,2
1.691707,0.091051,2.447963,1.25991,-1.091975,0,0,0,1,0,0,2
-0.394867,-0.034169,-1.224357,0.062865,3.662462,0,0,0,0,1,0,2
-1.918317,0.384215,0.484683,1.28118,0.724241,0,0,0,1,0,0,2
-0.576916,1.240616,-0.086528,-1.307442,1.580899,0,0,0,0,0,1,2
0.463793,-1.1135,0.116057,0.271106,-0.332812,1,0,0,0,0,0,2
-0.11721,-1.411386,-0.998257,0.784858,0.71139,1,0,0,0,0,0,2
1.213891,-2.4728,-0.201073,0.250366,0.653861,0,0,0,0,1,0,2
-0.840185,1.458957,0.489205,-2.45055,-0.810498,0,0,1,0,0,0,3
0.868357,-2.905602,-1.743641,3.136238,0.831184,1,0,0,0,0,0,3
-1.826795,6.249549,-0.421606,-2.361773,-4.923918,0,0,1,0,0,0,3
2.77236,-4.320149,2.667865,5.434063,1.900778,0,0,0,0,1,0,3
-3.395128,-1.354841,-2.141554,-1.327747,-0.673237,0,1,0,0,0,0,3
1.143436,3.548172,1.359472,-5.058515,1.383897,0,0,0,0,0,1,3
0.166001,-0.252044,0.50255,-0.217591,0.411077,0,0,0,0,1,0,3
-0.596091,-0.614275,-3.09772,0.029725,0.62779,0,1,0,0,0,0,3
-2.342161,0.681186,4.088499,-1.759632,-3.012203,0,0,0,1,0,0,3
3.219447,0.960287,-2.670945,3.003121,1.014409,1,0,0,0,0,0,3
2.564237,3.422634,0.670824,-4.677388,-3.245932,0,0,1,0,0,0,3
-1.816565,-1.043216,-2.495794,2.96679,3.733423,0,0,0,0,1,0,3
0.293392,-0.538413,2.441321,2.032567,0.972412,0,0,0,0,1,0,3
-0.521737,3.560941,2.833423,1.772864,1.828672,0,0,0,1,0,0,3
2.412449,0.329951,0.32702,-1.693811,5.110401,0,0,0,0,1,0,3
-0.155941,0.846477,0.270085,1.193761,-1.451836,0,0,0,1,0,0,3
-0.410359,2.377218,1.383926,0.001976,-2.710866,0,0,0,1,0,0,3
2.666139,1.461268,-0.989921,0.868686,-0.570291,0,0,0,0,0,1,3
-1.493075,0.812683,0.328869,2.415577,-0.64053,0,0,0,1,0,0,3
-1.085583,-1.659989,1.671047,-2.23531,1.059495,0,1,0,0,0,0,3
0.033225,1.363581,0.508846,-0.590202,3.102057,0,0,0,0,0,1,3
-3.068024,-0.274155,-4.401128,2.957541,-0.409441,1,0,0,0,0,0,3
1.475167,-1.058441,2.379749,-2.205338,0.353118,0,0,1,0,0,0,3
0.903927,2.978536,0.490327,1.51286,-0.639698,0,0,0,0,0,1,3
-2.401698,-2.883007,0.868589,0.510769,-0.685735,0,0,0,1,0,0,3
-0.220417,0.581414,-2.413804,-5.056931,3.808653,0,1,0,0,0,0,3
-2.748337,0.820447,0.577081,4.527011,-1.49778,0,0,0,1,0,0,3
-0.513008,1.950685,1.503946,1.302753,-1.671388,0,0,0,1,0,0,3
-3.083125,-1.949567,1.443323,-2.078208,1.276386,0,1,0,0,0,0,3
0.683052,-2.693437,1.537732,3.683554,-0.51862,1,0,0,0,0,0,3
0.249644,-2.61965,-3.527544,0.900977,2.161708,0,1,0,0,0,0,3
-1.84363,-1.644971,2.4432,-2.824791,1.205379,0,1,0,0,0,0,3
2.292908,1.845091,0.272903,-0.486777,0.390379,0,0,0,0,0,1,3
-1.846703,0.145586,2.127134,0.908185,-1.740649,0,0,0,1,0,0,3
0.543657,0.109141,-1.947246,3.576062,0.060978,1,0,0,0,0,0,3
2.315028,3.199567,2.566401,2.117744,0.641887,0,0,0,0,0,1,7
-1.80788,0.560709,-2.026555,-1.853857,1.760111,0,1,0,0,0,0,7
-1.233496,-1.096377,-1.393106,0.416524,-0.219758,1,0,0,0,0,0,7
0.838324,2.6157,-0.27719,-0.682092,-1.543977,0,0,0,0,0,1,7
-1.329868,-2.199762,1.114756,0.067342,-0.272614,0,0,0,1,0,0,7
0.946765,-3.629892,-3.099504,2.046257,-1.227318,1,0,0,0,0,0,3
-3.468624,1.753827,4.141706,-3.467958,1.786383,0,0,0,1,0,0,3
-2.141666,-3.029831,1.866415,-0.059579,-4.209672,0,0,0,1,0,0,3
0.239483,3.247503,-0.617061,2.006083,4.738428,0,0,0,0,0,1,3
0.371796,-2.424452,0.666623,1.969811,-3.673521,1,0,0,0,0,0,3
-2.748498,1.076802,-0.610692,2.370432,-1.64885,1,0,0,0,0,0,3
0.2769,-1.99214,-0.285574,-0.000833,0.848725,0,0,0,0,1,0,3
1.532235,0.514987,-1.441777,0.264927,-1.225196,1,0,0,0,0,0,3
-0.17748,-1.20079,4.322906,2.399701,-0.702183,0,0,0,1,0,0,3
-1.888072,4.493815,-2.890807,-1.626548,0.673749,0,0,0,0,0,1,4
2.748906,-4.106298,0.195929,0.091675,0.100192,0,0,0,0,1,0,4
-1.569443,2.960346,0.795469,-1.119621,2.437958,0,0,0,0,0,1,4
-0.264236,2.979691,1.710518,2.647807,0.609025,0,0,0,1,0,0,4
-0.225204,1.676712,-4.251363,0.563968,3.129361,0,0,0,0,0,1,4
0.115044,-1.566251,3.66711,-1.110349,1.826859,0,0,0,0,1,0,4
