@relation ICATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
0.26619,-0.021462,0,0,0,0,0,1,7
-0.31737,0.030281,0,1,0,0,0,0,7
0.277026,-0.597644,0,0,0,0,0,1,7
0.710095,-0.770708,0,0,0,0,0,1,5
0.69369,-0.37386,0,0,0,0,0,1,5
0.784292,0.162565,0,0,0,0,0,1,5
0.001394,0.173896,0,1,0,0,0,0,5
-0.058384,-0.476394,0,0,0,0,0,1,5
0.055399,-0.738116,0,0,0,0,0,1,5
-0.288745,-0.030474,0,1,0,0,0,0,3
0.370144,-0.12626,0,0,0,0,0,1,3
0.228724,0.096141,0,0,0,0,0,1,3
0.147551,-0.580311,0,0,0,0,0,1,3
-0.185885,-0.038401,0,1,0,0,0,0,3
-0.599514,0.192312,0,1,0,0,0,0,3
0.089843,-0.002769,0,0,0,0,0,1,3
0.050428,-0.133571,0,0,0,0,0,1,3
-0.270082,-0.135124,0,1,0,0,0,0,3
-0.148903,0.451929,0,1,0,0,0,0,4
-0.316827,0.344975,0,1,0,0,0,0,4
0.289827,0.203829,0,0,0,0,0,1,4
0.099656,0.457262,0,1,0,0,0,0,4
-0.104664,0.121615,0,1,0,0,0,0,4
-0.260632,0.227109,0,1,0,0,0,0,4
0.351202,-0.169881,0,0,0,0,0,1,4
0.026464,-0.302793,0,0,0,0,0,1,4
-0.254345,-7.187652,0,0,1,0,0,0,2
0.061108,-7.619993,0,0,1,0,0,0,2
-0.083121,-7.144502,0,0,1,0,0,0,2
-6.808153,-0.276418,0,0,0,0,1,0,2
-1.945186,0.288874,0,1,0,0,0,0,3
-0.096985,-0.075135,0,1,0,0,0,0,3
-0.026625,-0.056113,0,1,0,0,0,0,3
-0.220045,-0.217997,0,1,0,0,0,0,3
0.200695,-0.211964,0,0,0,0,0,1,3
-0.028251,-0.050681,0,1,0,0,0,0,3
0.045071,0.288056,0,1,0,0,0,0,3
-0.19189,0.502369,0,1,0,0,0,0,3
-0.076599,0.162473,0,1,0,0,0,0,3
0.312471,0.050365,0,0,0,0,0,1,3
-0.118679,0.134131,0,1,0,0,0,0,3
-0.028561,-0.342539,0,0,0,0,0,1,3
0.523415,0.007488,0,0,0,0,0,1,3
-0.647796,0.073913,0,1,0,0,0,0,3
-0.177912,-0.162593,0,1,0,0,0,0,3
0.542925,0.114778,0,0,0,0,0,1,3
0.106807,0.031339,0,0,0,0,0,1,3
-0.203554,0.120855,0,1,0,0,0,0,3
-0.234846,0.243805,0,1,0,0,0,0,3
0.10397,0.31927,0,1,0,0,0,0,3
-0.038358,-0.07304,0,1,0,0,0,0,3
0.021689,-0.014613,0,1,0,0,0,0,3
0.106329,-0.02647,0,0,0,0,0,1,3
-0.22018,0.033724,0,1,0,0,0,0,3
-0.071961,-0.170332,0,1,0,0,0,0,3
0.471793,-0.191289,0,0,0,0,0,1,3
-0.224081,0.030346,0,1,0,0,0,0,3
-0.245627,-0.137676,0,1,0,0,0,0,3
-0.035495,0.195816,0,1,0,0,0,0,3
-0.407765,0.257961,0,1,0,0,0,0,3
-0.138862,-0.024987,0,1,0,0,0,0,3
0.2875,-0.12726,0,0,0,0,0,1,3
-0.228441,-0.106724,0,1,0,0,0,0,3
0.117266,-0.030515,0,0,0,0,0,1,3
0.171856,0.156335,0,1,0,0,0,0,3
-0.019839,0.342643,0,1,0,0,0,0,3
-0.048017,0.22619,0,1,0,0,0,0,3
0.199699,0.496775,0,1,0,0,0,0,3
-0.13474,0.003782,0,1,0,0,0,0,3
0.171349,0.085715,0,0,0,0,0,1,3
0.17206,0.104562,0,0,0,0,0,1,3
0.104075,0.211155,0,1,0,0,0,0,7
0.175151,0.14403,0,0,0,0,0,1,7
0.556039,0.227225,0,0,0,0,0,1,7
0.542972,0.194283,0,0,0,0,0,1,5
0.907106,0.891403,0,0,0,0,0,1,5
0.977843,1.003898,0,0,0,0,0,1,5
1.016237,0.548723,0,0,0,0,0,1,5
0.889786,0.345156,0,0,0,0,0,1,5
0.990363,0.129609,0,0,0,0,0,1,5
-0.2904,0.047031,0,1,0,0,0,0,3
0.371253,-0.594645,0,0,0,0,0,1,3
-0.369267,-0.169013,0,1,0,0,0,0,3
-0.021533,0.271239,0,1,0,0,0,0,3
-0.068362,-0.141619,0,1,0,0,0,0,3
-0.039633,-0.31716,0,0,0,0,0,1,3
0.076361,-0.169719,0,0,0,0,0,1,3
-0.200412,-0.147111,0,1,0,0,0,0,4
-0.134689,-0.025354,0,1,0,0,0,0,4
0.068783,0.277421,0,1,0,0,0,0,4
-0.069265,0.156309,0,1,0,0,0,0,4
0.051302,-0.168741,0,0,0,0,0,1,4
-0.36526,0.025448,0,1,0,0,0,0,4
-0.040336,-0.506548,0,0,0,0,0,1,4
-0.217223,-0.140511,0,1,0,0,0,0,4
-0.107688,0.031633,0,1,0,0,0,0,4
0.024809,-0.862951,0,0,0,0,0,1,4
-0.083879,-4.654838,0,0,1,0,0,0,2
0.10229,-7.721612,0,0,1,0,0,0,2
-0.331123,-5.972099,0,0,1,0,0,0,2
-0.516512,-3.753395,0,0,1,0,0,0,2
0.267738,-1.131315,0,0,0,0,0,1,2
-2.211705,-0.455599,0,1,0,0,0,0,2
-6.612669,-0.013125,0,0,0,0,1,0,2
0.139409,-0.132655,0,0,0,0,0,1,3
0.208235,-0.106558,0,0,0,0,0,1,3
-0.100995,-0.162788,0,1,0,0,0,0,3
-0.18168,-0.064703,0,1,0,0,0,0,3
0.242546,-0.032955,0,0,0,0,0,1,3
-0.147769,0.147929,0,1,0,0,0,0,3
0.358148,-0.013558,0,0,0,0,0,1,3
0.114329,-0.173002,0,0,0,0,0,1,3
-0.507515,0.183397,0,1,0,0,0,0,3
-0.375746,0.295338,0,1,0,0,0,0,3
0.246914,0.136679,0,0,0,0,0,1,3
0.202932,0.039586,0,0,0,0,0,1,3
0.172557,0.172066,0,1,0,0,0,0,3
0.038164,0.193753,0,1,0,0,0,0,3
0.171556,0.03421,0,0,0,0,0,1,3
0.291151,-0.170464,0,0,0,0,0,1,3
0.039675,0.094067,0,1,0,0,0,0,3
-0.054568,0.079271,0,1,0,0,0,0,3
0.182286,0.03069,0,0,0,0,0,1,3
0.120381,0.221343,0,1,0,0,0,0,3
-0.208052,0.241235,0,1,0,0,0,0,3
0.110105,-0.080595,0,0,0,0,0,1,3
0.051274,0.113962,0,1,0,0,0,0,3
-0.140796,-0.022486,0,1,0,0,0,0,3
-0.253608,0.02986,0,1,0,0,0,0,3
0.160335,0.184094,0,1,0,0,0,0,3
0.377174,0.036785,0,0,0,0,0,1,3
-0.013437,-0.123428,0,0,0,0,0,1,3
-0.00234,-0.101604,0,0,0,0,0,1,7
0.086853,0.206609,0,1,0,0,0,0,7
-0.231398,0.324007,0,1,0,0,0,0,7
0.323134,0.110953,0,0,0,0,0,1,7
0.03437,0.780036,0,1,0,0,0,0,7
0.380995,0.641341,0,1,0,0,0,0,7
0.917084,0.930475,0,0,0,0,0,1,5
1.265724,1.032137,0,0,0,0,0,1,7
1.568991,0.572092,0,0,0,0,0,1,5
-0.05595,0.040283,0,1,0,0,0,0,3
0.096779,-0.276663,0,0,0,0,0,1,3
0.413678,-0.091682,0,0,0,0,0,1,3
-0.31781,0.409654,0,1,0,0,0,0,3
-0.330045,0.041664,0,1,0,0,0,0,3
0.213531,-0.384637,0,0,0,0,0,1,3
0.041037,0.30448,0,1,0,0,0,0,3
0.344773,0.058988,0,0,0,0,0,1,3
-0.138435,-0.025708,0,1,0,0,0,0,3
-0.22163,0.217161,0,1,0,0,0,0,4
-0.079442,-0.119407,0,1,0,0,0,0,4
0.123556,-0.277529,0,0,0,0,0,1,4
-0.046689,0.113779,0,1,0,0,0,0,4
-0.18746,-0.02372,0,1,0,0,0,0,4
0.067349,-0.174175,0,0,0,0,0,1,4
0.102321,-0.292122,0,0,0,0,0,1,4
0.439003,-0.425153,0,0,0,0,0,1,4
0.091414,-1.837989,0,0,0,0,0,1,4
0.029784,-4.333147,0,0,1,0,0,0,4
-0.57719,-6.5395,0,0,1,0,0,0,2
-0.53139,-7.99279,0,0,1,0,0,0,2
-0.337869,-6.55772,0,0,1,0,0,0,2
0.594113,-2.626083,0,0,0,0,0,1,2
-0.066846,-1.233848,0,0,0,0,0,1,2
-0.125245,-0.505581,0,0,0,0,0,1,2
-0.144492,-0.388488,0,0,0,0,0,1,2
-9.221032,0.648214,0,0,0,0,1,0,2
-4.155256,0.41016,0,0,0,0,1,0,3
0.359059,0.064612,0,0,0,0,0,1,3
0.003337,0.042183,0,1,0,0,0,0,3
-0.007952,0.203878,0,1,0,0,0,0,3
-0.334884,0.378817,0,1,0,0,0,0,3
-0.33559,0.332793,0,1,0,0,0,0,3
0.255176,0.045904,0,0,0,0,0,1,3
0.191963,0.190034,0,1,0,0,0,0,3
0.491393,0.180276,0,0,0,0,0,1,3
-0.101424,-0.050584,0,1,0,0,0,0,3
0.1058,0.264025,0,1,0,0,0,0,3
-0.406225,0.060814,0,1,0,0,0,0,3
-0.103414,-0.602979,0,0,0,0,0,1,3
-0.168762,0.041699,0,1,0,0,0,0,3
-0.172298,0.297761,0,1,0,0,0,0,3
0.296402,-0.020704,0,0,0,0,0,1,3
-0.170653,-0.1124,0,1,0,0,0,0,3
0.372158,-0.273651,0,0,0,0,0,1,3
-0.202423,0.04612,0,1,0,0,0,0,3
-0.043693,0.10734,0,1,0,0,0,0,3
0.013613,0.233513,0,1,0,0,0,0,3
-0.152542,-0.026235,0,1,0,0,0,0,3
0.113205,0.397838,0,1,0,0,0,0,3
-0.13476,0.168777,0,1,0,0,0,0,3
0.427808,-0.142416,0,0,0,0,0,1,3
-0.432185,0.031762,0,1,0,0,0,0,3
-0.017707,-0.211525,0,0,0,0,0,1,3
-0.286049,0.123264,0,1,0,0,0,0,3
0.314372,0.149835,0,0,0,0,0,1,3
0.015722,0.108745,0,1,0,0,0,0,3
-0.108343,0.16656,0,1,0,0,0,0,3
0.341777,0.057805,0,0,0,0,0,1,3
-0.286247,-0.203292,0,1,0,0,0,0,3
0.136003,-0.554252,0,0,0,0,0,1,3
0.03551,-0.125918,0,0,0,0,0,1,3
-0.163099,0.100671,0,1,0,0,0,0,7
0.057041,0.016023,0,1,0,0,0,0,7
0.004023,0.414557,0,1,0,0,0,0,7
0.671861,0.437761,0,0,0,0,0,1,7
1.242271,0.571938,0,0,0,0,0,1,7
0.002728,-0.196107,0,0,0,0,0,1,3
-0.040447,-0.166283,0,0,0,0,0,1,3
0.271415,-0.110117,0,0,0,0,0,1,3
-0.61545,0.097792,0,1,0,0,0,0,3
-0.176051,0.051751,0,1,0,0,0,0,3
0.022331,0.096239,0,1,0,0,0,0,3
-0.018717,0.062151,0,1,0,0,0,0,3
-0.41773,0.140245,0,1,0,0,0,0,3
0.152549,0.160393,0,1,0,0,0,0,3
0.036855,0.260122,0,1,0,0,0,0,4
-0.000373,0.226553,0,1,0,0,0,0,4
-0.207917,0.19155,0,1,0,0,0,0,4
0.386793,-0.07634,0,0,0,0,0,1,4
-0.106851,-1.981157,0,0,0,0,0,1,4
-1.251162,-3.144287,0,0,1,0,0,0,4
0.620811,-9.066736,0,0,1,0,0,0,2
-0.236206,-7.977056,0,0,1,0,0,0,2
-0.458911,-2.070405,0,0,0,0,0,1,2
-0.227526,-1.15446,0,0,0,0,0,1,2
0.456512,-0.96483,0,0,0,0,0,1,2
-0.073031,-0.257889,0,0,0,0,0,1,2
0.437048,-0.366404,0,0,0,0,0,1,2
0.144699,-0.318304,0,0,0,0,0,1,2
-0.718993,0.088925,0,1,0,0,0,0,2
-8.214325,0.844746,0,0,0,0,1,0,2
-1.787194,-0.148189,0,1,0,0,0,0,3
0.345239,-0.397962,0,0,0,0,0,1,3
-0.227762,0.202667,0,1,0,0,0,0,3
-0.1204,0.361783,0,1,0,0,0,0,3
-0.451118,0.108374,0,1,0,0,0,0,3
-0.171668,-0.087074,0,1,0,0,0,0,3
0.160494,-0.256285,0,0,0,0,0,1,3
-0.15631,-0.265342,0,1,0,0,0,0,3
-0.148461,0.202624,0,1,0,0,0,0,3
-0.204509,0.048417,0,1,0,0,0,0,3
-0.148091,0.132773,0,1,0,0,0,0,3
0.139397,-0.007233,0,0,0,0,0,1,3
0.338015,-0.061709,0,0,0,0,0,1,3
-0.137884,0.411983,0,1,0,0,0,0,3
-0.052698,0.428135,0,1,0,0,0,0,3
0.029596,0.257864,0,1,0,0,0,0,3
0.192649,-0.587255,0,0,0,0,0,1,3
0.156678,-0.04454,0,0,0,0,0,1,3
0.066137,0.249398,0,1,0,0,0,0,3
0.132411,0.280559,0,1,0,0,0,0,3
-0.038531,0.147257,0,1,0,0,0,0,3
-0.204332,0.132192,0,1,0,0,0,0,3
-0.183704,0.327967,0,1,0,0,0,0,3
0.302797,0.010443,0,0,0,0,0,1,3
-0.323963,-0.331063,0,1,0,0,0,0,3
0.251612,-0.237192,0,0,0,0,0,1,3
-0.275728,0.057655,0,1,0,0,0,0,3
-0.102645,0.071037,0,1,0,0,0,0,3
-0.1315,0.100549,0,1,0,0,0,0,3
-0.201446,-0.025237,0,1,0,0,0,0,3
0.022877,-0.126769,0,0,0,0,0,1,3
0.239212,-0.060584,0,0,0,0,0,1,3
-0.037049,-0.028511,0,1,0,0,0,0,3
-0.499781,0.200139,0,1,0,0,0,0,3
0.181725,0.053273,0,0,0,0,0,1,3
0.311041,-0.102784,0,0,0,0,0,1,3
0.135204,0.331875,0,1,0,0,0,0,3
0.020783,-0.157356,0,0,0,0,0,1,7
-0.015575,-0.138683,0,0,0,0,0,1,7
-0.422055,-0.266567,0,1,0,0,0,0,7
0.049276,0.189265,0,1,0,0,0,0,7
-0.364799,0.001324,0,1,0,0,0,0,7
-0.351388,0.299709,0,1,0,0,0,0,7
-0.048999,-0.214557,0,0,0,0,0,1,3
-0.149458,-0.240891,0,1,0,0,0,0,3
0.107577,0.348412,0,1,0,0,0,0,3
0.146058,0.296792,0,1,0,0,0,0,3
-0.035677,0.008725,0,1,0,0,0,0,3
0.061142,0.018788,0,1,0,0,0,0,3
-0.110415,0.163078,0,1,0,0,0,0,3
-0.032759,-0.133566,0,0,0,0,0,1,4
0.117132,-0.019805,0,0,0,0,0,1,4
0.01716,-1.716383,0,0,0,0,0,1,4
-0.503487,-3.371423,0,0,1,0,0,0,4
0.036126,-5.900111,0,0,1,0,0,0,2
-1.587198,-6.528411,0,0,1,0,0,0,2
-2.044535,-5.616442,0,0,1,0,0,0,2
3.23703,-6.180756,0,0,1,0,0,0,2
2.545528,-4.58612,0,0,1,0,0,0,2
0.118985,-2.31808,0,0,0,0,0,1,2
0.054783,-1.730967,0,0,0,0,0,1,2
-0.355295,-1.340769,0,0,0,0,0,1,2
-0.156219,-0.082181,0,1,0,0,0,0,2
-0.08597,0.469372,0,1,0,0,0,0,2
0.379783,0.782028,0,1,0,0,0,0,2
0.450554,0.672492,0,1,0,0,0,0,2
0.644752,0.594748,0,0,0,0,0,1,2
-2.425437,0.641385,0,1,0,0,0,0,2
-8.20327,0.683925,0,0,0,0,1,0,2
-5.849427,-0.01054,0,0,0,0,1,0,2
-0.580053,-0.301737,0,1,0,0,0,0,3
0.113533,0.176103,0,1,0,0,0,0,3
0.131586,0.027698,0,0,0,0,0,1,3
0.122622,-0.247442,0,0,0,0,0,1,3
-0.151332,-0.052215,0,1,0,0,0,0,3
0.112158,0.017837,0,0,0,0,0,1,3
-0.313156,-0.287007,0,1,0,0,0,0,3
0.098153,-0.158545,0,0,0,0,0,1,3
-0.22148,-0.003179,0,1,0,0,0,0,3
-0.016431,0.314099,0,1,0,0,0,0,3
0.178717,0.363871,0,1,0,0,0,0,3
0.112406,0.169943,0,1,0,0,0,0,3
-0.059019,-0.090562,0,1,0,0,0,0,3
0.213991,-0.069778,0,0,0,0,0,1,3
0.104426,-0.070853,0,0,0,0,0,1,3
-0.198712,0.254641,0,1,0,0,0,0,3
-0.100752,0.065285,0,1,0,0,0,0,3
-0.03532,-0.299171,0,0,0,0,0,1,3
0.48218,-0.373221,0,0,0,0,0,1,3
-0.373767,0.157238,0,1,0,0,0,0,3
-0.182162,0.224227,0,1,0,0,0,0,3
0.144726,-0.046345,0,0,0,0,0,1,3
0.149885,-0.477029,0,0,0,0,0,1,3
0.190484,-0.282429,0,0,0,0,0,1,3
-0.583373,0.03526,0,1,0,0,0,0,3
0.008811,0.168606,0,1,0,0,0,0,3
-0.12122,0.315082,0,1,0,0,0,0,3
0.092591,0.086041,0,1,0,0,0,0,3
0.036114,-0.210004,0,0,0,0,0,1,3
-0.013785,-0.133951,0,0,0,0,0,1,3
-0.309415,0.038175,0,1,0,0,0,0,3
-0.279834,0.499142,0,1,0,0,0,0,3
-0.036028,0.363196,0,1,0,0,0,0,7
0.63537,-0.024906,0,0,0,0,0,1,7
0.019357,-0.016183,0,1,0,0,0,0,7
-0.258129,-0.291235,0,1,0,0,0,0,7
-0.205854,-0.104928,0,1,0,0,0,0,7
-0.342715,0.091822,0,1,0,0,0,0,7
-0.196256,0.205505,0,1,0,0,0,0,7
-0.693911,-0.010221,0,1,0,0,0,0,7
-0.110516,0.006298,0,1,0,0,0,0,3
-0.014105,0.148783,0,1,0,0,0,0,3
-0.208981,0.382269,0,1,0,0,0,0,3
0.04702,0.231675,0,1,0,0,0,0,3
0.077143,0.14777,0,1,0,0,0,0,3
-0.284048,0.070192,0,1,0,0,0,0,3
-0.340506,0.112185,0,1,0,0,0,0,3
0.2252,0.152221,0,0,0,0,0,1,3
-0.215548,0.231725,0,1,0,0,0,0,3
-0.308508,0.256617,0,1,0,0,0,0,3
0.044439,-0.378902,0,0,0,0,0,1,4
0.342897,-0.338141,0,0,0,0,0,1,4
0.47518,-3.320806,0,0,1,0,0,0,2
0.426854,-7.760823,0,0,1,0,0,0,2
0.197178,-7.985987,0,0,1,0,0,0,2
-0.281874,-5.92564,0,0,1,0,0,0,2
-0.796451,-3.343181,0,0,1,0,0,0,2
-3.164926,-1.999924,0,0,0,0,1,0,2
4.45274,-1.301851,1,0,0,0,0,0,2
2.764024,0.352624,1,0,0,0,0,0,2
-0.211865,-0.448468,0,0,0,0,0,1,2
-0.671024,-0.40717,0,1,0,0,0,0,2
0.493746,0.355962,0,0,0,0,0,1,2
0.527489,0.205515,0,0,0,0,0,1,2
-0.339556,0.067267,0,1,0,0,0,0,2
-3.731441,0.278184,0,0,0,0,1,0,2
-7.705672,-0.389527,0,0,0,0,1,0,2
-1.496924,-1.371493,0,1,0,0,0,0,3
-0.182932,-0.249731,0,1,0,0,0,0,3
-0.020123,0.022896,0,1,0,0,0,0,3
-0.106461,0.105564,0,1,0,0,0,0,3
0.447499,-0.223524,0,0,0,0,0,1,3
-0.303568,0.197789,0,1,0,0,0,0,3
-0.048409,0.155017,0,1,0,0,0,0,3
0.36692,0.104629,0,0,0,0,0,1,3
-0.276866,0.241516,0,1,0,0,0,0,3
0.165833,-0.348365,0,0,0,0,0,1,3
-0.316844,0.096124,0,1,0,0,0,0,3
0.024689,-0.183476,0,0,0,0,0,1,3
-0.128263,-0.125111,0,1,0,0,0,0,3
-0.069432,-0.067051,0,1,0,0,0,0,3
0.214071,-0.258831,0,0,0,0,0,1,3
-0.015305,0.003826,0,1,0,0,0,0,3
-0.28212,0.15099,0,1,0,0,0,0,3
0.013484,-0.029768,0,1,0,0,0,0,3
0.412602,0.081539,0,0,0,0,0,1,3
0.471179,0.023052,0,0,0,0,0,1,3
-0.384679,-0.067366,0,1,0,0,0,0,3
-0.383887,0.273358,0,1,0,0,0,0,3
-0.24052,0.345315,0,1,0,0,0,0,3
0.267576,-0.109836,0,0,0,0,0,1,3
0.020288,0.180234,0,1,0,0,0,0,3
0.264627,0.245658,0,0,0,0,0,1,3
-0.260081,0.33452,0,1,0,0,0,0,3
-0.236916,0.403542,0,1,0,0,0,0,3
0.284122,-0.556547,0,0,0,0,0,1,7
-0.177904,0.144497,0,1,0,0,0,0,7
-0.147071,0.26329,0,1,0,0,0,0,7
-0.300193,0.378217,0,1,0,0,0,0,7
-0.421545,0.036225,0,1,0,0,0,0,7
0.160141,-0.09346,0,0,0,0,0,1,7
0.434088,-0.25337,0,0,0,0,0,1,7
0.017726,-0.02744,0,1,0,0,0,0,7
-0.257197,0.196093,0,1,0,0,0,0,3
-0.186986,0.326086,0,1,0,0,0,0,3
0.057691,0.044396,0,1,0,0,0,0,3
-0.052551,0.001644,0,1,0,0,0,0,3
-0.113868,0.086916,0,1,0,0,0,0,3
0.069565,-0.092503,0,0,0,0,0,1,3
-0.083955,-0.368201,0,0,0,0,0,1,3
0.427931,-0.915924,0,0,0,0,0,1,4
1.188684,-5.640733,0,0,1,0,0,0,2
0.300928,-2.860822,0,0,0,0,0,1,2
0.102563,-1.187826,0,0,0,0,0,1,2
0.204094,-1.051187,0,0,0,0,0,1,2
-0.967524,0.843825,0,1,0,0,0,0,2
4.178324,0.347819,1,0,0,0,0,0,2
3.203235,-0.090068,1,0,0,0,0,0,2
0.077331,-0.026081,0,0,0,0,0,1,2
-0.217523,-0.089416,0,1,0,0,0,0,2
-0.551244,0.225526,0,1,0,0,0,0,2
-0.671957,0.580361,0,1,0,0,0,0,2
-0.754107,-0.032529,0,1,0,0,0,0,2
0.119243,-0.348015,0,0,0,0,0,1,2
0.084362,0.15622,0,1,0,0,0,0,2
-6.742516,-2.053244,0,0,0,0,1,0,2
-6.405191,-0.418873,0,0,0,0,1,0,2
-1.853704,0.025423,0,1,0,0,0,0,3
-0.052337,-0.174263,0,0,0,0,0,1,3
-0.084337,0.15815,0,1,0,0,0,0,3
0.115333,-0.062037,0,0,0,0,0,1,3
0.112302,-0.048246,0,0,0,0,0,1,3
0.149118,0.160299,0,1,0,0,0,0,3
-0.008714,0.109031,0,1,0,0,0,0,3
0.045361,-0.21389,0,0,0,0,0,1,3
0.201125,-0.133372,0,0,0,0,0,1,3
-0.303371,-0.195423,0,1,0,0,0,0,3
0.239572,-0.190187,0,0,0,0,0,1,3
-0.181368,0.039892,0,1,0,0,0,0,3
