@relation RCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
114.965918,-56.747266,-13.570896,100.647925,130.466198,-85.766163,11.137031,-64.811491,202.030822,0,0,0,1,0,0,3
108.185096,-58.276829,-22.35616,90.613019,125.830107,-80.854712,2.075466,-66.318086,195.16454,0,0,0,1,0,0,3
120.258452,-51.764717,-21.594166,93.008016,120.428407,-82.586002,5.754082,-55.767306,196.699045,0,0,0,1,0,0,3
125.370886,-54.831544,-13.674565,101.309435,121.656174,-84.206988,6.807542,-61.199334,194.004525,0,0,0,1,0,0,3
116.820438,-53.980176,-12.269556,105.229537,134.577644,-82.125639,6.596313,-76.220359,211.811115,0,0,0,1,0,0,3
107.413032,-60.539948,-17.329165,91.538189,132.911344,-81.065372,8.780718,-71.634027,203.64729,0,0,0,1,0,0,3
115.810935,-53.855496,-12.004022,94.4286,129.726033,-79.741255,5.07465,-66.984943,194.893112,0,0,0,1,0,0,3
119.126948,-57.120113,-11.774862,96.113186,131.020975,-85.067524,4.698753,-63.774196,201.884202,0,0,0,1,0,0,3
119.14776,-56.920142,-11.894802,100.32417,129.047476,-84.758901,8.511742,-66.831375,203.695835,0,0,0,1,0,0,3
120.02236,-52.837487,-13.141172,103.732625,129.262754,-84.734469,6.147107,-66.723271,204.502332,0,0,0,1,0,0,3
116.346871,-53.980545,-14.393989,102.582632,133.117831,-82.66161,8.436556,-68.336407,205.672795,0,0,0,1,0,0,3
117.843372,-56.461954,-11.706454,99.857602,128.303877,-84.218581,11.324538,-65.561416,198.060022,0,0,0,1,0,0,3
115.451947,-60.147874,-18.643673,92.970421,126.362271,-86.826709,10.295945,-66.212947,197.933434,0,0,0,1,0,0,3
112.419319,-57.319741,-13.825512,94.239615,128.639535,-84.985756,10.543221,-60.882416,192.942984,0,0,0,1,0,0,3
112.883247,-53.125692,-12.877055,91.970894,126.87042,-84.749378,8.519739,-64.360399,184.921499,0,0,0,1,0,0,3
119.948541,-47.993191,-14.212128,92.383221,120.127998,-86.570846,10.463155,-62.992853,187.210225,0,0,0,1,0,0,3
119.458329,-50.428379,-12.517028,92.75235,127.966251,-73.577858,10.607746,-58.992421,190.31282,0,0,0,1,0,0,3
117.269594,-51.040071,-9.904977,100.56381,126.789058,-76.95764,4.338586,-62.862698,193.16816,0,0,0,1,0,0,3
115.826449,-59.076379,-12.91243,100.910419,124.458494,-80.164578,10.971501,-62.545611,193.146709,0,0,0,1,0,0,3
114.329786,-53.937085,-15.126658,98.95281,129.709821,-80.666277,7.369467,-60.316081,195.865024,0,0,0,1,0,0,3
115.962288,-52.588517,-12.945187,95.726554,127.955139,-84.209724,10.367117,-62.094218,193.045254,0,0,0,1,0,0,3
113.889072,-52.593061,-9.660389,95.806838,124.948198,-81.863577,11.206991,-61.261577,187.655565,0,0,0,1,0,0,3
107.023977,-50.687049,-17.159642,93.268476,125.18303,-81.436001,7.819948,-56.76019,184.597362,0,0,0,1,0,0,3
105.861485,-52.619485,-14.971213,86.351919,120.07557,-77.32706,8.846828,-57.360463,181.669241,1,0,0,0,0,0,3
87.203753,-44.72413,-7.088263,90.921815,117.099352,-73.295228,12.628901,-49.78622,179.578794,1,0,0,0,0,0,5
71.477749,-42.059054,-0.571563,82.328157,102.471414,-69.835796,0.785938,-55.069495,173.974341,1,0,0,0,0,0,5
101.342047,-61.168098,-12.471321,75.07387,83.825251,-63.578602,3.5359,-60.090322,169.791502,1,0,0,0,0,0,5
102.712129,-58.829241,-9.770148,80.222139,105.187944,-73.679647,8.445735,-52.05637,180.282791,1,0,0,0,0,0,7
90.456692,-36.483947,-6.64784,80.769213,108.933546,-71.103521,9.019563,-52.135529,162.537805,1,0,0,0,0,0,7
80.245404,-38.928426,-6.287013,69.479182,101.831232,-61.302589,4.344585,-52.110062,145.10846,0,0,0,0,0,1,7
86.100096,-36.18919,-9.233048,65.872578,93.607765,-62.69529,7.319534,-48.794308,142.805773,0,0,0,0,0,1,7
62.166053,-31.20577,-4.13543,70.60595,92.913274,-56.924103,-5.6113,-40.30738,143.937629,0,0,0,0,0,1,5
55.518233,-33.503557,-3.929304,66.703586,79.935779,-49.996687,-6.168197,-50.633367,137.237984,0,0,0,0,0,1,5
58.053234,-29.716519,-5.754918,51.906634,67.420152,-46.19473,-2.281939,-50.359406,131.339495,0,0,0,0,0,1,5
57.370711,-28.588247,-4.117128,53.180768,69.710255,-47.054394,-7.861876,-38.626817,123.837986,0,0,0,0,0,1,5
115.716589,-66.124968,-21.197279,116.406702,146.59773,-91.250258,-0.642033,-79.076245,227.959769,0,0,0,1,0,0,3
109.426419,-73.493989,-27.056351,103.94392,134.588601,-91.347877,6.556895,-77.35373,223.261377,0,0,0,1,0,0,3
109.388771,-61.650518,-19.287455,91.810846,126.774976,-92.766612,14.94085,-71.310703,202.591217,0,0,0,1,0,0,3
106.282758,-53.645258,-15.541786,91.15828,121.369368,-95.289569,10.419295,-67.512249,189.30772,0,0,0,1,0,0,3
107.267566,-55.046012,-13.619747,94.715681,114.824407,-83.207169,7.71581,-62.254185,180.857933,0,0,0,1,0,0,3
111.668103,-56.411818,-16.413315,95.559612,114.98882,-80.472971,4.554904,-61.198381,190.842437,0,0,0,1,0,0,3
114.976993,-57.065995,-20.40532,100.112932,122.114536,-81.768933,2.342661,-59.577014,199.595297,0,0,0,1,0,0,3
112.094513,-56.514803,-19.626629,99.917333,119.201937,-83.509575,7.26518,-59.36763,201.252786,0,0,0,1,0,0,3
103.169008,-51.282216,-13.919883,95.291876,124.808973,-79.191461,9.45003,-63.295233,193.135409,0,0,0,1,0,0,3
103.446054,-45.154108,-16.283209,90.064336,113.94732,-75.641098,8.366495,-56.810236,169.825511,1,0,0,0,0,0,4
100.490822,-42.922623,-17.916415,85.433228,112.983251,-74.731138,9.379887,-58.564519,171.489935,1,0,0,0,0,0,4
96.523912,-41.799455,-14.59996,85.510339,112.327693,-73.480268,8.836268,-51.001608,171.224317,1,0,0,0,0,0,4
95.912269,-40.231971,-12.685865,89.515268,108.832354,-72.562658,11.55002,-50.141811,169.628565,1,0,0,0,0,0,4
93.918109,-41.616553,-14.444656,86.41571,110.638691,-71.157923,6.355671,-55.741592,165.463627,1,0,0,0,0,0,4
86.748515,-38.710203,-12.88294,78.253039,100.001834,-65.531949,10.186723,-50.203719,153.940834,1,0,0,0,0,0,4
86.726065,-40.151621,-16.311091,79.080721,94.921496,-68.808968,7.362067,-45.684307,153.912904,1,0,0,0,0,0,4
90.605772,-32.554739,-21.48605,77.008475,94.792241,-59.434396,-0.317262,-41.250757,150.103513,0,0,0,0,0,1,4
90.737987,-25.30762,-23.678891,75.490727,84.251259,-52.139517,-7.765675,-39.833973,151.677162,0,0,0,0,0,1,4
110.99587,-31.986715,-23.680727,75.598787,60.118988,-53.022356,-44.116364,-66.297956,169.070385,0,0,0,0,1,0,4
110.395409,-41.439821,-11.560652,79.367,74.758166,-61.095864,-30.401161,-80.110272,175.916433,0,0,0,0,1,0,3
117.478357,-54.42167,-14.038725,90.056657,95.108252,-71.008203,-9.450143,-80.149022,188.514234,0,0,1,0,0,0,3
119.668035,-57.161824,-19.217551,102.105422,128.498752,-84.15779,6.684248,-62.432733,198.407072,0,0,0,1,0,0,3
113.536156,-54.786082,-15.800411,98.653341,131.376022,-82.999544,8.131471,-65.488635,197.352575,0,0,0,1,0,0,3
112.750974,-55.716307,-14.581997,96.386607,123.232527,-82.286259,6.493477,-64.825938,195.95561,0,0,0,1,0,0,3
120.807032,-59.543914,-14.556959,97.983,122.030584,-87.952943,8.350746,-66.304723,195.147014,0,0,0,1,0,0,3
119.448315,-62.177957,-18.863223,103.860291,127.905318,-86.107877,10.958762,-61.898392,199.544556,0,0,0,1,0,0,3
120.981244,-59.367522,-18.916324,100.667589,129.207208,-91.678755,10.738786,-64.571683,204.348214,0,0,0,1,0,0,3
117.600986,-56.996313,-19.246248,99.906158,132.925383,-89.244174,3.531251,-66.817915,204.59086,0,0,0,1,0,0,3
119.107022,-52.590028,-17.759557,108.412136,136.633297,-84.974203,4.429083,-66.536331,206.553219,0,0,0,1,0,0,3
115.586744,-56.656118,-14.230381,102.457535,135.360867,-85.549898,8.866529,-71.323976,206.644325,0,0,0,1,0,0,3
119.332776,-58.249507,-20.758427,96.962107,129.087078,-87.601146,8.98286,-71.199247,207.54678,0,0,0,1,0,0,3
119.872996,-56.333558,-19.214933,99.693885,133.539929,-90.465074,10.151409,-63.476249,201.468583,0,0,0,1,0,0,3
122.005382,-56.233738,-16.771565,101.757092,131.364897,-92.866291,12.965002,-61.358798,198.688455,0,0,0,1,0,0,3
117.629821,-53.622833,-16.675764,99.220482,133.297036,-85.88905,5.837746,-63.060655,198.423268,0,0,0,1,0,0,3
117.392005,-55.519645,-16.627846,96.758811,131.149911,-91.156689,8.203958,-68.414606,201.010252,0,0,0,1,0,0,3
114.921057,-55.185749,-17.412301,101.16381,130.91545,-90.035185,7.775273,-64.354365,200.989401,0,0,0,1,0,0,3
110.923056,-55.077493,-14.45549,97.808035,131.787207,-86.247182,10.055988,-66.072398,197.93782,0,0,0,1,0,0,3
112.364123,-49.113597,-17.049051,96.470879,127.617388,-85.385404,9.001834,-62.997031,193.678379,0,0,0,1,0,0,3
115.873207,-54.579371,-12.670354,97.508325,126.707239,-83.647277,6.49942,-62.166548,188.686207,0,0,0,1,0,0,3
108.002022,-59.590983,-16.154722,97.529393,129.608552,-86.282614,4.918267,-67.735111,198.501651,0,0,0,1,0,0,3
110.193873,-56.880941,-17.564505,88.167833,126.178205,-87.231704,8.150593,-62.170917,197.278857,0,0,0,1,0,0,3
111.40997,-57.582979,-17.276577,90.876486,126.82357,-87.088641,11.738808,-67.76329,195.031645,0,0,0,1,0,0,3
107.141463,-51.524057,-15.017342,87.293638,124.977464,-84.744138,15.150926,-61.065032,187.987072,0,0,0,1,0,0,3
115.031064,-46.511916,-16.784484,92.664469,126.641225,-80.325023,6.178446,-60.10765,187.252595,0,0,0,1,0,0,3
111.638531,-49.994344,-14.458874,101.326596,125.537279,-84.02065,7.326824,-57.418711,192.31323,0,0,0,1,0,0,3
112.784823,-50.927795,-18.453462,99.916004,125.621678,-83.662352,11.666524,-63.282237,192.557341,0,0,0,1,0,0,3
109.318799,-49.855654,-15.683922,93.518907,125.040932,-80.599846,8.424918,-62.203732,188.504793,0,0,0,1,0,0,3
108.416361,-53.966747,-19.505196,95.331024,126.32258,-82.599423,6.425955,-59.924001,190.119236,0,0,0,1,0,0,3
99.649077,-52.0639,-10.638683,89.400779,120.054134,-75.091589,8.720923,-64.946705,178.372573,1,0,0,0,0,0,3
64.871779,-59.205626,-5.896113,88.566406,118.224418,-69.188,8.375644,-65.464278,175.956978,1,0,0,0,0,0,3
97.564141,-58.889311,-14.665026,84.31904,114.605572,-75.476123,6.38974,-56.927493,189.255246,1,0,0,0,0,0,3
93.118763,-55.306865,-18.359835,83.11909,116.902628,-81.839115,14.090279,-60.302245,184.779173,1,0,0,0,0,0,7
89.038435,-44.100431,-12.083525,77.803701,115.898984,-80.945665,14.636878,-63.004339,171.882417,1,0,0,0,0,0,7
88.999098,-42.730679,-8.862836,73.457671,99.85817,-66.95038,10.707414,-46.161355,152.693167,1,0,0,0,0,0,7
85.347069,-32.546797,-7.297991,69.582358,102.979137,-61.637336,8.326489,-46.300872,148.536254,0,0,0,0,0,1,7
77.364788,-33.131663,2.288881,75.030312,97.016733,-60.963691,6.545278,-44.803587,144.906552,0,0,0,0,0,1,5
63.960476,-31.089151,4.769196,70.14528,89.552669,-51.579173,0.274503,-46.406186,139.97378,0,0,0,0,0,1,5
61.62841,-31.562979,3.659991,68.704189,81.60207,-45.968048,-4.371209,-48.870471,140.87859,0,0,0,0,0,1,5
61.986811,-31.687179,-4.342905,59.295616,71.825974,-43.32354,-1.121527,-42.138676,141.002764,0,0,0,0,0,1,5
58.338304,-27.978337,-0.06342,54.902508,70.080673,-43.910741,-3.742801,-41.470404,134.430908,0,0,0,0,0,1,5
58.657421,-23.216405,1.866334,55.080278,70.051614,-42.158307,-8.890745,-42.12696,125.032901,0,0,0,0,0,1,5
136.802092,-52.420379,-15.31997,111.583726,133.872948,-95.662742,14.489654,-55.307386,214.633618,0,0,0,1,0,0,3
130.933953,-49.488471,-17.510486,124.970133,141.486345,-88.217077,6.866874,-64.733918,211.838781,0,0,0,1,0,0,3
117.642929,-57.554872,-21.75769,117.984274,135.117172,-85.44221,-3.382836,-70.737391,213.167049,0,0,0,1,0,0,3
109.360705,-70.18812,-12.038762,96.244987,140.715073,-91.264214,5.47642,-83.676804,217.570912,0,0,0,1,0,0,3
111.585628,-59.121611,-13.937952,88.328619,127.045539,-94.358598,14.286366,-73.389415,206.500932,0,0,0,1,0,0,3
114.299385,-55.500184,-18.672279,96.357197,118.455003,-87.379679,6.209223,-58.686831,191.83209,0,0,0,1,0,0,3
114.036595,-57.549696,-16.694028,99.885887,116.390057,-82.93993,8.255013,-56.661812,187.49991,0,0,0,1,0,0,3
115.002654,-56.086351,-19.338017,97.499722,119.402005,-82.00152,6.611614,-58.245977,190.907396,0,0,0,1,0,0,3
105.136565,-52.433489,-8.05463,88.894682,120.328218,-79.323382,9.097723,-63.802745,187.235765,0,0,0,1,0,0,3
104.137837,-52.804736,-13.698815,86.197359,119.753265,-76.457558,9.433884,-61.580721,186.491663,0,0,0,1,0,0,4
104.786524,-47.903596,-12.803853,86.049077,112.137212,-79.211996,14.795872,-55.040598,178.520839,1,0,0,0,0,0,4
98.675587,-46.395291,-10.621194,87.354825,113.692195,-76.735138,9.815587,-54.510779,171.1843,1,0,0,0,0,0,4
99.890144,-45.598932,-12.682991,85.71352,112.328502,-74.697304,13.117708,-54.090882,173.308946,1,0,0,0,0,0,4
95.847554,-43.213471,-15.595077,82.596171,108.965762,-78.159911,14.718882,-56.011247,161.442115,1,0,0,0,0,0,4
94.107281,-40.930294,-18.026458,81.530059,104.844758,-71.732194,11.198484,-51.495281,165.188436,1,0,0,0,0,0,4
87.169568,-41.8746,-16.230466,84.673529,105.728796,-68.188657,6.519217,-53.752759,165.515817,1,0,0,0,0,0,4
88.687788,-44.030462,-15.023743,83.840566,105.111726,-69.037644,8.288991,-56.53879,161.777695,1,0,0,0,0,0,4
84.635247,-11.974848,-15.7576,75.790739,68.607326,-42.430614,-38.185542,-61.977161,164.305712,0,0,0,0,1,0,2
82.174006,-17.204738,-0.131113,85.664422,59.838511,-41.05755,-47.619106,-65.418716,171.957167,0,0,0,0,1,0,2
89.577141,-19.153577,8.909125,91.872174,53.027857,-31.817437,-54.982453,-67.338054,183.629883,0,1,0,0,0,0,2
106.924949,-59.486925,-5.11457,89.83222,46.613359,-64.586489,-25.241704,-93.917554,199.759427,0,0,1,0,0,0,2
110.491088,-56.083077,-22.462641,97.271752,88.899761,-65.196808,-1.552708,-75.767051,189.930183,0,0,1,0,0,0,3
116.103041,-51.170789,-22.110335,96.229376,116.756136,-70.580006,2.764449,-62.709616,186.686535,0,0,0,1,0,0,3
114.876607,-51.263236,-13.783725,95.610483,125.492856,-77.953806,4.974132,-61.057737,194.518723,0,0,0,1,0,0,3
117.534192,-50.32794,-13.417274,100.083574,125.94252,-82.341941,7.34127,-60.671109,194.02523,0,0,0,1,0,0,3
113.021244,-53.640831,-17.957222,93.165888,126.522001,-81.988833,5.75782,-66.58667,193.778482,0,0,0,1,0,0,3
111.24741,-55.502109,-15.72694,95.414664,125.437364,-81.946346,5.634858,-61.248384,196.562421,0,0,0,1,0,0,3
112.862468,-59.359738,-16.303884,102.562707,126.067127,-82.19692,7.973474,-67.121919,196.822936,0,0,0,1,0,0,3
119.912036,-60.273067,-19.475876,95.323736,125.201447,-85.676313,7.318873,-68.386218,202.524123,0,0,0,1,0,0,3
115.920104,-57.73782,-14.990099,96.577366,128.689448,-82.603591,10.948804,-64.211385,206.308417,0,0,0,1,0,0,3
122.949391,-55.232439,-14.459774,101.150797,135.70507,-84.834445,10.199448,-67.113548,205.388581,0,0,0,1,0,0,3
128.005946,-56.35978,-15.376836,99.396404,131.936778,-91.390754,11.347951,-63.572562,202.88434,0,0,0,1,0,0,3
121.827618,-55.475129,-10.163882,102.956342,134.097985,-89.427732,12.134374,-65.590819,203.388442,0,0,0,1,0,0,3
118.543182,-52.892432,-14.738987,104.056325,133.523325,-83.783211,7.232267,-67.910324,203.721357,0,0,0,1,0,0,3
117.818275,-53.599958,-16.162767,101.38794,129.269076,-86.976884,6.469068,-64.466007,204.124018,0,0,0,1,0,0,3
117.749623,-59.048736,-17.68386,100.163468,130.37005,-85.974376,8.594322,-68.66166,201.793702,0,0,0,1,0,0,3
118.31264,-57.794687,-11.928171,100.936519,132.188482,-87.758938,10.426684,-64.717082,197.493663,0,0,0,1,0,0,3
119.330051,-54.967341,-10.340789,95.167423,132.051775,-83.351726,13.961912,-65.854798,197.531132,0,0,0,1,0,0,3
117.834373,-54.68787,-9.433892,93.082579,129.996473,-85.841029,7.161835,-64.054047,194.305792,0,0,0,1,0,0,3
114.399351,-55.492939,-8.298206,96.499822,127.192465,-82.981819,9.253155,-64.767141,196.70719,0,0,0,1,0,0,3
115.120617,-56.688406,-15.683232,95.516569,128.456953,-81.739013,10.536806,-65.573456,199.288339,0,0,0,1,0,0,3
121.378315,-48.840456,-16.383578,94.593062,124.038462,-89.608609,10.738835,-60.527007,192.235377,0,0,0,1,0,0,3
117.208289,-53.243875,-12.963668,99.671593,126.117089,-82.083476,9.258827,-63.432367,192.946089,0,0,0,1,0,0,3
118.266926,-56.629528,-13.56915,99.649587,131.653637,-85.146863,6.197818,-66.504768,200.548691,0,0,0,1,0,0,3
116.176445,-57.18422,-12.791653,97.161814,130.270345,-87.334746,6.45433,-67.228164,200.28148,0,0,0,1,0,0,3
109.350942,-57.732744,-15.270792,98.478676,130.918087,-83.402363,6.320976,-64.368418,199.267318,0,0,0,1,0,0,3
108.496814,-62.96329,-11.842175,100.491111,131.486097,-81.117177,3.797226,-70.160385,192.855912,0,0,0,1,0,0,3
108.506002,-56.412205,-13.716392,84.451534,123.453329,-82.213,8.744859,-68.534879,191.252895,0,0,0,1,0,0,3
106.162538,-59.181206,-14.293751,86.451082,124.735434,-83.77632,6.607715,-60.9318,191.420971,0,0,0,1,0,0,3
113.524116,-57.609949,-16.444636,89.04705,122.917271,-83.156065,8.50586,-66.381403,182.575911,0,0,0,1,0,0,3
115.126288,-52.206784,-16.901971,87.852208,120.907724,-84.613319,15.664568,-59.780644,180.028181,0,0,0,1,0,0,3
108.154787,-50.980864,-20.285536,95.901524,121.921608,-80.125379,9.15775,-64.434518,187.535694,0,0,0,1,0,0,3
112.442305,-51.66746,-14.298512,90.116534,124.154261,-80.350746,10.222293,-63.690403,189.626911,0,0,0,1,0,0,3
108.790757,-44.248711,-11.740744,88.485028,121.538369,-80.838853,7.110679,-60.449638,188.039474,0,0,0,1,0,0,3
105.408964,-52.984011,-14.298683,94.277275,120.426131,-80.289752,11.786266,-61.022585,183.780983,0,0,0,1,0,0,3
104.025166,-52.821417,-12.337382,89.555077,118.392932,-76.009933,4.78368,-53.974468,181.437577,1,0,0,0,0,0,3
102.178674,-53.396227,-13.053501,91.550253,116.373119,-75.243061,7.021546,-62.4701,181.58938,1,0,0,0,0,0,3
89.913644,-53.45088,-10.871643,85.080234,117.983858,-74.020833,8.568671,-65.846841,181.719253,1,0,0,0,0,0,3
106.512815,-54.918984,-15.815863,82.545085,111.689754,-76.667902,4.382729,-61.631396,179.959193,1,0,0,0,0,0,3
104.807679,-53.201185,-8.669257,95.1262,122.63307,-78.592353,4.51742,-66.553694,186.529304,0,0,0,1,0,0,3
98.014353,-51.972571,-10.308265,95.745144,122.763108,-74.565848,6.519907,-69.95482,186.235707,0,0,0,1,0,0,3
92.816667,-56.861407,-12.086477,89.134975,123.313354,-74.819077,3.045162,-67.508368,186.741134,0,0,0,1,0,0,3
85.107651,-59.181915,-9.211285,80.550402,121.509115,-74.782594,9.85267,-62.439401,179.139989,1,0,0,0,0,0,7
89.875277,-48.738034,-8.631814,68.750159,111.228952,-74.303705,12.441584,-58.407803,167.10905,1,0,0,0,0,0,7
74.855068,-42.986975,-10.437086,68.771747,99.469463,-64.823602,9.774604,-47.035875,150.605027,0,0,0,0,0,1,7
69.385561,-43.394102,-3.321907,66.02507,103.090613,-62.503881,7.639335,-50.335003,144.13111,0,0,0,0,0,1,5
61.80377,-36.893606,-1.01958,64.759885,91.652621,-65.494566,11.098993,-48.294014,137.441454,0,0,0,0,0,1,5
58.568725,-33.941758,-1.2659,58.16471,88.111321,-53.748528,6.555157,-43.724906,136.91964,0,0,0,0,0,1,5
52.590421,-31.046026,-1.790507,62.104456,87.00994,-47.885921,1.885438,-43.133979,135.316123,0,0,0,0,0,1,5
54.981676,-32.84829,0.525078,58.815642,82.670022,-46.073508,-1.822964,-40.581137,133.353017,0,0,0,0,0,1,5
53.912626,-33.188824,3.712161,58.574697,75.136322,-44.968706,-2.481361,-38.361356,131.694428,0,0,0,0,0,1,5
123.27963,-63.743437,-18.664599,103.042843,131.300888,-96.63206,7.299247,-64.544843,215.298584,0,0,0,1,0,0,3
135.637718,-62.935206,-24.341917,109.459162,129.247132,-94.169476,2.528139,-66.446778,215.974905,0,0,0,1,0,0,3
130.858363,-71.692343,-14.995445,120.639871,133.933797,-89.374478,-0.509778,-72.43791,215.399848,0,0,0,1,0,0,3
113.173857,-64.712461,-19.95149,104.605877,138.288666,-97.748733,9.884658,-76.623896,215.475522,0,0,0,1,0,0,3
108.626198,-53.517298,-18.866917,92.194663,122.281404,-92.69596,8.434307,-67.262204,193.512672,0,0,0,1,0,0,3
107.429107,-56.355823,-19.50045,98.376342,121.062882,-82.079121,5.112351,-63.451792,187.883442,0,0,0,1,0,0,3
111.6689,-56.372335,-19.456926,94.529775,115.652175,-78.119827,6.157713,-65.486258,187.144062,0,0,0,1,0,0,3
101.827735,-44.334327,-11.596558,81.119371,119.132467,-74.57509,9.048102,-61.86566,173.013026,1,0,0,0,0,0,4
100.528598,-47.158438,-11.054175,84.5038,111.731033,-77.157383,8.461439,-52.749434,167.90211,1,0,0,0,0,0,4
94.963823,-49.091524,-15.18512,84.643404,112.519095,-72.937006,9.867872,-54.392109,168.113415,1,0,0,0,0,0,4
96.293553,-47.861302,-17.818671,81.035958,112.026721,-70.672369,10.080468,-57.552591,168.346382,1,0,0,0,0,0,4
96.336423,-46.631038,-15.359176,78.179635,110.401331,-69.095045,7.554093,-54.277482,166.558097,1,0,0,0,0,0,4
98.44947,-47.755394,-13.755159,76.920463,108.996404,-73.581727,13.014702,-60.808759,165.373517,1,0,0,0,0,0,4
96.473087,-38.413385,-11.889437,81.982852,109.537065,-74.449223,12.971247,-54.130643,166.419984,1,0,0,0,0,0,4
92.116276,-42.037265,-12.284954,83.030425,105.264494,-73.612299,9.074282,-57.081027,159.928352,1,0,0,0,0,0,4
90.163412,-41.25001,-16.463125,83.787642,103.05362,-71.946548,6.248409,-57.189666,160.123333,1,0,0,0,0,0,4
88.909433,-34.944112,-19.838845,78.897047,99.036987,-62.22181,-6.375577,-48.233707,162.965803,1,0,0,0,0,0,4
87.604083,-20.302947,-26.018939,77.434128,77.324931,-46.892899,-27.104473,-51.23162,155.552436,0,0,0,0,1,0,2
67.020012,-20.783235,7.622257,96.331138,59.997811,-34.393595,-56.980984,-73.211152,182.572894,0,1,0,0,0,0,2
54.279055,-35.0414,13.570416,92.391239,45.990935,-31.465868,-61.293266,-73.954691,189.998367,0,1,0,0,0,0,2
41.228558,-43.853458,16.864584,89.108001,39.178196,-30.197488,-63.429866,-75.747677,192.868173,0,1,0,0,0,0,2
38.006555,-45.683191,12.397295,83.100985,37.989271,-24.406457,-65.555702,-73.643774,200.933216,0,1,0,0,0,0,2
64.641982,-37.200533,-0.062969,78.226369,29.344429,-27.239751,-69.280485,-83.64215,205.40637,0,1,0,0,0,0,2
103.374581,-58.811416,-14.548256,73.424515,46.68681,-67.750613,-13.633745,-81.330571,195.402377,0,0,0,0,1,0,2
112.695068,-59.341037,-21.449307,98.020241,125.116747,-76.809036,7.031342,-59.080808,188.977506,0,0,0,1,0,0,3
113.445508,-50.019196,-17.075645,97.60392,122.96754,-82.473678,8.531005,-63.853785,190.686356,0,0,0,1,0,0,3
113.937015,-49.764597,-14.414753,96.865405,123.494892,-79.789401,7.888111,-61.359779,188.540287,0,0,0,1,0,0,3
110.501992,-55.802402,-16.445805,95.817351,121.323916,-83.216033,7.763089,-62.526911,196.341162,0,0,0,1,0,0,3
