@relation ICATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-0.095314,-1.073309,0.641852,1.307898,-0.752949,1.213219,0.781144,-0.54546,-0.371045,1.27967,-0.289157,0.998337,-0.125111,0.555587,0.633994,0,0,0,1,0,0,5
-0.156071,0.507074,-0.769007,1.404766,-1.058174,0.574287,0.108401,-1.015862,-1.184773,2.139953,0.214141,-0.433676,-1.560202,-1.345089,0.163044,0,0,0,0,0,1,5
0.422731,0.179641,-1.280614,1.636966,-0.324556,0.012346,0.001673,-0.557482,0.204297,0.131182,-0.515243,0.085312,0.615207,-0.602128,0.280236,0,0,0,0,0,1,5
0.349814,-0.690589,0.906319,2.287954,0.0646,-0.396177,0.533724,0.147032,0.398065,1.11043,-0.553467,-0.311969,0.177514,-0.273906,0.46362,0,0,0,0,0,1,5
-0.361626,1.536437,1.053671,-1.892977,-0.691477,2.079387,0.059378,-0.269383,0.249033,-0.1385,0.913505,0.595872,-0.757775,0.643749,-0.565609,0,0,1,0,0,0,3
-0.514826,0.262172,-0.807401,-2.043787,-0.766966,1.437699,-0.421683,-0.640378,-0.909077,-0.739455,-0.394134,-0.39289,0.091945,-0.550337,-2.918294,1,0,0,0,0,0,3
-0.469651,0.038283,-0.116221,-1.527031,-0.136829,0.609829,0.599261,-2.078345,-0.159135,-0.324295,-0.954166,0.124095,0.658109,-0.317806,-1.993625,1,0,0,0,0,0,3
-0.474958,0.318032,0.820943,-1.099902,0.320553,-0.296554,0.243468,-2.797606,-0.180114,1.155587,-0.087442,0.228618,0.50617,-0.832211,-0.820388,0,0,1,0,0,0,3
-0.204848,-0.868414,1.279437,-0.700615,0.644951,-0.397793,-0.463709,-0.582729,0.562164,0.633667,0.312897,0.332634,0.644379,-0.042116,0.320406,0,0,1,0,0,0,3
-0.522448,-0.388569,-0.585981,-0.790088,0.950774,-0.647729,0.587426,0.168109,0.356611,0.039775,0.178454,-0.501391,0.138431,-0.499188,0.809433,1,0,0,0,0,0,3
-0.427118,0.554569,-1.060321,-0.932586,-0.085456,0.12211,-0.064706,0.819621,0.785621,-0.126357,0.039608,0.07008,-0.433091,-0.040674,0.094151,1,0,0,0,0,0,3
-0.382469,0.373281,-1.375553,-1.167067,-1.015273,0.244758,0.190246,-0.14787,0.31884,-0.297673,-0.812108,0.134878,0.175326,-0.5957,-0.421257,1,0,0,0,0,0,3
-0.459095,-0.736346,-1.826999,-0.862036,-1.226857,1.450389,0.87509,0.045473,0.632896,0.674177,0.02575,-0.2025,1.083402,0.101647,-0.184881,1,0,0,0,0,0,3
-0.548889,0.611169,0.401634,-0.113682,-0.008055,0.164689,0.3069,0.518913,0.53643,-0.102861,0.528994,-0.031321,-0.695703,0.428894,1.019976,0,0,0,1,0,0,4
-0.490773,-0.367353,-1.511926,-0.216884,-0.634276,-0.413865,-0.031275,0.069381,-0.169278,-0.134028,0.038432,-0.028499,0.47166,-0.511778,0.516029,1,0,0,0,0,0,4
-0.507631,0.194143,-1.218173,-0.095847,-0.609277,0.151915,-0.18061,0.273168,0.23874,0.350296,0.165644,0.013102,-0.204826,-0.623019,0.416623,1,0,0,0,0,0,4
-0.242941,-0.674813,0.189623,-0.201273,-0.672887,-0.230722,-0.14267,-0.550351,0.753855,-0.651573,-0.322638,0.23562,0.516604,0.118056,0.190267,0,0,0,1,0,0,4
-0.662419,0.125363,-0.451969,-0.188089,-0.434546,-0.165902,0.735711,0.344278,0.31075,1.046641,0.919318,0.022794,-0.312408,-0.507871,0.275144,1,0,0,0,0,0,4
-0.542196,0.273759,-0.229332,0.320267,-0.754808,-0.005533,-0.566245,-0.767287,0.177565,0.391141,0.230791,-0.180638,-0.493643,0.05175,-0.612038,0,0,0,0,0,1,4
-0.525526,0.335671,0.217359,0.340354,-0.55532,-0.270486,-0.138993,-0.497538,0.007252,-0.577253,-0.59062,0.475902,-0.022225,-0.235465,-0.456527,0,0,0,0,0,1,4
-0.245162,1.124897,-0.251739,0.303101,-0.613824,-0.060646,-0.496802,-0.303093,-0.478612,-0.222159,-3.717209,0.081793,-1.904758,-0.741602,0.190542,0,0,0,0,0,1,4
0.333198,-0.468739,-0.464848,0.189193,-0.503151,-0.772404,0.615778,-0.284681,0.140486,-0.37739,-6.565495,0.007944,0.19464,-0.065968,0.037725,0,0,0,0,0,1,4
0.855713,1.829467,0.059835,-0.486275,0.284401,-1.612869,0.153005,1.154101,-1.573147,8.374465,-6.397668,-0.044978,1.140742,-2.220493,2.258704,0,1,0,0,0,0,4
1.155027,0.707515,-0.132991,-0.434622,0.716134,-0.492547,-1.938701,1.241025,1.220263,10.423754,0.141012,0.98012,3.487342,0.64266,3.194735,0,1,0,0,0,0,3
0.801525,1.261447,-1.240523,-0.965168,0.116501,-0.983076,-7.423957,1.081335,0.495623,6.479325,3.094263,0.818104,-0.757861,1.26589,2.276622,1,0,0,0,0,0,3
-0.177337,-0.177917,-0.016392,-1.234698,-0.652636,0.049796,-0.613345,1.017915,0.686542,0.353057,-0.130082,-0.778191,-0.394263,-0.383733,0.001255,1,0,0,0,0,0,3
-0.35561,-1.118091,-0.340056,-1.08863,-0.74293,0.577684,-0.010128,0.104007,0.150059,0.302385,-0.011496,-0.709732,0.393575,-0.175976,-0.198665,1,0,0,0,0,0,3
-0.25927,0.022367,-0.03377,-1.114251,0.402445,-0.178226,0.315061,0.333458,0.520232,0.087124,0.567926,0.343927,0.243181,0.359114,-0.191362,1,0,0,0,0,0,3
-0.3453,0.207857,1.103283,-1.267304,0.371256,-1.737287,-0.296993,-0.658113,-0.113825,0.20135,0.903961,-0.15029,-0.131934,-0.274595,-0.16345,0,0,1,0,0,0,3
-0.240073,-0.439405,-0.154169,-1.284239,0.087879,0.070685,-0.468187,1.165141,0.177715,-1.067841,-0.157624,-0.576661,0.037074,0.134085,0.009529,1,0,0,0,0,0,3
-0.524398,0.414147,-1.506172,-1.664315,-0.000971,-0.617667,0.733769,0.20107,0.141465,-0.44137,0.227922,0.484847,0.166825,0.143098,0.421766,1,0,0,0,0,0,3
-0.386235,0.12517,-0.269653,-1.540251,0.269376,-0.394071,-0.140237,0.223138,-0.505868,-0.05471,0.018509,0.415213,0.021629,-0.71573,0.485261,1,0,0,0,0,0,3
-0.113784,-1.060642,-0.019588,-1.468259,-0.111067,0.707913,-0.250135,0.520107,0.545424,-0.482031,-0.748028,-1.245073,0.104468,0.000451,0.573684,1,0,0,0,0,0,3
-0.350851,1.356548,-0.918185,-1.463362,-0.173925,0.58462,1.055555,-0.029787,0.777103,1.006015,0.606125,1.11848,-0.187883,0.239786,0.46358,1,0,0,0,0,0,3
-0.307048,-0.324452,-1.251299,-1.837721,0.148907,-0.531803,-1.066836,-0.451467,-0.466848,-0.240849,-0.2133,-0.622196,0.151156,-0.433762,0.236761,1,0,0,0,0,0,3
-0.274061,0.312425,0.14413,-1.374922,0.247254,-0.459346,0.203228,0.145123,0.474045,-0.058675,-0.028065,0.704561,0.191269,0.088724,0.338864,1,0,0,0,0,0,3
-0.139927,-0.884502,0.950817,-1.29207,-0.655628,-0.618825,-0.398891,-0.19388,0.197726,-0.345685,-0.31017,-0.343366,0.179623,0.155422,0.207346,0,0,1,0,0,0,3
-0.352576,1.000095,0.637743,-1.197335,-0.921791,0.182243,0.149137,0.540363,-0.146263,0.633093,0.069242,0.693658,-1.077147,-0.390165,0.180581,1,0,0,0,0,0,3
-0.189057,0.358878,0.262521,-1.005295,-0.60264,-0.009053,0.2079,0.416756,0.703679,0.997222,0.308982,0.546134,0.132932,-0.142513,-0.478216,1,0,0,0,0,0,3
-0.130883,-0.230711,0.534165,-1.229935,-0.465112,0.224267,-0.744856,-0.158067,0.377934,0.235914,0.089664,-0.033283,-0.17052,0.071572,-0.126729,1,0,0,0,0,0,3
-0.496107,-0.021682,-1.151218,-1.299155,-0.221767,-0.087452,0.720484,-0.449704,0.295529,0.63834,0.960324,-0.234314,0.349697,0.049976,0.499003,1,0,0,0,0,0,3
-0.161949,0.431291,-0.741657,-1.211251,0.136841,-0.191027,-0.922911,-0.136862,0.043902,-1.072968,-0.261797,1.126852,-0.340873,-0.056364,1.143929,1,0,0,0,0,0,3
-0.447042,-1.023627,0.871221,-0.81869,0.589908,-1.122437,0.628426,-0.18651,-0.271359,0.255025,0.125617,-1.132379,0.406246,-0.784889,1.162734,0,0,1,0,0,0,3
-0.412201,-0.005899,1.008632,-0.940516,0.566767,0.472729,-0.34946,-0.234672,-0.849662,0.471567,-0.323523,-0.029183,-0.199895,-1.293454,-0.23726,0,0,1,0,0,0,3
-0.426115,1.9174,0.150785,-0.829279,-0.31412,0.537033,-0.293797,-0.04871,0.343784,0.548205,0.128712,1.241342,-1.740398,0.164612,-1.131327,1,0,0,0,0,0,3
-0.445803,-0.319752,-0.543808,-0.987645,-0.913574,-0.567088,0.799208,-1.165354,-0.489889,0.301262,-0.123398,-0.220181,1.248468,-0.823435,-1.403926,1,0,0,0,0,0,3
-0.131965,-0.557805,-0.473714,-0.700847,-0.832361,0.210855,-0.704634,0.0852,0.553524,0.023287,-0.373222,-0.18692,0.038441,0.19865,-0.851426,1,0,0,0,0,0,3
-0.297032,0.302863,0.285141,-0.757767,0.331988,-0.417798,-0.31763,0.375797,0.746731,-0.180902,0.039158,0.035738,-0.597754,0.155144,0.705087,1,0,0,0,0,0,3
-0.33874,0.063973,1.085021,-0.820728,-0.217178,0.050962,0.525503,0.370616,0.48733,-0.098919,0.05815,0.362598,0.173418,0.121367,0.836519,0,0,1,0,0,0,3
-0.390106,-0.451795,-0.54556,-1.224534,-0.771946,-0.314138,0.065801,-0.060733,0.217681,-0.076693,0.34535,-0.058646,0.307908,0.153822,0.399371,1,0,0,0,0,0,3
-0.374431,0.467601,-0.23094,-0.82752,-0.573566,-0.068484,-0.418141,0.333058,-0.255673,-0.140862,-0.159032,0.353866,-0.815498,-0.48641,0.393479,1,0,0,0,0,0,3
-0.304469,0.208028,0.149775,-0.906568,-0.57683,0.01381,0.35111,0.022119,-0.079933,0.02083,-0.391869,0.324853,0.309358,-0.895681,0.323284,1,0,0,0,0,0,3
-0.411187,-0.471116,-0.327689,-0.215389,0.064679,0.885707,-0.141049,0.427393,-0.210849,0.019022,0.197793,-0.465375,-0.127579,0.105903,-0.188213,1,0,0,0,0,0,3
-0.093824,-1.583861,-0.154534,0.105742,0.962825,2.622554,-0.480356,-0.299041,-1.029013,-0.54437,0.227599,1.077888,0.022481,-0.960456,-0.925806,0,0,0,1,0,0,3
0.056704,0.962424,-0.172963,-0.277464,1.177559,0.966128,-0.207292,0.524474,1.47917,0.243882,-0.390733,0.798273,-0.489587,-0.253123,-0.719742,1,0,0,0,0,0,3
-0.121998,0.18226,-0.105066,-0.712146,-1.539017,0.881103,0.073072,-0.744051,0.939146,0.852342,-0.15459,0.450261,0.019631,-0.15222,-2.610129,1,0,0,0,0,0,7
-0.237952,-0.316232,-0.335872,-0.087796,-1.442608,1.642817,0.022491,-1.081302,0.541606,0.818522,0.470506,-0.187003,0.156317,0.06717,-1.806591,0,0,0,1,0,0,7
-0.307795,-0.191792,0.219168,0.719139,-0.33641,-0.102572,0.711306,-0.623485,0.640005,-0.360971,-0.006681,-0.0542,0.936464,0.572337,-0.271264,0,0,0,0,0,1,7
-0.380346,0.380034,-0.144556,1.022734,-0.721457,0.326036,-0.117014,-0.291394,0.104207,-1.138168,0.341251,0.752412,-0.319865,1.666329,-0.118038,0,0,0,0,0,1,7
-0.56201,-1.155894,-0.017454,1.442778,-0.877944,0.591486,0.964564,-0.171892,-1.061313,-0.748058,0.403439,-0.133842,0.361123,1.036037,-0.059231,0,0,0,0,0,1,5
-0.341653,-0.007848,0.665674,1.593711,-0.911475,1.202947,0.637866,-0.595837,-1.373634,-0.239062,1.01226,1.096383,-0.618227,0.44396,-0.067492,0,0,0,1,0,0,5
-0.300857,-1.058682,-0.840276,1.522357,-0.433602,0.380011,0.308921,-1.007296,-1.608245,-0.491813,0.297206,-1.874442,-0.391119,-0.606463,-0.137471,0,0,0,0,0,1,5
0.129917,0.694985,-1.684964,1.595591,-0.212032,0.277379,0.609387,0.003133,0.267816,-1.430091,-0.692959,-0.054162,-0.253844,0.485877,-0.47895,0,0,0,0,0,1,5
0.15406,-0.694088,-0.681517,1.918851,-0.271946,0.129041,0.966056,-0.148763,-0.135351,-0.814505,-0.755257,-0.276128,0.995363,0.820902,-0.783643,0,0,0,0,0,1,5
0.195057,0.55257,0.697774,2.232423,-0.202762,0.126004,0.253305,-0.335419,-0.580782,0.384463,-0.468334,0.48873,-0.57884,0.508402,0.117273,0,0,0,0,0,1,5
-0.14209,0.065692,0.568061,-2.174284,-3.453508,-1.010708,0.125758,0.097004,0.559812,0.195065,0.183546,0.526057,0.267937,-0.012241,-0.279036,1,0,0,0,0,0,3
-0.04615,-0.80177,0.760396,-2.153208,-3.374531,0.190635,-0.157856,0.759263,0.254616,-0.322633,-0.377542,0.184221,0.015372,-0.042095,0.086676,0,0,0,1,0,0,3
-0.243203,0.06998,0.007568,-2.271577,-1.324002,-0.494314,-0.332038,0.209222,-0.361396,0.160317,-0.978946,-0.739057,-0.916981,-1.145812,-0.616954,1,0,0,0,0,0,3
-0.367753,0.417255,-1.069855,-1.052017,2.776728,3.771208,-0.83826,-0.251951,0.5249,0.651297,1.162208,0.052917,-0.259493,1.27834,0.782726,1,0,0,0,0,0,3
-0.600546,0.915238,-0.545423,-1.494166,1.524051,-0.964085,-0.740333,-4.758365,-0.622337,-0.590636,0.512709,-0.657136,-0.260333,0.074536,0.413642,1,0,0,0,0,0,3
-0.437578,0.807403,1.960108,-1.018308,0.066893,-0.562041,0.248451,-1.231562,-0.402117,-1.041737,-0.455507,0.917137,0.332527,-0.254862,-0.534929,0,0,1,0,0,0,3
-0.468955,-1.196053,1.326707,-0.843801,-0.709623,-0.354156,0.375715,-0.213646,-0.428464,-0.034966,-0.691083,-0.574313,0.76279,-0.682871,-0.405074,0,0,1,0,0,0,3
-0.475533,0.400888,-0.902406,-1.213081,-0.99305,-0.94198,-0.150199,-0.314059,0.462394,0.770655,-0.10465,0.304363,-0.491639,-0.193129,-0.732927,1,0,0,0,0,0,3
-0.626064,0.944057,-1.757357,-0.243961,0.302121,1.053177,-0.010001,0.175271,-0.126835,0.371863,1.047258,0.761925,-0.196733,0.332959,1.119794,1,0,0,0,0,0,3
-0.591134,0.0808,-2.212384,-0.413018,-0.533918,0.638553,-0.750857,-0.532584,-0.942742,-0.490572,-0.111251,-0.766042,-0.065807,-0.985189,0.305412,1,0,0,0,0,0,4
-0.378607,0.028107,-1.020458,-0.349087,-0.920629,-0.230792,0.344001,-0.850204,0.692865,-0.526814,-0.228971,0.15812,0.692056,-0.031646,-0.619715,1,0,0,0,0,0,4
-0.644268,-0.414764,-0.283259,-0.063525,-0.833698,0.838036,0.289862,0.435001,-0.030467,0.832632,0.819942,-0.439356,-0.106014,-0.437553,-0.377383,1,0,0,0,0,0,4
-0.46774,0.036921,-1.132482,-0.230186,-0.944357,-0.065904,-0.400746,-0.746293,0.455185,-0.544745,0.255596,-0.490479,-0.145776,-0.030682,-0.316597,1,0,0,0,0,0,4
-0.343512,-0.008955,0.68359,-0.007665,-0.593524,-0.347623,-0.154362,-0.821977,0.696222,-0.414811,0.322169,0.77195,0.444105,0.540743,-0.698469,0,0,1,0,0,0,4
-0.342394,-0.326589,-0.854115,-0.172013,-0.216207,0.046831,0.22395,-0.294603,0.463158,-0.573772,-1.283826,-0.300018,0.713586,-0.413007,-0.126329,1,0,0,0,0,0,4
-0.384476,0.056877,0.612268,-0.10858,-0.277582,0.516023,-1.529814,-0.592171,0.142009,-0.058154,-0.170187,-0.278019,-0.840163,0.293355,-1.1563,0,0,0,0,0,1,4
-0.730643,-0.269253,-0.112359,-0.005304,0.028497,0.252482,1.036616,-0.121603,0.277382,-0.087918,0.155927,-0.203442,0.50418,0.605353,-1.098106,0,0,0,0,0,1,4
1.229017,0.382939,0.209037,-0.280843,-0.13194,-0.441217,-0.510711,-0.502852,1.05867,5.248627,-4.350869,0.736938,-0.391262,5.504086,-0.88402,0,1,0,0,0,0,2
0.747203,-0.285876,0.274795,-0.14852,-0.116499,-0.525162,-0.848938,-0.025641,-2.152843,4.611371,-1.284891,-0.83082,-0.53615,6.116123,-0.598299,0,1,0,0,0,0,2
0.655216,-0.539917,0.87086,-0.326796,-0.562031,-1.18538,-0.9661,-0.064304,-3.721318,1.310113,0.408586,-3.362967,-0.239286,7.17659,-0.229947,0,1,0,0,0,0,2
0.632302,0.835322,-0.802875,-1.056853,-3.009929,-1.785974,-1.964675,0.249424,-6.039853,1.917552,0.891309,-1.104303,7.178136,-3.263338,-0.148367,0,1,0,0,0,0,2
1.343284,-1.647699,-0.473133,-1.01842,-1.444717,-0.489575,-7.58434,2.091988,-0.425262,-0.486109,-0.359246,-1.12831,2.345615,-0.125236,-0.368101,1,0,0,0,0,0,3
