@relation PCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
42.856561,-30.896495,1.444103,-4.300907,-31.771537,0,0,0,0,1,0,4
17.177221,43.717088,-0.428418,-0.989883,-95.46806,0,0,0,0,1,0,4
-8.790939,38.673034,1.517161,12.467168,-84.693835,0,0,0,0,1,0,3
-41.607995,20.717483,5.53551,23.263131,-54.382352,0,0,0,1,0,0,3
-94.297196,6.882966,16.780095,13.38769,-3.785469,0,0,0,1,0,0,3
-88.35165,-0.425138,17.713757,5.658243,-0.41978,0,0,0,1,0,0,3
-83.162511,5.226524,22.412575,-3.337939,-1.483336,0,0,0,1,0,0,3
-94.976328,8.904557,19.957552,1.212651,-2.492738,0,0,0,1,0,0,3
-104.797765,13.229935,17.932499,6.683501,-2.550463,0,0,0,1,0,0,3
-114.824466,16.825637,19.133529,10.804495,-1.567818,0,0,0,1,0,0,3
-118.394271,18.897119,21.079316,11.867919,-2.796292,0,0,0,1,0,0,3
-118.152111,19.850484,21.402743,9.6656,-3.658526,0,0,0,1,0,0,3
-111.886719,15.220478,22.768304,1.679814,-1.984778,0,0,0,1,0,0,3
-107.016194,10.73013,25.45373,-1.558826,-5.277827,0,0,0,1,0,0,3
-105.296543,6.990611,27.187944,4.004498,-3.633476,0,0,0,1,0,0,3
-106.696123,9.96659,26.505667,9.827073,-4.947544,0,0,0,1,0,0,3
-102.612237,10.734587,23.47758,12.152701,-4.258364,0,0,0,1,0,0,3
-98.817468,8.610033,21.307162,7.905173,-3.751542,0,0,0,1,0,0,3
-97.945464,8.754656,20.708526,7.379591,-1.452884,0,0,0,1,0,0,3
-93.291275,3.40617,21.265455,7.065915,1.351271,0,0,0,1,0,0,3
-86.875587,2.165336,22.227797,11.524178,0.344112,0,0,0,1,0,0,3
-88.660775,2.096107,20.450999,12.385327,-1.942756,0,0,0,1,0,0,3
-92.923389,3.096561,18.54282,-10.381768,1.995554,0,0,0,1,0,0,3
-80.069945,-1.742153,17.59511,-13.109648,2.531859,0,0,0,1,0,0,3
-74.560724,-5.344882,18.932405,-7.292578,0.337651,0,0,0,1,0,0,3
-66.206623,-10.276685,21.610307,-1.819141,-0.022338,0,0,0,1,0,0,3
-77.232105,-8.100125,17.26503,14.848203,-2.571751,0,0,0,1,0,0,3
-78.975079,-6.881924,17.107598,14.644471,-2.958715,0,0,0,1,0,0,3
-78.123986,-4.933278,16.521329,12.205539,-2.832957,0,0,0,1,0,0,3
-71.743049,-7.810035,17.710223,10.466305,-1.909356,0,0,0,1,0,0,3
-68.871713,-9.088667,18.915259,7.536673,-0.975511,0,0,0,1,0,0,3
-45.265081,-18.40689,15.931575,-8.21098,1.450211,1,0,0,0,0,0,3
-14.691881,-16.703717,19.147687,-30.300823,27.298024,1,0,0,0,0,0,3
-51.416521,-6.45788,16.085785,-15.212965,7.184342,0,0,0,1,0,0,3
-34.63571,-21.607813,17.357491,-20.433348,8.128,1,0,0,0,0,0,7
-9.947513,-35.578279,17.71766,-15.691386,11.266427,1,0,0,0,0,0,7
28.740112,-58.26268,11.342997,-3.279503,0.567073,0,0,0,0,0,1,7
45.050771,-61.266801,8.649032,0.080821,-0.769435,0,0,0,0,0,1,7
62.387238,-59.084917,7.526436,1.834256,1.510191,0,0,0,0,0,1,5
84.381501,-51.716885,4.929981,1.426726,8.933601,0,0,0,0,0,1,5
105.104365,-50.428964,1.991331,-1.837608,9.393819,0,0,0,0,0,1,5
119.525091,-51.859141,2.17422,-5.77207,4.610752,0,0,0,0,0,1,5
128.351199,-54.379624,3.979025,-9.287202,-1.693511,0,0,0,0,0,1,5
138.002931,-53.61803,3.316967,-4.768492,-4.621025,0,0,0,0,0,1,5
-138.438956,28.060407,20.857782,43.794479,-12.649905,0,0,0,1,0,0,3
-135.107846,31.385191,16.949516,42.755876,-9.599518,0,0,0,1,0,0,3
-137.66109,38.550498,12.634214,10.292288,-7.634176,0,0,0,1,0,0,3
-122.67421,24.950862,19.542511,-41.746908,10.279675,0,0,0,1,0,0,3
-96.54856,4.753933,18.713969,-27.441228,9.159785,0,0,0,1,0,0,3
-75.233397,-6.575631,9.857306,-6.350734,-0.243097,0,0,0,1,0,0,3
-71.057788,-6.43524,3.000204,3.240408,-2.154933,0,0,0,1,0,0,3
-74.568581,-0.369178,-0.017647,5.095815,-3.065488,0,0,0,1,0,0,3
-56.672228,-14.978363,7.287785,4.389308,0.521393,0,0,0,1,0,0,3
-43.725379,-27.62777,10.816273,4.939326,1.771193,1,0,0,0,0,0,4
-33.574456,-37.019788,11.516509,4.80369,1.789731,1,0,0,0,0,0,4
-24.994762,-38.580304,7.958916,8.209432,4.428002,1,0,0,0,0,0,4
-19.128543,-41.622105,7.224437,7.992455,4.983995,1,0,0,0,0,0,4
-11.135418,-50.039201,10.387769,-0.617323,1.887806,1,0,0,0,0,0,4
-8.151554,-48.318271,8.733955,4.089461,-2.0984,1,0,0,0,0,0,4
0.186383,-51.217782,5.371333,-11.510511,-0.257391,1,0,0,0,0,0,4
5.578794,-52.267736,3.661755,-18.21296,2.239492,1,0,0,0,0,0,4
73.167106,45.589047,4.54105,-46.296845,-79.302922,0,0,0,0,1,0,2
81.517646,76.241742,4.969215,-41.304594,-83.717352,0,0,0,0,1,0,2
82.305123,104.428038,5.387366,-30.214032,-86.389717,0,1,0,0,0,0,2
12.471698,50.904183,2.41047,20.247248,-78.861988,0,0,0,0,1,0,2
-30.037477,12.749257,6.401145,23.770773,-43.096343,1,0,0,0,0,0,3
-66.719514,-2.956659,13.905263,17.011628,-14.819614,0,0,0,1,0,0,3
-80.772945,-1.801912,18.942235,8.359564,-7.086163,0,0,0,1,0,0,3
-84.015641,-1.821676,19.082332,7.916467,-7.676263,0,0,0,1,0,0,3
-79.185295,-1.227042,18.771314,3.155819,-4.000016,0,0,0,1,0,0,3
-82.93212,2.292771,20.310735,0.68347,-2.77095,0,0,0,1,0,0,3
-90.047547,6.001102,21.411397,-2.325115,-0.539849,0,0,0,1,0,0,3
-100.143019,8.950706,22.235063,-3.685326,-0.378162,0,0,0,1,0,0,3
-106.622454,10.360527,24.674097,-3.376406,-0.269047,0,0,0,1,0,0,3
-111.308744,10.403078,26.271156,0.30809,-0.113764,0,0,0,1,0,0,3
-112.33123,11.470211,24.181084,5.136686,-3.046515,0,0,0,1,0,0,3
-110.300703,13.078597,21.854773,10.477811,-3.109412,0,0,0,1,0,0,3
-106.996171,12.812767,21.676362,9.694041,-3.620652,0,0,0,1,0,0,3
-102.724566,11.372036,23.23951,6.715508,-5.069656,0,0,0,1,0,0,3
-100.801724,6.414928,24.76103,2.216504,-7.386457,0,0,0,1,0,0,3
-98.282176,3.957655,25.01563,-0.543291,1.458721,0,0,0,1,0,0,3
-94.901951,4.024094,24.802337,1.913408,1.381064,0,0,0,1,0,0,3
-92.944441,0.623989,22.795741,4.285375,-1.378246,0,0,0,1,0,0,3
-90.77482,0.217667,23.600663,5.403219,-1.036862,0,0,0,1,0,0,3
-89.536501,-2.249818,24.079768,3.681596,-0.542987,0,0,0,1,0,0,3
-84.501545,-2.839427,22.168994,9.171395,-4.798543,0,0,0,1,0,0,3
-90.244726,2.430359,19.249094,9.233135,-7.013193,0,0,0,1,0,0,3
-99.122665,6.749681,19.013232,4.316859,-2.595891,0,0,0,1,0,0,3
-101.209156,5.952156,18.748517,-1.762497,-0.856793,0,0,0,1,0,0,3
-97.753766,7.089075,17.324699,-7.621499,0.65126,0,0,0,1,0,0,3
-89.034003,3.950515,16.611234,-13.748353,2.763173,0,0,0,1,0,0,3
-79.48559,-0.42341,18.96879,-16.033559,2.243307,0,0,0,1,0,0,3
-69.864141,-7.865644,18.255556,-12.779134,0.414524,0,0,0,1,0,0,3
-66.897672,-13.668325,18.306538,-5.381779,-1.780801,0,0,0,1,0,0,3
-64.629244,-15.636429,16.874972,4.125784,-4.242712,0,0,0,1,0,0,3
-67.934382,-8.645246,14.611605,6.624168,-5.001701,0,0,0,1,0,0,3
-65.051088,-11.411006,17.766559,4.188366,-2.599256,0,0,0,1,0,0,3
-63.742865,-14.133429,19.093625,4.413171,-3.356067,0,0,0,1,0,0,3
-56.961495,-17.964333,15.842665,-0.715681,-0.081439,0,0,0,1,0,0,3
-50.804416,-15.400421,12.130842,-0.335409,1.058059,1,0,0,0,0,0,3
-52.235791,-12.911795,12.176762,-2.458441,2.095933,0,0,0,1,0,0,3
-45.04021,-11.897052,15.424282,-8.972972,7.669143,1,0,0,0,0,0,3
-46.439565,-9.389119,17.304972,-11.185758,4.769832,1,0,0,0,0,0,3
-67.40923,-7.623695,15.965598,-5.839008,0.652973,0,0,0,1,0,0,3
-63.289558,-10.089931,15.087279,-15.08952,4.894605,0,0,0,1,0,0,3
-52.759896,-17.874945,16.115009,-26.498836,9.420052,1,0,0,0,0,0,3
-28.690938,-30.105441,19.376326,-30.636398,14.941529,1,0,0,0,0,0,7
-1.183769,-45.180975,18.48018,-23.809604,12.887202,1,0,0,0,0,0,7
42.825254,-59.206176,9.912333,-6.728567,9.80119,0,0,0,0,0,1,7
57.745071,-59.675097,10.587717,-7.184101,17.364381,0,0,0,0,0,1,5
77.351916,-60.2531,8.74408,-0.561378,23.458562,0,0,0,0,0,1,5
95.968887,-62.047497,6.33578,3.671208,24.394608,0,0,0,0,0,1,5
107.568482,-60.804259,5.798847,-1.55623,20.8092,0,0,0,0,0,1,5
116.818691,-55.957199,7.418527,-8.827266,18.218996,0,0,0,0,0,1,5
129.978407,-51.506312,6.860429,-10.337046,14.733471,0,0,0,0,0,1,5
-121.156031,19.294972,24.025993,-16.381232,0.423721,0,0,0,1,0,0,3
-140.2127,42.404529,12.317971,-7.139308,-8.504019,0,0,0,1,0,0,3
-158.612138,52.378844,12.550657,-4.523922,-9.349581,0,0,0,1,0,0,3
-121.085028,22.622788,14.590727,-19.542338,14.682673,0,0,0,1,0,0,3
-84.709508,3.656754,8.517924,-18.136762,4.693826,0,0,0,1,0,0,3
-69.010589,-3.846323,2.173382,-8.29215,-0.930419,0,0,0,1,0,0,3
-69.617961,-3.221481,2.749441,-4.843502,-3.089451,0,0,0,1,0,0,3
-31.67702,-38.349757,13.142896,-6.026037,-0.197213,1,0,0,0,0,0,4
-25.214019,-42.846608,11.84968,-1.73564,0.110793,1,0,0,0,0,0,4
-20.781121,-43.93491,9.268247,-1.614245,1.270312,1,0,0,0,0,0,4
-17.075182,-44.92248,10.715243,-4.537045,0.934697,1,0,0,0,0,0,4
-15.573513,-46.276136,12.443435,-11.256225,-1.653231,1,0,0,0,0,0,4
-15.388532,-48.289881,10.962358,-11.034218,0.024564,1,0,0,0,0,0,4
-9.08163,-48.461076,13.844809,-6.513591,-1.381691,1,0,0,0,0,0,4
-3.123643,-50.130068,11.44763,-3.776301,-3.864804,1,0,0,0,0,0,4
-3.88037,-45.032487,7.3296,-4.27184,-2.786915,1,0,0,0,0,0,4
12.934146,-32.581628,0.655419,-11.19392,-12.159218,1,0,0,0,0,0,4
48.596501,4.943662,-6.529548,-29.924445,-56.149596,0,0,0,0,1,0,2
82.321657,106.525598,2.412422,-47.001391,-76.66829,0,1,0,0,0,0,2
98.166455,137.002114,7.011065,-41.777889,-62.268198,0,1,0,0,0,0,2
108.620715,159.254968,9.97858,-28.678746,-41.577165,0,1,0,0,0,0,2
113.98367,185.684187,10.567513,-11.34643,-15.530521,0,1,0,0,0,0,2
103.53599,163.976408,6.617588,-13.733107,-38.322449,0,1,0,0,0,0,2
13.563334,38.34039,0.020456,7.109712,-67.241039,0,0,0,0,1,0,2
-71.223341,-3.907564,15.278156,9.599218,-7.369784,0,0,0,1,0,0,3
-76.358441,-1.847192,18.618021,4.959902,-3.916355,0,0,0,1,0,0,3
-72.260255,-2.538391,18.570013,6.154451,-5.722953,0,0,0,1,0,0,3
-76.357451,-0.327577,19.531977,2.040185,-6.084655,0,0,0,1,0,0,3
-111.74655,9.824487,25.130561,-1.435545,-1.236413,0,0,0,1,0,0,3
-100.497613,8.616318,23.315415,6.086742,-1.786237,0,0,0,1,0,0,3
-98.994416,9.860102,23.608584,5.383431,-2.406173,0,0,0,1,0,0,3
-100.072086,11.149706,24.699687,2.262361,-3.305469,0,0,0,1,0,0,3
-101.892653,9.418732,25.319637,-2.867345,-3.426476,0,0,0,1,0,0,3
-102.786714,6.353678,25.126253,-2.506352,0.261806,0,0,0,1,0,0,3
-96.120054,4.567145,24.046884,-1.128014,2.662452,0,0,0,1,0,0,3
-93.400658,4.331332,22.844691,-2.143605,-2.501973,0,0,0,1,0,0,3
-87.670425,-5.20893,21.240689,-12.921883,4.920972,0,0,0,1,0,0,3
-91.143203,0.545757,21.122632,-6.203735,0.348879,0,0,0,1,0,0,3
-98.299196,5.303811,20.484023,-0.703934,-1.905035,0,0,0,1,0,0,3
-97.632077,12.174426,18.706135,-0.503876,-2.674092,0,0,0,1,0,0,3
-91.480183,8.390526,18.782609,-2.992354,-0.014592,0,0,0,1,0,0,3
-73.304633,-5.816374,15.328143,-9.067883,-1.344892,0,0,0,1,0,0,3
-60.613617,-13.916923,14.383778,-2.867322,-2.103394,0,0,0,1,0,0,3
-72.29953,-7.99591,18.128313,-14.943524,1.519056,0,0,0,1,0,0,3
-71.090722,-9.427224,17.362832,-17.086291,3.782283,0,0,0,1,0,0,3
-67.818281,-10.625623,17.408849,-14.02645,4.287416,0,0,0,1,0,0,3
-59.898436,-13.843494,15.297475,-7.754501,2.214779,0,0,0,1,0,0,3
-61.085338,-9.107025,13.104793,-8.596132,-0.375138,0,0,0,1,0,0,3
-65.476647,-4.723091,14.682564,-12.108022,-0.496338,0,0,0,1,0,0,3
-70.538333,-2.52902,17.070628,-13.817709,1.402867,0,0,0,1,0,0,3
-71.154651,-4.861604,12.644212,0.635746,0.12437,0,0,0,1,0,0,3
-54.863639,-14.687643,17.496001,-13.359966,5.152182,0,0,0,1,0,0,3
-24.455866,-31.514349,19.285087,-19.805604,9.48701,1,0,0,0,0,0,7
6.742446,-49.657497,14.624246,-14.297633,9.343719,1,0,0,0,0,0,7
22.472342,-58.275338,7.876945,-8.586796,5.653523,1,0,0,0,0,0,7
28.878131,-59.795973,5.983686,-10.095977,6.659893,0,0,0,0,0,1,7
54.167507,-66.017123,9.410523,-19.084913,18.501773,0,0,0,0,0,1,7
69.332583,-70.13535,8.105454,-19.392264,21.012623,0,0,0,0,0,1,7
79.210053,-69.667146,5.954614,-14.768304,24.504141,0,0,0,0,0,1,5
90.928315,-64.395175,8.152651,-8.190384,28.751799,0,0,0,0,0,1,7
111.216505,-58.542665,8.048002,-6.642494,29.127882,0,0,0,0,0,1,5
-139.687805,32.376594,22.186579,-29.663944,5.356365,0,0,0,1,0,0,3
-131.611738,33.384422,16.757959,-28.160331,3.202067,0,0,0,1,0,0,3
-147.035357,51.486737,8.466798,-19.282169,-0.67149,0,0,0,1,0,0,3
-163.169102,61.868872,7.323594,-10.452743,-5.080103,0,0,0,1,0,0,3
-165.953839,58.493152,8.166672,-10.155993,0.226882,0,0,0,1,0,0,3
-136.326987,33.441787,9.145623,-17.177969,8.183332,0,0,0,1,0,0,3
-66.26662,-5.415258,1.596455,10.838246,1.261716,0,0,0,1,0,0,3
-51.968658,-21.815116,8.914779,0.988466,2.54982,1,0,0,0,0,0,3
-43.384392,-29.782871,13.239689,-1.385944,2.034148,1,0,0,0,0,0,3
-27.044299,-41.790254,14.584927,1.12498,-1.552127,1,0,0,0,0,0,4
-24.232925,-43.330275,12.347764,-2.225986,-3.119017,1,0,0,0,0,0,4
-23.559261,-44.144357,12.711878,-6.026493,-1.771646,1,0,0,0,0,0,4
-23.689472,-45.052071,14.275533,-3.107518,-0.061515,1,0,0,0,0,0,4
-18.755927,-47.555909,14.317867,2.798606,-1.428088,1,0,0,0,0,0,4
-12.626353,-46.265864,13.212547,-0.868903,-1.981805,1,0,0,0,0,0,4
-6.677088,-43.606424,13.596461,-0.49587,-1.880935,1,0,0,0,0,0,4
3.017234,-36.366032,8.379265,-3.654588,-11.491538,1,0,0,0,0,0,4
9.591743,-16.488252,6.357368,-4.916517,-31.534693,1,0,0,0,0,0,4
21.234698,12.205945,3.590456,-16.679236,-58.582649,0,0,0,0,1,0,4
39.295178,42.413476,2.283681,-32.790101,-78.335188,0,0,0,0,1,0,2
59.667097,69.497353,0.779402,-48.396528,-87.611628,0,0,0,0,1,0,2
83.241759,130.288328,2.259769,-38.444062,-70.008742,0,1,0,0,0,0,2
104.494597,185.460985,8.026971,-12.120221,-25.447114,0,1,0,0,0,0,2
112.774854,201.896657,11.062156,-7.772072,-11.844525,0,1,0,0,0,0,2
116.670476,206.115733,12.873989,-6.832653,-7.952541,0,1,0,0,0,0,2
116.046618,208.211922,12.552769,-9.199535,-6.802624,0,1,0,0,0,0,2
50.507796,84.614803,-3.390328,-8.429042,-73.942301,0,0,0,0,1,0,2
-11.314555,23.005659,-1.539861,2.874035,-56.757018,0,0,0,0,1,0,3
-77.596973,0.398996,18.410331,-8.812051,1.973905,0,0,0,1,0,0,3
-77.017272,0.448621,19.268479,-11.536678,4.537326,0,0,0,1,0,0,3
-80.188532,1.999469,18.214353,-6.757966,-1.194677,0,0,0,1,0,0,3
-92.500389,3.086504,18.011278,-2.878092,-3.484367,0,0,0,1,0,0,3
-106.541955,6.639603,21.375589,0.5939,-3.454756,0,0,0,1,0,0,3
-112.225681,6.734877,24.298657,6.793187,-0.135107,0,0,0,1,0,0,3
-109.972326,5.483746,23.932617,13.056261,-1.748056,0,0,0,1,0,0,3
-100.933112,5.092816,21.485765,-0.162372,-1.148081,0,0,0,1,0,0,3
-101.472501,6.875638,21.896233,-4.072958,2.460297,0,0,0,1,0,0,3
-101.602862,8.447914,24.919495,0.595073,0.564451,0,0,0,1,0,0,3
-101.272062,6.690714,23.158662,1.878209,-5.162869,0,0,0,1,0,0,3
-98.531556,6.659548,18.509392,-4.588617,-7.873059,0,0,0,1,0,0,3
-96.615784,2.904861,23.791216,-8.602355,-0.935786,0,0,0,1,0,0,3
-101.356228,1.897065,24.366461,-12.403767,1.213314,0,0,0,1,0,0,3
-100.673322,4.188072,22.239881,-15.191726,1.591376,0,0,0,1,0,0,3
-101.382342,6.204638,20.232371,-13.091425,-0.631546,0,0,0,1,0,0,3
-106.804786,12.199946,21.107997,-9.32894,0.410232,0,0,0,1,0,0,3
-103.92981,13.991005,19.428842,-3.529447,0.159795,0,0,0,1,0,0,3
-98.004606,11.91756,17.81367,-0.078822,-1.010658,0,0,0,1,0,0,3
-90.682428,6.329416,19.177997,-7.673565,1.806586,0,0,0,1,0,0,3
-76.408327,-6.212773,19.82639,-10.878509,5.410566,0,0,0,1,0,0,3
-69.969592,-10.20065,18.278606,-15.033646,4.212874,0,0,0,1,0,0,3
-72.565838,-6.738636,14.920678,-17.7279,5.734366,0,0,0,1,0,0,3
-75.436664,-1.591813,15.595916,-17.333813,0.594199,0,0,0,1,0,0,3
-82.224163,3.470574,15.895905,-20.911023,-2.579996,0,0,0,1,0,0,3
-89.480179,3.459882,18.668928,-27.863112,0.869972,0,0,0,1,0,0,3
-74.938124,-8.16523,15.06105,-18.483122,4.289084,0,0,0,1,0,0,3
-73.903654,-6.956937,14.959084,-16.206323,6.209205,0,0,0,1,0,0,3
-74.083653,-0.41511,16.726194,-10.596607,0.056032,0,0,0,1,0,0,3
-76.482265,-4.346806,17.055338,0.770616,1.163682,0,0,0,1,0,0,3
-70.658596,-9.58238,12.206553,5.158462,-1.185573,0,0,0,1,0,0,3
-67.630546,-9.284098,7.249932,5.872197,-5.151385,0,0,0,1,0,0,3
-66.855743,-8.84236,9.609641,5.579603,-5.442313,0,0,0,1,0,0,3
-56.403349,-14.620574,11.69251,5.039211,0.233908,0,0,0,1,0,0,3
16.516112,-56.666344,5.684048,-9.052659,2.750089,1,0,0,0,0,0,7
31.919047,-63.360071,6.288393,-19.997301,8.290561,0,0,0,0,0,1,7
51.724818,-73.738952,6.430843,-23.225381,12.10192,0,0,0,0,0,1,7
64.937352,-74.781321,6.472014,-14.989834,20.124583,0,0,0,0,0,1,7
81.515402,-71.289946,5.829122,-11.521495,26.988559,0,0,0,0,0,1,7
-163.253303,54.376917,11.94898,-19.273538,-1.478422,0,0,0,1,0,0,3
-155.445221,52.58701,9.287455,-13.932709,-2.221238,0,0,0,1,0,0,3
-164.263732,60.639119,5.847508,6.864766,-4.673819,0,0,0,1,0,0,3
-162.075609,56.81822,3.79088,11.403653,-3.230871,0,0,0,1,0,0,3
-136.897886,36.956894,5.392041,5.077133,4.95666,0,0,0,1,0,0,3
-60.250217,-13.362341,3.944831,9.696175,0.87534,0,0,0,1,0,0,3
-56.603696,-16.894927,6.320238,8.917905,-2.68205,0,0,0,1,0,0,3
-56.749139,-20.740071,5.660954,7.131724,-1.704454,0,0,0,1,0,0,3
-52.184142,-23.750386,8.844057,5.684373,-0.234247,1,0,0,0,0,0,3
-47.539272,-29.101008,10.759855,1.035021,3.902141,1,0,0,0,0,0,4
-38.438975,-33.9586,14.25435,-4.750501,3.18891,1,0,0,0,0,0,4
-28.356472,-40.521345,12.930107,-6.033387,2.331883,1,0,0,0,0,0,4
-17.994323,-39.833369,10.67777,2.96106,-3.472839,1,0,0,0,0,0,4
4.253339,-18.702587,11.50491,-1.987718,-32.848531,1,0,0,0,0,0,4
