@Relation ICATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-0.9485418136990613,5.057367484172691,5
0.6665662929952074,-0.9424527204143941,6
0.38235644775961913,0.5158033101152736,6
0.3411198906704073,-0.08862647194078166,8
0.5243130642172771,-0.5883667058866345,5
0.6556469081618088,-0.9382787920223916,5
0.37317602899653357,-0.4885166286785417,6
0.39372691211452193,-0.6607201160711021,6
0.2002020085242443,0.5829982938527402,6
0.15499449375186108,-0.3146519975804051,6
-0.37204549757487204,-0.009675494911480068,5
-0.32949571427285884,0.05166758859923272,6
-0.03084795338171506,0.23063974448987848,6
0.4359415702436293,0.6000783975033392,7
-0.3923198208750034,1.0433917485343693,6
-0.403691012318558,0.40493503393933217,5
-0.1476480860340003,0.7456518968990166,7
0.10142535012073065,-0.44582812706557085,7
0.10142535012073065,-0.44582812706557085,7
0.3108769139340197,-0.5268642736569719,6
-0.015175844176970044,0.045329902554414665,6
-0.3442419192805294,1.0740970849865892,5
-0.09269840017113384,0.6007721821968071,6
-0.5024003043658952,-0.1651040093185838,6
0.3765621438235467,-0.7973192099529942,7
0.5576565881675419,-0.2243329811494341,7
-2.0893574841971954,0.5187728169173493,6
-0.2998209684789769,1.346400594333571,6
-0.07641295613986902,-0.14895706284977642,6
-0.07641295613986902,-0.14895706284977642,6
0.17178150746594134,-0.18597868782003718,5
0.10909152661284294,0.5564901375050212,6
0.5189850383581491,-0.3575881605659826,7
0.5443936722708058,-0.5866369948816821,7
0.08377263651459385,-0.44304283747488654,7
0.08377263651459385,-0.44304283747488654,7
0.2989347838046562,0.5398127263684855,6
0.10909152661284294,0.5564901375050212,6
0.8185922490055808,-0.9233414332224497,7
0.5189850383581491,-0.3575881605659826,7
0.9038802697431108,-1.3960864825356096,7
0.5443751574048356,-0.4068873454461637,5
0.8753250202570648,-0.5199087029004497,6
0.7713096597610792,-0.49477397222691777,6
0.23574304957458658,0.29919537535126983,5
-0.18189559529840726,4.332070079956939,5
0.3970582780598533,0.28167856144284953,5
0.18764829389928556,-0.17996047255274916,5
-0.9544612694477435,0.8122739876294199,5
0.3207919022952882,-0.27689874772466894,6
-0.18189559529840726,4.332070079956939,5
0.13495795816386874,0.22799835235052426,7
0.07618320306097115,-0.19942491301860638,5
0.10325033222612245,-0.25420325347676115,6
0.731012541289709,-0.8399701230186857,6
0.585953398486174,-0.40243773280716444,6
0.2806256787164746,0.4311992724867624,5
0.731012541289709,-0.8399701230186857,6
0.22755332513679996,0.7086982312370861,6
0.22755332513679996,0.7086982312370861,6
-0.20114757348942694,0.66779554484143,6
0.2458474750928206,0.7489027320490277,7
0.3448731477167087,-0.11644823810795941,6
-0.012048109065167734,0.18918269335464555,7
-0.050954948702786496,-0.7808459241592243,5
-0.09719992338235964,0.46177560308567417,5
-0.050954948702786496,-0.7808459241592243,5
-0.033324127124528646,2.4799289544755783,7
0.5892133620792267,-0.3332640230231345,8
0.6707761114509124,-0.6884079064043366,7
0.5970182165772581,-0.6105161234076503,5
0.2049577467071086,0.9748494522476997,8
-0.033324127124528646,2.4799289544755783,7
-0.5308907130727236,1.0812097700981123,5
0.641534190361378,-0.23840818846247333,7
0.32450073160418635,1.3967900776096764,8
-0.5968148483459852,-0.20516098763466495,5
0.20381514652385982,-0.9694091509709254,6
-0.3043366517721858,0.4530387174350468,7
0.3257471230866015,0.7696466062246565,5
0.25373487818121865,0.40362410711209057,7
-0.08434636829532507,0.4350168309276425,7
-0.3043366517721858,0.4530387174350468,7
0.7359027737759138,-0.8008515002581122,7
-0.018578712220161386,-0.11626433274129014,6
-0.4010322843365029,1.8915527907596548,5
-0.32783683150255033,-0.21425885114746476,5
0.11877576640845044,0.6482884866906448,5
0.15414463973526618,0.17095250229004033,6
0.11835073982352473,0.16044641639608476,5
-1.4301703889686803,-1.5384227644400075,5
0.3913082216097389,1.0524824952277592,6
0.15414463973526618,0.17095250229004033,6
0.15528084594865715,-0.6318963318848971,5
0.6753084522765211,-2.2174019966611502E-4,5
0.6923175909418618,-0.22390689652851486,6
0.8071332581138548,0.4211626710454155,6
1.0727544059220548,-0.14732545322754917,5
0.3249304744344354,0.5543538386270846,6
-1.0423681976181842,0.49660543495709203,6
0.501275530263164,-0.5457920596835897,5
-0.3422442170574193,0.5941304139869875,6
0.29379657650520985,-0.08584903542335899,5
0.501275530263164,-0.5457920596835897,5
-14.213607464393723,0.6809243683453248,5
0.9190806786599058,0.3967828513155417,6
0.9806196211683896,0.812423949407894,6
0.2010760194851145,-0.9051904154832916,6
0.25647207830867036,-0.8873664381116543,7
0.5458722517176704,0.6352348332741207,6
0.2775817484833773,-0.3916890248583159,6
0.592951718938241,-1.0685655017521138,5
0.339248925047733,-0.8490433245431102,6
0.5592634882631877,-0.8779507119249292,6
0.8726181975129601,-1.2283528639559174,6
0.9188558853385032,-1.155754768480033,5
-0.07958055407898973,0.49768472374001355,6
-0.07958055407898973,0.49768472374001355,6
-0.15880065302992247,1.2057247517586671,6
0.07631977188903334,0.6569302691393442,7
-0.06113542422839702,2.9908341844083055,6
0.24301340203849114,-0.14482088512335797,6
0.48242018989775753,0.12199603202605075,7
-0.24814974307050564,-0.26730438622232916,6
0.6834540797713786,-0.4447586143800309,5
0.6834540797713786,-0.4447586143800309,5
0.10697822672163085,-0.3759019391233107,6
0.3030820488116406,-0.2654877411858601,6
0.21438893413798357,-1.3789780474953686,5
-3.000131282886678,-1.0013466430283204,6
0.3200825558585498,0.8308908477296434,6
0.08448464838662739,-0.11428073490804662,6
-6.72212201972921,0.5022376636241188,5
-0.7444733173669142,0.2802514747398015,6
-0.7444733173669142,0.2802514747398015,6
0.21909651905210872,-0.3092368025061639,5
-0.08925474221613236,-0.01459356015308291,5
0.3626418089172885,-1.1195133986388344,6
0.7171987819941504,-0.8636115188471208,6
0.22918531572171885,0.7887463271348217,6
0.35770844617784237,1.2142798701648712,6
0.6258881008945356,0.3018943967885119,6
-0.39688457753185447,-1.1387163548940806,6
0.1805950359981545,0.23932937458272827,7
-0.11374056487285378,0.5903361844719859,5
0.07498161472001245,-1.177314006147552,7
0.607098760958386,1.0356386697813134,7
0.42410726286735073,0.5509012536309146,7
0.07498161472001245,-1.177314006147552,7
0.42410726286735073,0.5509012536309146,7
0.607098760958386,1.0356386697813134,7
0.467327372117081,-2.5330818337129477,5
-0.03974880677756168,-0.4019431679562385,6
0.215602466136516,0.6594527249708303,5
0.09102219072149653,-0.8996667002566107,7
0.11735434477425888,0.0491879414018735,7
-0.7653555042258646,0.4331091726983918,5
-0.35904419054500714,-1.9412648084427728,6
-0.2766281983220249,0.8792871433517162,5
-0.38508849437494064,0.9581075907719885,6
-0.17077194921525107,0.6183177574597348,5
0.14206785724997284,-0.0021329980011316222,7
0.13149855529219542,1.0540551352504695,7
-0.029624665470645017,1.4582760007018492,6
-0.026598817066225355,1.4934068120152395,6
0.08914531134435437,0.9967665926239928,7
0.16321506768631516,0.43519382861136574,7
0.19139675918415305,0.0463569956006903,6
0.06954117815011238,0.4065531425089827,7
0.19139675918415305,0.0463569956006903,6
0.15550513607586555,0.37261106465272664,6
0.45827029419345167,0.75815359658854,7
0.5450646736469877,-0.32379745345288913,6
-0.02786813638473183,-3.0216994116331226,5
0.1571439937186754,1.2534647280305382,6
0.45832707775767034,-0.6795488624759493,5
0.6676865318832705,0.2713809462705753,5
0.6717917490832305,0.26440397418534783,5
0.02182768306521371,-1.4367024208613095,7
0.45832707775767034,-0.6795488624759493,5
0.5286402706958542,-0.40000867109906446,6
-0.2343430395980043,0.2195193570778368,6
0.6676865318832705,0.2713809462705753,5
0.6717917490832305,0.26440397418534783,5
-0.3038354473581397,-0.2912219893671546,6
-0.3038354473581397,-0.2912219893671546,6
0.11597113371023599,0.31904113464259615,5
0.3751711276341914,-0.19791033707648242,5
0.6316198509586133,-1.2226710894323052,6
0.23186846191197502,-1.4632193821299517,5
0.33508918392154496,-1.3746912701267038,5
0.33508918392154496,-1.3746912701267038,5
0.26584109385982296,-0.29341971480161944,7
-0.3408686499961303,1.6419682392535322,6
-0.4353704967748931,0.7076541786846832,6
-1.4185522957332561,-0.45786022721649255,5
-1.6263984325793035,-0.0020108291570971742,5
0.2834725657785734,-0.2094396497937743,6
-0.05625267521779892,-1.0593075022281762,5
-0.8135397875115351,1.0441761692530547,5
0.20529993249880876,0.148748999928234,8
-1.8439692762700894,-0.36188664552169725,4
0.3905940007394802,-0.006042750520193527,6
0.3584444079707013,-0.20440633887827447,6
0.29510052774989637,-1.36643825639272,5
0.43326493218407525,-0.8695053601083835,6
0.5012566335057909,0.8314373818185582,6
0.9085902474604646,0.3055399665173878,6
0.34522112879941624,0.49149432709265667,7
0.0439562496765703,1.192712045096514,5
0.05287339264679467,1.2196720983661147,5
-0.21679535925948584,0.27242807349123493,7
0.14608622097171042,-0.4573332552789219,5
-0.3321995537831024,0.5871716633535037,5
-0.3346270551243416,-2.8186719000825313,4
-0.033206014512602605,0.8894502094349791,6
0.4307880211461952,0.5999455142967227,5
-0.5202652956573997,-0.8978553173980095,7
-0.5202652956573997,-0.8978553173980095,7
-0.5202652956573997,-0.8978553173980095,7
-0.5202652956573997,-0.8978553173980095,7
-0.07342907915951069,-0.48504648405847584,6
-0.5691268830624574,1.9891645821042765,7
0.427740722679334,-0.032708024036690576,6
0.6449170514546709,0.31378591617383883,6
-0.4005570663999816,0.6910639403845458,5
-0.24660773645249168,5.9335255994276945,4
0.008740336501894097,-0.19610166248500638,5
0.41567059160037667,-0.21131049633354176,7
-1.7707365549142247,-0.19938201567945443,4
0.008740336501894097,-0.19610166248500638,5
-0.0543533425144611,0.42978577371560917,6
-0.26131370874835225,0.6290140400232038,5
0.29002286968108354,0.09580539729782306,6
0.19584049014154004,-0.06335512323628395,5
-0.16200855401469832,0.025620790233634227,6
0.1711206030060744,-0.3954993707173323,6
0.1024924585646716,-0.3832076821399695,8
0.4875162965662144,-0.4061703095498587,6
0.13740794641581866,-0.12871102124662986,5
0.37814459165707015,-0.8886500953371702,7
0.37814459165707015,-0.8886500953371702,7
0.050473290758794226,-0.6510925172329115,6
-9.169338987286036,0.5618781348549379,5
-0.5589986851056807,1.457583021328733,5
0.0703280214978091,0.45259899877443716,5
-10.938048393758745,-2.6512122211752365,4
0.35688597740127803,1.1280145189975002,6
0.23117921151785137,0.2330903889176607,7
0.6326877182581726,0.5200128805372825,6
0.6713793140260365,0.5462345350227344,5
0.6687028705920537,0.5156496922207549,5
0.7047884083095688,-1.274128479972462,6
0.2422816030167138,-0.0509673616599374,5
0.9748159873964118,-0.04024651267628078,6
0.5360515352660017,-0.004201534959432096,5
0.39534541717479454,0.15594347088151467,5
0.11907667546316503,0.5057489119879343,4
0.16143520694584274,-0.7536328818964041,6
0.4628216532571893,-0.9241312616494434,5
0.3537946562240383,1.0379840539403276,5
-0.2543812356063192,0.8654754575520682,6
-0.09107084380539548,-0.4248833346283882,6
0.22630314119545936,-0.05742804933588931,5
0.3841923674861795,0.5910989906021704,5
0.37667737341915014,0.5143299436136433,6
0.38386782637655037,0.8683872969446869,7
0.38386782637655037,0.8683872969446869,7
0.2342108549696577,-0.09790749015452327,7
-0.2518234041685904,0.7618007571442741,5
0.7343224999684366,0.3281409247954496,8
0.7701706989405154,-0.16342288209845596,7
0.12452674184177337,1.00689094766416,5
0.058794059406238594,0.6651720509136266,7
-0.30245942525424696,-0.8482186502757584,5
0.15353789745592122,0.44194668983605806,5
0.4674766005606048,-1.3606141837221755,6
0.18313768992572305,1.0445561416481919,6
0.9517579838589286,-0.7841901053713649,7
0.08160157221916972,-0.4417246553215609,6
0.7782441930079453,-0.4231580976137298,5
0.7782441930079453,-0.4231580976137298,5
1.0354006000503004,0.8103734832829877,7
0.6421904350047666,-0.8230968024927008,6
0.7031311007226465,-1.4714824121566072,3
0.5102737047435268,-0.12566298983038607,6
0.873995128717925,-0.09102211910214744,6
0.47076114804279184,-0.3342222638335699,5
0.870057957971262,-5.1662144287770255,6
1.0396270966563144,-0.7531817648371666,6
0.723234281739124,0.7913470663075076,6
0.7348301439413915,0.48034890975059275,6
0.723234281739124,0.7913470663075076,6
0.24833400737616584,1.35802215076215,6
0.26131571742122933,1.6342531300623713,6
1.0396270966563144,-0.7531817648371666,6
0.2706481038820224,-0.103173614603219,7
0.007941088936024798,0.7087370742726268,6
-0.2697753147871165,1.4129854734102496,7
-0.07418690843678655,1.3851710120548526,7
0.07546321885656254,0.05788203676569051,6
0.04799435531346413,-1.0618690191219737,5
0.45372634231472164,-0.1453416965513013,6
0.4085793228984918,0.2914570262358952,6
-0.42897286995343986,0.17338518062594255,6
-1.4305733837160348,0.20277574128473796,5
0.745313544764519,-0.8587415021812883,6
0.32116955535781255,0.2391365303203519,7
0.2327499414439807,-0.01591132413101271,7
-4.069551540566127,0.43694854295797747,7
-4.330371708145635,0.4311998341277026,7
0.6522027671754387,-0.26100894903684574,5
0.6943072116105028,-0.6880889318801371,9
0.2503588444914224,-0.48197241794309614,6
0.10936349526854196,0.57263415787697,5
0.13280910355418185,-0.41730942382677033,8
-0.10884335961097426,0.714024891897233,6
-0.04422923394264894,0.2219324204059584,7
0.10936349526854196,0.57263415787697,5
0.5751064526571079,0.016688131320164338,6
0.539393293689914,-0.036000211507947244,6
0.5501480678206718,0.06469827748486429,7
0.5751064526571079,0.016688131320164338,6
0.539393293689914,-0.036000211507947244,6
-0.01261224321725718,1.1007979136535577,5
0.47171711651988435,0.11357147624256769,7
-0.03243300729773646,0.6407479557179783,6
0.23340465095034207,0.09711840729349451,6
0.38360590435919195,0.14798666181741266,6
0.3615087830393341,-0.588930897703568,8
0.0637788724140258,0.3814708248245384,5
0.7679917889581063,-0.6562808100298805,6
0.17226786159252386,0.6474608116876569,5
0.1820616988229223,0.5071462814559146,6
0.24527087106655182,1.4292027590437948,6
0.19325168700242745,0.5881779044917513,6
-0.6041551664892819,0.5692877057067239,6
-0.9439121617259967,-0.20279640700913934,6
0.43363962635720454,0.5462443824918127,5
0.4113686765085745,-1.3112181378167225,5
0.43363962635720454,0.5462443824918127,5
0.8187049320764865,-0.08445202855040396,5
0.7952812471941773,0.0656038503709878,9
-0.764339495804992,-0.36534340013974287,6
-0.22831238125575246,0.7416769019122306,5
0.4113686765085745,-1.3112181378167225,5
0.43017241325999667,-0.16789732151633602,6
0.28733159368842187,-1.059117686994734,6
0.4336492006799386,-0.12696978794066016,9
0.10909360250093564,-1.1686508986289523,7
-0.019232161586499985,-0.17409869511149603,7
0.32779799646835905,-0.22747961443645745,4
-0.35741273396147616,0.24435334693564542,8
0.4455487741151203,-0.06812472609926043,8
0.4455487741151203,-0.06812472609926043,8
0.4774642939982372,-1.2088988217030685,7
0.3932168904116636,-1.2259401373167202,7
0.5986706236550505,-0.1347815210821151,7
0.2843906097611829,0.4474964504459725,7
0.45941251346670026,0.49855109053661983,8
0.45941251346670026,0.49855109053661983,8
0.5569367596657512,0.5858186832051293,5
0.7970682075837834,0.6243279091135431,5
0.5986706236550505,-0.1347815210821151,7
0.4778522739159111,0.47992470265457415,6
0.3335747952936538,0.24541067130984842,5
0.5509573453988101,0.8607016895652718,7
0.6702597262358146,-0.806092810059852,5
0.5509573453988101,0.8607016895652718,7
0.48750479424694126,0.26379401192935187,7
0.32621761732147614,0.32431660612575697,5
0.30214036757732154,0.8162970461875196,7
0.6269908405778704,1.0431354423786852,8
0.5785727324283163,0.16902848229372974,7
0.9969874642189192,0.8747065582021988,6
0.4804381875629353,-0.2607086656123493,6
0.7275350244084642,-0.19445299743394406,6
0.5509573453988101,0.8607016895652718,7
-1.1691520281502048,-3.371337118921805,5
0.6702597262358146,-0.806092810059852,5
0.4889869191208678,-0.43390416216136307,3
0.5417479605312764,0.22034341403145594,7
0.6348030350732538,1.438328084186786,9
-3.5881720633060414,-0.09411862400000676,6
-3.673551852803153,-0.5938197579101523,6
0.36087570589375784,-0.6872414334709958,8
0.5417479605312764,0.22034341403145594,7
0.5572744327798018,-0.9013538327110251,6
1.054920786942636,-0.8965725018474984,6
1.0210247806026864,-0.463491690823977,6
0.791599966116078,-0.3518372188892654,7
-0.12590560457187291,0.43647718857999795,7
0.4331071841079185,1.3073198095789078,7
0.4331071841079185,1.3073198095789078,7
0.05530031543443059,-0.7356002957667283,6
0.1360169124043217,-0.3430403322594985,6
0.13428551842560774,0.6119881167597309,6
0.27259389186954674,-0.5754545125755454,6
0.1697302798740314,0.5646109597840661,5
0.007932021861905392,1.064636082890167,6
-0.38788259922574947,1.5022458786705168,8
-0.03700267772263678,-0.9488351269269808,4
0.16015620429983324,-0.10808086002809154,8
0.4558333858168059,-0.050377654173651545,5
0.37167656144654077,-0.13009407451890978,5
0.42865184583132,-0.12999149225210904,5
0.3953029485884242,0.7014894275004091,5
-0.007700417086328393,0.0051964121354737425,4
0.3890285916700824,0.6567153853928269,5
0.2852713283079032,0.12876144184632662,7
0.24866679607866254,0.15655162147080004,6
0.3338725762633142,0.14236410003155917,6
-0.4510802031614684,1.6051713702444836,7
0.6341967798544623,-0.1079726057973936,6
0.6341967798544623,-0.1079726057973936,6
0.12357376483541341,1.2756277049087092,6
0.15242500663469294,0.8082873366108541,5
-0.5402302189642568,1.2379373641863582,7
-0.15048252713418053,-0.23289174892418962,5
0.2941992917818447,-1.4558013512685983,5
1.1297489513609342,-1.1128896576558984,7
0.8809960652739556,0.44520441590421794,5
0.5183478149774556,0.899359107899885,5
0.4487820966346703,0.696770747058196,5
-0.3798325937155714,-0.797869833028549,5
0.2941992917818447,-1.4558013512685983,5
0.30066496505020385,0.7904246172651783,6
0.4749202873768897,-0.3429771841411217,7
0.6326396748444449,0.1471847088461568,6
0.37960940552949257,-0.10564398914680745,7
0.26926528904703473,-1.1266409773571073,7
-0.4588674098609752,-0.06672799886499327,7
0.26120809649092813,-2.712818012133907,5
0.4435590456908372,0.27444637690160756,5
0.5153525839678732,-1.5007380558749224,5
0.7743204585267678,-0.5584972335096512,6
0.7743204585267678,-0.5584972335096512,6
0.4239073818408593,-0.16213360857437303,5
0.2890308924393229,0.20291585627550318,7
0.21945328585509136,-0.6116167196640729,6
