@relation PCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-23.421535,-34.140588,6.672222,7.104381,-0.327831,-4.592949,4.369359,-1.69193,3.20672,7.391945,3.411374,1.976331,-6.778653,-4.942351,1.064817,-0.208338,4.77329,2.503653,2.400021,-4.763066,1.152445,0.120431,1.175332,-2.713314,-1.495564,-5.275152,-1.855251,0.361295,-2.97762,6.015735,0.658199,0.939294,1,0,0,0,0,0,4
-9.385437,-43.457056,0.982382,5.837224,4.274366,-2.839441,0.963775,8.089018,1.778468,-5.356642,0.113981,-2.082766,-0.073701,-2.424484,1.834828,1.678092,1.843308,-2.413099,2.005925,-2.989965,-1.234425,1.977375,-2.33294,-1.497039,-1.211229,2.304081,2.103978,-3.404166,2.462145,2.051881,-0.897895,4.185936,1,0,0,0,0,0,4
-2.613893,-47.105109,1.114949,17.67299,3.391982,-4.899912,-0.527305,8.92443,-5.239075,-6.726379,-0.354943,-1.320962,3.469681,-4.063616,-2.723354,-3.862252,2.766612,-1.191978,1.297943,-0.277764,0.357617,0.821606,-1.303208,0.287047,1.532187,1.2542,1.72219,-1.083162,-1.08195,-1.042602,-2.784493,-0.862766,1,0,0,0,0,0,4
13.990639,-52.83606,-1.312343,21.240813,1.05171,-5.386941,5.077541,-4.317318,1.968217,-1.726163,0.486083,1.732487,-2.647506,-2.816394,4.735485,-6.636211,3.104849,-1.498008,0.386411,-3.554157,-3.058717,2.60386,-2.024267,-0.531725,-0.87026,0.579519,-2.412168,1.671446,-0.863468,0.398159,0.588974,0.230978,1,0,0,0,0,0,4
20.363947,-55.756255,-1.848354,13.732452,-0.593061,0.814577,3.320764,6.396806,-0.421955,2.712263,0.091406,-2.590661,0.177182,0.13604,3.660631,0.648134,8.339411,-1.671251,0.995565,-4.793313,3.975851,-1.584417,1.915374,1.400064,2.244588,-1.371555,0.380633,0.847571,-2.852635,-1.681805,0.148542,2.753976,1,0,0,0,0,0,4
17.972636,-48.546943,-3.946141,19.275508,-4.503757,5.943056,5.230375,4.474756,-2.389649,-1.322656,-1.532727,-2.599262,-2.445571,3.239765,-0.02625,2.784126,10.715322,-1.08697,3.433713,-3.973343,-3.802421,3.50488,2.173024,-1.549364,-0.10001,-0.166161,-2.145482,-0.454195,2.206676,1.658644,-0.856235,-2.7831,1,0,0,0,0,0,4
6.798499,-35.350572,-3.648957,23.335787,-11.325728,17.928502,6.680617,0.090557,-9.036428,-5.81713,-7.053979,-6.279555,-5.48885,0.200896,4.418898,1.843022,6.762914,0.278685,0.421301,-1.513129,-1.850213,-0.023307,-3.122928,3.628928,-3.833014,5.620597,2.247818,2.577998,-3.046658,3.196931,-1.303095,2.044042,1,0,0,0,0,0,4
-12.70324,-19.460406,-1.482659,22.125607,-18.760317,20.478266,5.076611,-2.998981,-1.033624,-4.057212,-8.605876,0.183967,3.141044,-1.270845,2.157152,0.537063,5.558488,-2.566305,-2.63889,5.120322,5.408746,0.582732,-2.787505,2.305155,-3.152704,0.882216,-0.885141,-4.307535,4.062427,-0.73507,-4.000422,-2.152552,1,0,0,0,0,0,4
-75.55899,6.803637,10.769786,2.761944,-4.38168,17.253377,0.147217,5.721243,-4.501918,2.423628,-6.125247,-1.50641,-0.928461,-2.700505,-0.103502,-3.22954,2.11201,-2.648856,-2.286152,0.616252,4.539693,2.397423,-0.762622,3.75563,-3.376961,-2.7791,1.585881,-1.413228,2.242133,-0.800659,2.749896,-0.72074,0,0,0,1,0,0,3
-100.471979,8.516141,17.640529,6.590872,0.731848,-2.356822,-2.924405,3.21595,1.511118,3.230299,2.562027,-0.117268,-2.696022,-1.966734,-1.611727,3.565914,0.771279,4.33232,-2.734143,-0.039587,-0.46833,-1.940085,1.721406,-0.295966,-0.690562,0.807333,-1.006723,-1.801513,-6.906905,-1.050252,0.080935,3.066364,0,0,0,1,0,0,3
-73.470164,3.754517,21.922892,-1.558925,3.783028,4.775907,-3.467676,-2.398165,-1.402504,-3.603822,-2.847381,-1.477657,-3.191838,-3.967406,-6.05503,-1.40804,1.369638,-4.231084,4.979703,8.544808,-1.380215,1.253263,-2.25281,-3.630125,3.134881,-4.400199,-0.689889,-1.419092,2.418318,-2.855626,-3.544638,0.85134,0,0,0,1,0,0,3
-81.800166,7.18717,20.326075,1.906121,-4.684269,12.655775,-8.212525,3.9239,-11.72927,-8.386003,-0.343734,1.716055,-4.825513,0.14509,-4.279485,-3.789276,-0.820664,6.063172,-2.652103,-2.453659,2.058815,-1.700876,0.637579,-6.297652,1.251722,-4.962365,0.841982,0.986947,-4.14364,0.527985,1.407271,-2.185595,0,0,0,1,0,0,3
-99.336976,10.258689,17.593182,5.774225,-11.886109,19.262826,-0.677706,2.903917,-2.686292,-4.912941,3.859187,1.880397,1.809727,1.903234,1.059669,1.393483,-3.399486,-2.350692,-1.711194,-6.422337,2.263378,-1.832375,3.058423,0.3232,1.667733,-0.258802,2.223057,-1.04719,2.494195,3.194035,2.785873,0.270982,0,0,0,1,0,0,3
-116.966094,19.968456,18.631479,2.387175,-1.475167,0.994008,0.786496,-5.145154,3.748993,6.706711,1.506802,9.753551,-1.166768,-2.204969,3.14969,3.959272,3.353933,-1.279242,-3.692836,2.827063,1.678111,0.728338,8.998974,6.670043,-3.082284,-2.050345,-3.839066,-1.802956,1.807941,-3.660673,0.022814,0.085589,0,0,0,1,0,0,3
-97.278446,9.598519,24.634558,-9.97383,7.959082,0.26256,-1.970176,2.634527,3.232654,0.36082,-5.108772,6.16264,-4.760252,-1.175472,0.883918,1.261037,4.165539,-1.577982,6.574042,3.651238,3.584534,-0.95727,1.14861,0.031597,-2.830787,-3.989426,3.266608,1.458005,4.506229,-1.252076,-0.221303,0.258777,0,0,0,1,0,0,3
-100.460347,11.164216,24.1434,-4.557706,4.15955,8.835404,-3.062896,2.019221,-7.553701,11.075462,-4.650853,3.835816,-1.028609,0.654948,-0.732332,1.794009,5.096752,-2.128773,-4.188468,-2.751907,-3.484439,-0.030939,1.758295,1.968859,3.307791,2.372216,3.976495,-1.332783,2.814453,-0.229216,-1.892187,0.242202,0,0,0,1,0,0,3
-103.902088,12.492837,20.273888,1.190302,0.854384,3.955463,-2.000935,4.981713,-5.844322,9.352116,-0.855578,-5.087807,-4.116474,0.966049,-2.052454,-0.867594,5.613955,-0.444591,-3.144845,1.679877,-0.132496,-4.112792,1.455179,-3.795434,0.59435,1.080576,0.852006,-1.485129,-0.703228,-0.634321,-2.278209,-0.006811,0,0,0,1,0,0,3
-105.752272,12.827957,18.564487,6.173601,-2.699062,2.508369,-2.250569,6.047973,-2.851946,4.397911,0.997221,-1.321677,-3.643919,-1.451309,-4.110935,3.059988,3.799721,-0.975843,-5.111636,3.935678,0.18044,0.138089,0.857023,1.622489,-5.965232,0.580474,4.654717,0.379964,-2.238583,3.056519,1.831772,-1.794457,0,0,0,1,0,0,3
-105.929169,11.233136,17.939813,9.381164,-3.173794,0.607237,-0.958694,-1.227673,-1.522436,2.44324,3.29957,2.064916,-1.466681,-4.861435,0.115326,0.612951,2.167726,-1.35197,-5.606381,2.086093,-1.709811,-0.828998,2.046278,0.703787,-2.336602,-1.908296,2.843411,-3.263531,4.35228,-1.150336,-1.259325,1.189767,0,0,0,1,0,0,3
-96.357788,4.789218,22.122519,1.7372,-3.403165,-5.825156,-0.479832,-3.357966,0.999226,3.794489,3.466312,-1.994563,-3.55801,-1.821561,1.038769,0.101138,3.19064,2.25025,5.984086,-0.195726,0.432965,-3.753948,6.001903,-2.355441,0.44518,-0.296001,-3.440687,0.814679,-1.020619,0.235076,2.741324,0.744066,0,0,0,1,0,0,3
-92.178376,4.053394,22.30135,-1.272487,-3.362083,1.133209,1.254068,0.454316,2.316721,1.773353,4.403394,1.466791,-6.26121,1.204343,-3.764864,0.391807,3.680433,-0.51405,-2.758564,-1.366301,2.245633,5.019401,3.213027,1.844893,-0.118056,6.19414,-1.153323,-0.051288,-2.133077,-1.151587,1.277191,-0.029545,0,0,0,1,0,0,3
-88.588851,0.695396,20.71457,-14.45414,0.465425,0.093303,-3.84943,2.824444,-3.819193,-2.419772,-0.566146,1.952956,-5.016085,1.352296,-4.925632,0.804364,-2.478342,0.30526,1.231397,1.066236,1.864161,2.303723,2.036833,-4.738426,-1.109194,-0.849284,-2.493528,-0.969282,3.36166,-2.832407,1.805935,-0.209702,0,0,0,1,0,0,3
-83.504244,-4.669393,20.402569,-11.115245,-0.298765,0.312974,-2.705586,1.126167,-1.317642,-2.797102,3.357668,-1.111342,4.355734,-1.341944,-4.301684,-1.059676,-1.901243,1.951727,1.497478,-4.609031,3.501802,-4.625408,0.09331,-2.90976,2.137999,1.264667,2.189771,2.087653,-2.310952,0.688652,1.068603,-0.664799,0,0,0,1,0,0,3
-71.58883,-8.765305,18.61893,0.64929,-0.915473,-2.172015,0.742589,6.910222,-3.442216,-0.178212,1.815431,1.430189,3.159726,1.551544,4.568913,-1.397427,-3.822339,-1.635031,0.203348,1.188481,-0.845945,-0.950444,1.974742,-1.074113,-0.20371,3.397735,-2.955968,-5.471293,0.664736,-2.606308,-3.098891,1.968796,0,0,0,1,0,0,3
-72.304714,-8.142731,17.028347,11.30354,-6.571015,3.645129,-1.756113,9.694413,-3.882524,0.621783,1.156556,2.527174,-3.912271,2.454245,-4.851793,-2.288566,1.786753,0.353502,0.585864,1.431266,-2.270832,-0.545503,1.171996,-0.232144,-0.666571,-0.175414,0.068834,1.780352,-0.530925,-3.619982,4.607679,-4.232843,0,0,0,1,0,0,3
-72.830185,-10.129499,19.013279,17.058563,-8.815792,2.628063,0.329759,0.925467,-3.945939,-0.181759,4.692253,-5.560483,3.788579,-1.652318,-2.8736,4.541187,5.671078,3.255678,1.628603,-0.461984,1.690163,-2.333131,1.837171,0.267201,-0.405359,-3.671189,1.543895,-2.863928,2.179704,-2.684426,4.137227,0.58654,0,0,0,1,0,0,3
-79.522513,-5.065549,20.257662,10.649399,-5.965194,8.977675,1.543743,-5.338894,4.968138,-2.458733,6.872359,4.363449,0.996355,-0.098612,2.778596,1.854372,4.987564,-3.292033,-2.112818,-3.019804,-3.13767,3.446497,4.756314,-0.831598,-2.639106,-2.369586,1.549196,1.949871,0.628732,-1.90437,-4.251553,-1.249645,0,0,0,1,0,0,3
-88.145516,2.515686,16.097071,6.458659,0.929943,1.595668,-1.11959,4.740407,-0.722418,0.875446,-1.060935,-3.445452,1.169527,-6.156644,0.27554,-0.454704,4.146716,-2.614244,1.134599,-2.265317,-0.036966,2.384585,1.698756,-0.568415,-0.240239,6.103321,1.447077,-3.143172,0.847564,3.599037,-0.462881,0.42013,0,0,0,1,0,0,3
-82.567056,-0.974004,17.604808,10.019496,-3.000252,-2.219839,-0.926467,-3.25084,-1.082399,-0.530527,1.258362,-1.624252,1.529212,-2.273919,-0.833326,-1.380331,0.258507,0.407473,2.302464,1.347871,2.06635,-5.086418,1.616745,-6.487908,0.24634,-0.387278,1.39642,-2.168879,3.55991,2.47107,1.126405,0.38264,0,0,0,1,0,0,3
-78.20493,-4.625206,19.319542,9.728177,-2.233436,-6.12574,-1.383788,2.43168,2.964617,-1.990453,4.182166,-0.304143,-1.480521,1.561939,-3.686274,-2.172282,3.015238,1.888469,1.902891,-1.190315,2.508413,1.937394,1.875007,-1.239896,3.29461,1.255148,4.344534,0.208706,-2.44047,-2.659568,1.972813,0.046287,0,0,0,1,0,0,3
-72.787176,-9.218251,17.847953,10.224064,-0.239094,-1.799714,0.551501,1.351953,0.401157,-3.983887,5.288361,0.554952,-0.301206,1.095221,1.382589,2.009471,2.257462,-1.791354,-0.650897,-2.980747,-3.722856,0.123539,-1.569457,2.345686,-4.246525,1.530157,2.418094,0.81173,-1.594313,-0.724418,1.532342,2.109938,0,0,0,1,0,0,3
-55.880247,-15.19315,13.955126,4.948946,1.040185,-7.403127,2.726595,-3.275617,0.976423,-4.935534,0.276966,-1.82162,-3.266317,3.437152,-0.689535,-0.112351,-0.550177,2.039286,2.109245,-1.835972,-2.609543,-4.533418,0.297336,-4.263275,3.86248,1.064282,1.617317,-4.538413,-4.243057,3.157246,1.67919,-1.121227,0,0,0,1,0,0,3
-44.824352,-17.240418,13.81091,2.13075,0.762978,-3.660211,4.257563,-1.564765,1.69223,-9.092474,0.815277,-7.991299,0.418027,3.292214,-3.584861,1.260705,-0.982766,-1.327296,-0.200543,0.047135,-0.077991,1.095131,2.335325,4.04926,-2.044412,-1.306687,5.036158,-1.596104,0.478288,-0.382219,-1.392911,-0.755238,1,0,0,0,0,0,3
-0.647861,-15.57402,16.036209,-5.168804,10.708716,-22.630009,17.185397,-3.381165,4.333004,-22.605618,11.747022,-4.736724,5.607752,-6.541552,-8.09389,-2.568379,1.708305,3.14354,-3.737093,-4.660955,1.374102,-1.826709,-0.26565,-0.607884,-2.508104,0.369537,2.196554,-0.852999,-0.569859,-0.564845,3.117501,-4.768978,1,0,0,0,0,0,5
30.205565,-15.889843,12.684558,-15.344452,15.040596,-16.771347,11.506982,-9.101178,8.44595,-22.194744,20.049659,10.553298,1.611268,-0.74173,2.890173,5.138193,0.398192,-7.012454,2.368643,-2.841024,6.53286,-1.577569,0.931867,0.29366,4.256499,-4.963401,1.491333,0.170165,3.523515,-0.944613,1.158253,3.978863,0,0,0,0,1,0,5
-0.362313,-10.155927,7.522169,-20.957902,2.578518,45.169349,-25.217501,8.63002,-6.536698,-5.950855,10.389244,-5.127513,3.570647,-2.282128,2.374699,-5.639619,3.85219,4.520758,3.817528,-1.331283,-6.164263,3.173471,-0.111481,2.031772,-2.017251,3.613229,-3.97964,-0.252967,3.555784,-0.369925,-4.320182,0.949641,1,0,0,0,0,0,5
-34.52019,-10.205287,12.521057,-7.526775,3.407517,16.125127,-15.940998,14.179019,-11.637773,-3.247279,5.705281,-5.873482,12.439573,-6.835719,-0.211828,5.963122,-1.047181,6.578238,-3.724866,-1.426487,4.36613,-0.502978,-1.315284,-4.453853,-0.579586,1.182727,-1.670634,-0.319267,-2.636854,-0.932413,-3.559251,-2.568168,1,0,0,0,0,0,7
9.993658,-50.545959,9.494918,16.643297,-3.829989,-20.11526,0.759326,-6.97368,3.170872,-3.521493,6.377047,1.772051,3.200932,3.600411,4.796975,2.619169,2.451689,-0.996745,-1.561541,2.661913,3.240729,-2.647661,0.269384,-3.196089,5.121665,0.868859,0.81404,0.697389,3.097862,2.528433,3.669935,-0.356821,1,0,0,0,0,0,7
40.605924,-64.7413,7.961205,-2.457414,3.158816,-4.621512,3.515901,-4.758468,0.907829,5.65181,-3.854062,-1.669268,2.914765,7.621831,7.617136,-0.974678,2.521825,-2.315191,0.421576,-0.132497,-3.634832,0.547227,-0.144352,0.423958,-2.559159,-0.448491,-0.754015,1.383333,1.59067,0.5361,1.135047,-0.668894,0,0,0,0,0,1,7
47.751626,-61.616384,7.242083,-1.08324,-1.465932,-1.414367,3.820964,6.061063,-6.773367,3.796695,-7.767394,-3.754796,-2.894479,4.349049,-0.776749,-1.882194,4.978648,0.145697,-0.19903,0.147762,-3.238964,3.133146,-2.50285,-0.404214,-2.480317,2.514807,-2.780896,-1.405627,-0.381411,-1.438399,0.439443,1.608825,0,0,0,0,0,1,7
80.700992,-45.589987,3.075565,4.491997,2.194723,-15.951437,21.736355,-3.050112,5.584022,-0.17447,-4.215579,-2.267979,2.08535,-0.299557,0.588241,2.985663,-0.20261,-2.359867,-3.018285,-1.504915,-0.449571,-2.243841,-5.020427,-4.022952,1.359761,-4.108931,-3.609595,2.172048,-1.480334,-2.962648,-4.454209,1.961321,0,0,0,0,0,1,5
107.432698,-44.890684,0.370701,-0.316732,4.68675,-19.154903,8.1155,-5.56923,2.636727,-0.865155,-2.706574,-0.095794,3.053773,2.508971,0.90942,-2.75161,-0.32189,-7.431951,4.329686,3.246562,2.916046,1.977088,-2.466663,-0.812801,1.34919,-2.135204,-2.436582,3.881204,0.00947,4.578781,6.017931,-3.089072,0,0,0,0,0,1,5
125.410817,-49.830252,1.352563,-0.275139,1.983345,-10.396066,-5.544653,3.460998,0.818186,-0.649287,-4.380089,3.399405,-0.21042,4.3552,3.169717,-3.531752,0.336314,2.419819,5.237392,-0.545569,0.376644,0.286804,-2.965352,4.750371,1.380707,0.352379,-1.602055,-2.358641,-1.615732,-1.436861,-2.727629,3.067138,0,0,0,0,0,1,5
135.521391,-54.846018,0.994193,5.962763,0.377024,0.672922,4.018625,-0.291434,-1.629868,-0.58803,-6.005887,-4.065782,1.404742,7.859257,-1.770748,-0.07089,0.562123,-1.786898,-1.363207,2.161885,-0.070703,1.235068,-1.68951,-2.299878,4.450271,1.691848,0.554478,-0.631106,-0.934408,-1.357711,0.423015,0.346103,0,0,0,0,0,1,5
-140.16101,31.714012,17.80753,-10.803023,2.063669,-23.846904,0.196057,-30.452363,10.238579,8.216719,3.545951,-4.03943,-13.416007,-0.275735,-5.397822,2.974208,-2.645667,-5.578126,-1.854954,-0.746411,-1.829247,-6.392881,0.176229,0.466792,5.816941,0.287321,-2.756506,-2.24075,2.152509,-0.359865,0.021305,-1.852982,0,0,0,1,0,0,3
-116.441284,16.840091,15.744805,-37.933471,5.791059,-16.579774,-4.836628,-14.592078,9.679901,-8.885134,4.933979,-13.367866,-11.530776,-3.402269,-7.69628,-1.868961,-0.542752,1.673864,0.871955,4.498558,-0.938615,2.549641,1.238149,2.367776,1.492466,-3.996046,-2.149199,1.49841,-3.573345,1.644388,-0.761098,1.013874,0,0,0,1,0,0,3
-93.009311,2.667274,17.31479,-36.693678,8.461447,-17.210397,-1.782033,15.7402,-6.660404,-18.040914,2.05231,-1.126624,5.928429,-4.536961,5.107959,-7.837266,-2.325017,3.918466,-0.982763,4.340363,1.73583,5.71093,3.124833,0.725673,-3.280585,-0.600913,-0.517542,2.924466,1.659229,-0.158465,-1.880754,-0.937475,0,0,0,1,0,0,3
-75.892166,-6.333311,14.149136,-20.200848,4.178721,-9.630666,-0.904925,17.324741,-5.835055,-13.000791,-2.165235,13.912529,1.586757,-2.161988,9.137099,7.459701,-3.786476,-3.520222,1.468725,-1.450406,-3.376182,-5.57772,1.331231,-3.029353,-0.755728,2.20255,0.352124,-1.027916,-1.668857,-2.597183,5.011469,-1.854845,0,0,0,1,0,0,3
-66.516979,-7.910237,6.693408,-1.952143,1.720637,5.227642,0.239922,6.590067,3.802417,0.797415,-4.894814,6.45467,-1.744059,-1.571578,2.304949,-4.108565,2.168262,-3.248843,-3.178993,-3.084619,-0.740097,2.525244,-1.284467,-1.43574,1.99111,2.786562,0.591853,0.543479,1.308727,-2.982782,2.965395,1.110013,0,0,0,1,0,0,3
-76.68477,5.21527,-2.904078,12.596219,3.979611,10.024223,-1.18308,3.288623,-4.474997,4.077745,-1.532678,-1.0634,-3.796678,-3.746416,-2.360654,3.117229,4.445475,-3.340764,-3.929852,4.234286,0.893032,-0.778172,-3.854406,3.961984,2.234295,0.056211,-2.430674,-3.149682,0.047176,0.520013,-0.831157,-0.835788,0,0,0,1,0,0,3
-82.059135,7.087528,-3.711791,14.657163,0.860801,2.692872,-3.925732,-2.680424,-3.022491,-3.096069,-0.032184,-6.698569,-1.397196,-5.641753,-3.872825,0.416437,5.833046,0.803439,-2.082195,4.230391,-4.124879,-5.555711,-2.916033,-0.410831,2.092373,-1.999457,-1.618438,0.668781,-0.33099,-1.593067,0.662702,1.797305,0,0,0,1,0,0,3
-82.200126,3.569292,-0.980635,11.041595,-0.22542,-6.462284,-1.740242,-3.466616,-1.92831,-9.7465,-0.14401,-4.38649,-2.041437,-5.012511,1.006412,2.972771,5.583107,1.199854,-3.989774,4.496457,1.788817,1.011115,-1.883408,0.227773,-0.345479,-1.484721,-1.074846,3.340844,-1.128912,0.024639,2.550371,-1.879523,0,0,0,1,0,0,3
-67.536777,-7.472288,3.416228,6.682664,2.005697,-18.68324,0.513138,-4.659771,2.990208,-7.497863,-0.498415,4.554059,9.040512,-3.863034,3.913503,-2.047697,4.558205,2.077606,-0.874957,5.174286,3.969008,-2.00621,-0.742193,-1.52478,0.45184,-0.927468,-1.693573,-2.021768,0.998348,2.56897,-1.894587,1.391854,0,0,0,1,0,0,3
-29.331467,-30.584788,6.525897,11.393667,-0.639833,-1.729502,0.275525,0.763169,-4.528651,5.186114,1.023486,-3.803159,-1.168908,-5.52666,-2.81875,-6.697336,-2.482802,-0.643216,-1.721105,2.172571,-1.590829,-0.808166,-2.418707,2.541366,0.385364,2.652713,-2.881185,2.241833,-1.150695,-1.811943,-0.161623,0.347603,1,0,0,0,0,0,4
-20.524288,-37.469065,5.985168,18.984436,-0.779518,-3.484265,-1.004513,2.035635,2.521042,-0.749029,1.220354,-0.016594,-2.481009,-4.541442,0.275179,-1.637989,3.194894,0.694562,0.20489,8.435057,-2.129534,-2.286102,1.010947,0.170335,3.328277,-2.189671,-1.125237,-4.608233,1.878656,-2.733145,1.187075,-1.199311,1,0,0,0,0,0,4
-16.675909,-42.019748,7.02294,19.227208,1.243223,-2.653561,-2.760449,-0.298371,0.612908,-1.689267,-0.274951,-0.287038,-1.006972,-5.315712,0.028072,1.236404,3.383163,1.108679,-3.026087,5.724142,-1.264306,-2.639743,2.671571,-1.126273,-2.112428,-2.128969,3.467968,2.277888,-5.064534,-0.162463,1.233181,-0.150216,1,0,0,0,0,0,4
-14.405454,-41.420243,8.240688,16.429362,2.383952,0.585437,2.743452,-4.269213,1.753551,-2.496476,-0.802798,2.656502,-4.243738,-4.869209,2.208426,0.312473,1.190095,0.106549,-6.207945,1.211791,-2.412128,-0.104798,1.514155,-1.737333,-5.311777,0.755007,1.065401,-0.028916,2.770234,2.829578,-1.605923,0.038093,1,0,0,0,0,0,4
-12.324747,-43.171739,7.501136,11.589938,2.961448,1.594436,-0.943612,-4.375364,1.111952,2.4698,-0.572228,4.26258,0.911391,-6.719423,1.631993,-4.156593,-0.122182,-4.052992,0.298899,3.650439,3.349158,-0.321946,2.854054,-1.95737,2.006304,-2.291194,0.717,1.667584,1.562703,-1.827588,-0.19297,0.750815,1,0,0,0,0,0,4
